term,weight
ciye,0.008
coba,0.008
cofas,0.008
cok,0.008
coveran,0.008
cubit,0.008
cubitin,0.008
cucu,0.008
cuma,0.008
cuy,0.008
da,0.008
daftar,0.008
daging,0.008
dagu,0.008
dalam,0.008
damai,0.008
dan,0.017
danusan,0.008
dapur,0.008
dari,0.025
daripada,0.008
dasar,0.008
datar,0.008
dc,0.008
deadline,0.017
dech,0.008
deh,0.017
dek,0.008
dekat,0.008
dekil,0.008
dengan,0.008
dengar,0.017
depa,0.008
depan,0.017
desa,0.017
di,0.025
dibuly,0.017
dikatain,0.008
dikelilingin,0.008
dilakuin,0.008
dilema,0.017
dimsum,0.008
dino,0.008
dinyanyin,0.008
dion,0.008
diperhatin,0.008
diri,0.075
ditanyain,0.017
diterapkn,0.008
dk,0.008
doang,0.017
dong,0.042
dreams,0.008
duduk,0.008
duga,0.008
dulu,0.059
dunia,0.008
efek,0.008
efortmu,0.008
ega,0.008
eh,0.008
ekspektasi,0.008
enak,0.025
endut,0.008
fakta,0.008
favorit,0.008
feedback,0.008
fisik,0.017
fisipol,0.025
fredly,0.008
frus,0.008
gais,0.008
galak,0.008
gblek,0.008
gedhe,0.008
gelang,0.008
geli,0.008
gemas,0.042
gendut,0.008
geprek,0.008
geprekny,0.008
gereja,0.008
gertak,0.008
gila,0.008
gin,0.042
gituw,0.008
gongong,0.008
gosip,0.017
gulung,0.008
gulungulungulung,0.008
gundul,0.008
habis,0.025
hafal,0.008
haha,0.017
hai,0.042
hak,0.008
hakim,0.017
halusinasi,0.008
hantu,0.008
hanya,0.017
harap,0.008
harga,0.017
hari,0.033
harus,0.042
hasil,0.008
hasyah,0.008
hati,0.025
hayoloh,0.008
hendak,0.008
heran,0.008
hidup,0.025
hih,0.017
hilang,0.008
hobi,0.017
hoko,0.017
hubung,0.008
huwa,0.008
ibu,0.084
idiw,0.008
in,0.033
indonesia,0.008
ingat,0.017
ingin,0.008
ini,0.059
inti,0.008
ipk,0.008
isin,0.008
iso,0.008
itu,0.05
iya,0.033
jadi,0.184
jajan,0.008
jalanin,0.008
jam,0.008
jaman,0.008
jaoh,0.017
jarang,0.008
jauh,0.008
javas,0.008
jawab,0.025
jelas,0.008
jelasin,0.008
jemur,0.008
jenis,0.008
jerawat,0.017
jet,0.008
jika,0.008
jiwa,0.008
jos,0.008
juang,0.008
judul,0.008
juga,0.008
jujur,0.008
jumat,0.008
jurus,0.017
justru,0.008
kabeh,0.008
kadang,0.042
kagum,0.008
kalah,0.017
kalau,0.1
kali,0.008
kan,0.017
kanji,0.008
kapan,0.008
karang,0.008
karena,0.008
karet,0.008
karma,0.008
kasi,0.008
kasih,0.008
kasir,0.008
kata,0.008
kawin,0.008
ke,0.008
kecil,0.033
kelas,0.017
kelelawar,0.008
keluarga,0.008
kemarin,0.017
ken,0.084
kena,0.008
kenang,0.008
kenapa,0.033
kenya,0.008
keranjang,0.008
keringetan,0.008
kerja,0.025
kertas,0.008
kesal,0.008
ketemu,0.008
ketik,0.008
ketua,0.008
kiga,0.008
kilas,0.008
kilogram,0.008
kirimin,0.008
kn,0.008
koleksi,0.008
komentar,0.008
kon,0.008
kondisi,0.008
korea,0.008
kota,0.017
koyo,0.008
kritik,0.008
kuat,0.008
kudus,0.008
kue,0.008
kui,0.008
kuliah,0.025
kulit,0.008
kunci,0.008
kurang,0.008
kurus,0.008
kwk,0.008
lagi,0.042
lagu,0.059
lah,0.025
lahir,0.008
laki,0.025
laku,0.008
lalu,0.033
lama,0.025
langit,0.008
langite,0.008
lanjut,0.008
latih,0.008
lebih,0.059
lega,0.008
lemah,0.008
lemak,0.017
lembah,0.008
lempar,0.008
lengkap,0.008
lengket,0.008
lewat,0.025
lihat,0.025
lingkar,0.008
liyane,0.008
lokal,0.017
lucu,0.017
luk,0.008
luka,0.008
lumayan,0.008
lupa,0.017
lur,0.017
lyd,0.008
maaf,0.017
macam,0.008
majikanya,0.008
mak,0.017
makin,0.025
malah,0.008
malang,0.008
malas,0.008
mall,0.008
malu,0.017
mamahmuda,0.008
mampu,0.008
mana,0.025
mandi,0.017
mangan,0.008
mantu,0.008
manusia,0.017
marahin,0.008
marantuy,0.008
mariah,0.008
mars,0.008
masa,0.042
masak,0.017
masalah,0.008
masih,0.042
masuk,0.008
mata,0.008
mau,0.117
mcknight,0.008
memafkan,0.017
memang,0.075
memperkenalkan,0.008
menang,0.017
mendengarkan,0.008
mengangu,0.008
menikah,0.017
menit,0.017
mereka,0.008
mesti,0.008
milik,0.008
mimpi,0.008
minta,0.025
misal,0.008
misi,0.008
mkaciw,0.008
mlh,0.008
mobil,0.025
mohon,0.008
molly,0.008
motivasi,0.008
msa,0.008
mudah,0.008
muka,0.017
mukul,0.017
mulai,0.008
mulut,0.008
murah,0.008
mwnguji,0.008
naek,0.008
naik,0.008
nakal,0.008
nama,0.008
nang,0.008
nanti,0.008
napas,0.008
nasgor,0.008
ndelok,0.008
nduk,0.033
ne,0.017
negatif,0.008
nendang,0.008
nenek,0.033
nerima,0.008
ngambil,0.008
ngana,0.008
ngarap,0.008
ngatur,0.008
ngebimbing,0.008
ngebuka,0.008
ngebuly,0.017
ngel,0.017
ngelakuin,0.008
ngelawan,0.025
ngelupain,0.008
ngeri,0.008
ngetik,0.008
ngezom,0.008
ngilu,0.008
ngimpi,0.008
ngitung,0.008
ngobrol,0.008
ngonoke,0.008
ngopo,0.008
ngrasain,0.008
niat,0.025
nikita,0.008
nila,0.008
ning,0.008
nmpang,0.008
ny,0.008
nyakitin,0.008
nyala,0.008
nyamperin,0.008
nyanyi,0.042
nyanyin,0.008
nyata,0.025
nyemangatin,0.008
nyerah,0.008
nyeri,0.008
obat,0.008
ocew,0.008
og,0.008
oke,0.008
olah,0.017
olahraga,0.008
omah,0.008
omong,0.017
ono,0.008
orang,0.134
orel,0.008
otak,0.008
otewe,0.008
pada,0.017
padahal,0.017
padmanaba,0.008
pagi,0.025
paham,0.008
pakai,0.025
paling,0.008
pandemi,0.008
panir,0.008
panjangin,0.008
pantau,0.008
pasif,0.008
paten,0.008
peduli,0.008
pegang,0.017
peh,0.017
peluk,0.033
pena,0.017
penting,0.008
penuh,0.017
percaya,0.025
perempuan,0.008
pergi,0.008
periksa,0.008
pernah,0.05
persegi,0.017
pertama,0.008
perut,0.017
petir,0.008
pikachu,0.008
pikir,0.059
pikirany,0.008
pilih,0.008
pindah,0.008
ping,0.008
pintar,0.008
piro,0.008
pitik,0.008
plans,0.008
podo,0.008
pokokny,0.017
pol,0.008
pola,0.008
positif,0.008
pribadi,0.008
puisi,0.008
pukan,0.008
punya,0.017
putar,0.008
puyuh,0.017
pye,0.008
quotes,0.008
ra,0.025
rabi,0.008
radang,0.008
raisa,0.008
rakyat,0.008
rambut,0.008
rapat,0.008
rasa,0.042
rawat,0.008
refill,0.008
rek,0.008
rekam,0.008
rencana,0.008
repot,0.008
ricis,0.008
rindu,0.042
rismak,0.017
risol,0.008
ronta,0.008
ros,0.008
roti,0.008
rubah,0.008
rumah,0.017
rusak,0.008
saat,0.025
sabar,0.017
saja,0.092
sake,0.008
sakit,0.017
salah,0.017
saling,0.017
sama,0.201
sambal,0.008
sampai,0.05
sampek,0.008
sangat,0.017
santai,0.017
saran,0.008
satu,0.042
saudara,0.067
saya,0.46
sayang,0.033
sayat,0.008
scr,0.008
se,0.017
sebagai,0.008
sebentar,0.033
sederhana,0.008
sedih,0.025
segala,0.008
sehat,0.017
sekala,0.008
sekali,0.318
sekarang,0.059
sekber,0.008
seko,0.008
sekolah,0.008
sel,0.008
selalu,0.067
selesai,0.008
semangat,0.042
sembah,0.008
semua,0.042
sending,0.008
sengaknya,0.008
senka,0.008
sensitif,0.017
seperti,0.1
serasa,0.008
sering,0.017
serius,0.017
seru,0.008
server,0.008
sesal,0.008
setia,0.017
setrika,0.008
sha,0.008
shopepay,0.008
sial,0.008
siap,0.025
sih,0.092
sisi,0.008
smeua,0.008
sndr,0.042
sndri,0.008
sobarmt,0.008
sok,0.008
somebody,0.008
sore,0.008
spesifik,0.008
struggled,0.008
suara,0.025
suarane,0.008
sudah,0.142
suka,0.05
sukarela,0.008
sukses,0.008
sumpah,0.008
suruh,0.008
susah,0.008
syukur,0.017
tahan,0.008
tahu,0.059
tahun,0.025
takut,0.025
tambahin,0.008
tangan,0.017
tantang,0.017
tante,0.008
tanya,0.025
tanyain,0.008
tapi,0.067
tari,0.008
tawa,0.167
telen,0.008
telur,0.017
teman,0.05
temenan,0.008
tenan,0.008
tepung,0.017
ter,0.008
terasi,0.008
terbaik,0.008
terigu,0.008
teringat,0.008
terlalu,0.017
terus,0.1
tetap,0.008
tiap,0.042
tidak,0.393
tikar,0.008
ting,0.008
tinggal,0.025
tinggi,0.008
tipe,0.017
tok,0.008
tolong,0.008
tongoku,0.008
tontonanya,0.008
topang,0.008
trah,0.008
tua,0.017
tugas,0.033
tuhan,0.042
tukang,0.008
tulis,0.033
tulus,0.017
tunggu,0.017
tweet,0.008
uayune,0.008
ugm,0.008
uhuhu,0.008
ujung,0.008
ujungny,0.008
univ,0.008
untuk,0.025
untung,0.008
usaha,0.017
utama,0.042
utekmu,0.008
valid,0.017
virtual,0.008
voiceover,0.008
wah,0.042
wajib,0.017
waktu,0.025
wanita,0.033
wedew,0.008
wegah,0.008
woey,0.042
ya,0.008
yang,0.218
yasudahlah,0.008
yawla,0.017
yovie,0.008
