term,weight
jauh,0.02
jawab,0.026
jelas,0.013
jelasin,0.007
jelek,0.007
jeongwon,0.007
jer,0.007
jerawat,0.007
ji,0.02
jiwa,0.013
jo,0.007
jomblo,0.007
jorok,0.007
judul,0.007
juga,0.013
jujur,0.026
julid,0.007
junghwan,0.007
jungwon,0.013
junwan,0.007
kacamata,0.007
kai,0.007
kaki,0.007
kalau,0.085
kalimat,0.007
kalisna,0.007
kalong,0.007
kamis,0.007
kan,0.065
kandas,0.007
kaos,0.007
karena,0.026
karma,0.007
kasi,0.007
kasih,0.007
kata,0.007
kayak,0.013
kegeran,0.007
kekal,0.007
kelas,0.013
keliling,0.007
keluarga,0.013
kemanain,0.007
kemarin,0.007
kembar,0.007
kembara,0.007
kemudian,0.007
ken,0.033
kenal,0.007
kenapa,0.026
kentut,0.007
kenya,0.007
keong,0.007
kepala,0.007
kerja,0.007
kesal,0.007
ketawa,0.007
ketika,0.007
kim,0.007
kinds,0.007
kirim,0.013
kita,0.013
klean,0.013
known,0.007
kojek,0.007
kokas,0.013
kontak,0.007
korban,0.013
korea,0.007
kotor,0.007
kuat,0.007
kue,0.007
kuesioner,0.007
kurang,0.02
labo,0.007
labuh,0.007
lagi,0.02
lahir,0.007
laki,0.026
lakuin,0.007
lalu,0.007
lama,0.026
lancar,0.007
langsung,0.007
lanjutin,0.013
laptop,0.033
lateresp,0.007
layar,0.007
lebih,0.02
lelah,0.007
lele,0.013
lempar,0.007
lengkap,0.02
lihat,0.026
listening,0.007
lokasi,0.007
lulus,0.007
lupa,0.007
luvyu,0.007
maaf,0.013
maafin,0.007
mafnya,0.007
maghrib,0.007
makanya,0.007
makas,0.013
maksud,0.007
malah,0.026
malam,0.026
mall,0.007
malu,0.007
mana,0.026
mangil,0.007
marah,0.026
marahin,0.007
margo,0.013
margonda,0.007
martabak,0.007
mas,0.013
masa,0.013
masak,0.02
masang,0.007
masuk,0.013
mata,0.007
mau,0.143
mele,0.007
memang,0.059
mempan,0.007
menang,0.007
menangos,0.007
mendengarkan,0.007
menemani,0.007
menikah,0.007
menit,0.013
mentainya,0.007
mentemen,0.007
mereka,0.007
mertua,0.007
mia,0.007
mie,0.007
mikirnya,0.007
mil,0.052
mimpin,0.007
minggu,0.02
minta,0.013
minus,0.007
modus,0.007
motor,0.007
muda,0.007
muka,0.013
mulai,0.007
mulangin,0.007
mungkin,0.013
musim,0.013
myz,0.007
naik,0.013
najis,0.007
nama,0.026
nang,0.026
nanti,0.007
nanyain,0.007
napas,0.007
nasib,0.007
nastar,0.007
nelfon,0.007
ngalamin,0.007
ngantuk,0.007
ngecengin,0.007
ngenes,0.007
ngeread,0.007
ngesave,0.007
ngeship,0.007
ngetem,0.007
ngumpulin,0.007
niacin,0.007
niat,0.046
niken,0.007
ninja,0.007
nipu,0.007
nomor,0.013
nontonin,0.013
numpang,0.007
nya,0.013
nyata,0.026
nyaut,0.007
nyautin,0.007
nyelesain,0.007
nyiram,0.013
nyiramnya,0.007
nyonya,0.026
obrol,0.007
omong,0.02
online,0.007
opor,0.007
orang,0.072
orangtua,0.007
orgnya,0.02
pacar,0.013
padahal,0.026
pagi,0.033
paham,0.026
pakai,0.026
paksa,0.007
paling,0.013
panash,0.007
panggil,0.007
panjang,0.007
panjat,0.007
pantat,0.007
parah,0.007
pasang,0.026
pasti,0.007
paus,0.013
payung,0.007
pecel,0.007
pempek,0.007
penasaran,0.013
penting,0.007
peras,0.007
periksa,0.007
perlu,0.013
pernah,0.026
pgnya,0.007
pikir,0.046
pindah,0.007
ping,0.013
pisang,0.013
planet,0.007
podcast,0.007
pokok,0.007
posesif,0.007
posthink,0.007
pria,0.007
produktif,0.007
promosi,0.007
puasa,0.013
pukul,0.007
pun,0.007
punya,0.02
pusing,0.026
putar,0.026
rabu,0.007
raja,0.013
rajin,0.007
ramai,0.007
ras,0.007
rasa,0.072
rawa,0.007
realisme,0.007
realitanya,0.007
referensi,0.007
rekomendasi,0.007
rem,0.007
ren,0.007
reni,0.013
renita,0.007
resep,0.007
ribut,0.007
rindu,0.013
ros,0.007
rsud,0.026
rul,0.013
rumah,0.02
run,0.007
sabar,0.007
sabtu,0.007
sabuk,0.007
sadar,0.013
sahabat,0.007
saja,0.104
saking,0.007
sakit,0.007
saldo,0.007
saling,0.007
sama,0.117
sampah,0.007
sampai,0.117
samping,0.007
sangat,0.007
sarahayu,0.007
satpam,0.007
satu,0.007
saudara,0.091
saya,0.319
sebab,0.007
seblm,0.013
sedih,0.033
sefaham,0.007
sekali,0.293
sekarang,0.065
sekian,0.007
sekolah,0.007
selalu,0.033
selamat,0.026
seluruh,0.007
semangat,0.007
seminggu,0.013
semoga,0.013
semua,0.033
semwa,0.007
senang,0.013
sendiri,0.026
sepatu,0.007
seperti,0.065
september,0.007
seri,0.007
sering,0.007
seru,0.013
sesal,0.007
set,0.007
setia,0.007
setuju,0.013
shopee,0.007
shud,0.007
si,0.046
sial,0.033
siang,0.007
siap,0.02
siapa,0.039
sih,0.013
simpan,0.013
singkat,0.007
sini,0.013
sirna,0.007
situasi,0.007
skripshit,0.007
skripsi,0.013
sls,0.007
soal,0.02
sobat,0.007
sok,0.013
songhwa,0.026
sopir,0.007
sosial,0.007
suami,0.007
suatu,0.007
subuh,0.007
sudah,0.195
suho,0.007
suka,0.046
sumpah,0.007
sungkem,0.007
sup,0.007
supportive,0.007
susah,0.02
sushi,0.02
syialand,0.007
syp,0.007
syukur,0.007
tadi,0.013
tahan,0.007
tahu,0.078
tahun,0.033
takjub,0.007
takut,0.033
taman,0.007
tampan,0.013
tangga,0.007
tanggal,0.007
tangis,0.007
tanya,0.033
tanyain,0.007
tapi,0.085
tarik,0.007
taruh,0.013
tawa,0.195
tawaranya,0.007
tayang,0.007
tebak,0.007
tebel,0.007
telah,0.007
telepon,0.02
teman,0.039
tempat,0.013
tentang,0.007
tepat,0.007
teriak,0.007
terima,0.007
terka,0.007
terpangil,0.007
terus,0.059
tetap,0.007
themselves,0.007
thn,0.007
tiap,0.033
tidak,0.455
tidur,0.02
tim,0.007
tinggal,0.007
tipsnya,0.007
tkt,0.007
tokoh,0.007
tolak,0.007
tolong,0.013
tolonk,0.007
tonton,0.052
tos,0.007
tugas,0.007
tuhan,0.046
tunggu,0.026
tweet,0.013
uji,0.007
ujung,0.007
ul,0.007
ulang,0.007
umpetin,0.007
umum,0.007
uninstall,0.013
untuk,0.007
untung,0.007
urung,0.007
utama,0.039
ve,0.013
versi,0.007
vibesnya,0.007
vidcal,0.007
vo,0.013
wah,0.007
wakaka,0.007
wakakakakak,0.013
waktu,0.02
wanita,0.013
warga,0.007
wi,0.007
wifi,0.007
wkwkwkwj,0.013
wkwkwkwkwkw,0.013
wkwkwkwkwkwkw,0.007
wkwkwkwkwkwkwk,0.007
wkwkwkwkwkwkwkwkw,0.007
wudhu,0.007
ya,0.007
yang,0.26
yaun,0.007
ywda,0.007
zonk,0.007
zuzur,0.007
