term,weight
sederhana,0.008
sedih,0.008
sedikit,0.008
sejak,0.008
sekala,0.008
sekali,0.141
sekarang,0.031
sekolah,0.008
selalo,0.008
selalu,0.031
selamat,0.008
semangat,0.031
semoga,0.039
semua,0.031
sen,0.016
senang,0.008
sendiri,0.016
sepeda,0.016
seperti,0.086
serang,0.008
sering,0.008
seru,0.008
set,0.008
setoples,0.008
setuju,0.016
sheo,0.008
shopepay,0.008
shouldn,0.008
si,0.071
siang,0.008
siapa,0.039
sih,0.008
sikit,0.008
sims,0.008
singa,0.008
singkat,0.008
skincarenya,0.016
soal,0.008
sobek,0.008
solo,0.008
somebody,0.008
ss,0.008
stiker,0.016
stok,0.008
suami,0.008
sudah,0.071
suka,0.031
sulit,0.008
sunda,0.016
super,0.016
suruh,0.008
switzerland,0.008
syahrini,0.008
syukur,0.008
tadi,0.031
tahan,0.016
tahu,0.055
tahun,0.024
takut,0.008
tanda,0.016
tangis,0.047
tapi,0.055
tawa,0.487
tayang,0.008
tbs,0.008
teh,0.008
telepon,0.008
telinga,0.008
telur,0.008
teman,0.024
tempat,0.031
tempe,0.008
tepung,0.008
ter,0.008
teraweh,0.008
terbang,0.008
teriakin,0.008
terima,0.031
terimakasih,0.039
terngantuk,0.008
terus,0.063
tetangga,0.008
tetap,0.024
thr,0.008
tiap,0.024
tiba,0.008
tidak,0.275
tidur,0.031
tiga,0.008
tim,0.008
tinggal,0.008
tipikal,0.008
tk,0.008
toga,0.008
tok,0.008
tolong,0.008
tonton,0.063
trims,0.008
tua,0.008
tuhan,0.031
tuhkan,0.016
tukar,0.008
tunggu,0.016
tunjuk,0.008
tutup,0.008
twetnya,0.008
twitter,0.016
uang,0.016
ucap,0.008
ukt,0.008
ulang,0.016
unpad,0.024
untuk,0.024
untung,0.008
urusanya,0.008
utama,0.016
ve,0.008
versi,0.008
viu,0.008
vlog,0.008
wacuned,0.008
wakakak,0.024
wakakaka,0.008
wakakakaka,0.008
wakakakakak,0.024
wakakakakakak,0.008
wakakakakakakakak,0.016
waktu,0.031
waktutu,0.008
wanita,0.031
wisuda,0.031
wkwkwkwkwkwk,0.008
xixi,0.008
xp,0.008
ya,0.008
yak,0.016
yang,0.236
yaya,0.008
yogurt,0.008
youtube,0.008
za,0.008
zain,0.008
