term,weight
laksana,0.01
lengkap,0.01
lentur,0.01
lewat,0.02
lha,0.01
lhailah,0.01
lho,0.01
lihat,0.031
lirikanya,0.01
loh,0.01
lowbat,0.01
luar,0.01
lucu,0.01
lumba,0.01
lumutanya,0.01
lupa,0.01
maghrib,0.01
maine,0.01
malam,0.02
maluw,0.01
mangat,0.01
mangilnya,0.01
mangun,0.01
manjat,0.01
mantap,0.01
mashalah,0.01
masuk,0.01
mata,0.01
mau,0.031
mauk,0.01
mbahas,0.01
mbhas,0.01
mboh,0.01
mei,0.01
mellow,0.01
menikah,0.01
menit,0.02
merem,0.01
mewek,0.01
mic,0.01
mie,0.01
minggu,0.01
minta,0.01
misi,0.01
mlipir,0.01
mosok,0.02
motor,0.01
mungkin,0.01
naga,0.01
nah,0.01
naik,0.01
nama,0.01
nang,0.01
napas,0.01
ndayo,0.01
ne,0.02
negara,0.01
nenek,0.02
neraka,0.01
netijen,0.01
ng,0.01
ngegas,0.01
ngelamun,0.01
nget,0.01
ngibadah,0.02
ngilu,0.01
ngmng,0.01
ngukuk,0.01
nich,0.01
nitendo,0.01
nomor,0.01
numpang,0.01
nya,0.051
nyanyi,0.01
nyanyin,0.01
nyata,0.01
nyebrang,0.01
nyemarang,0.031
ohiyo,0.01
oi,0.01
oleh,0.143
omah,0.01
omong,0.02
online,0.01
ono,0.01
orang,0.255
orgnya,0.01
otomatis,0.143
padahal,0.02
pager,0.01
paham,0.02
pai,0.01
pakai,0.01
pecinan,0.01
pekik,0.01
pelangi,0.031
peran,0.01
perih,0.01
periksa,0.143
perna,0.01
pernah,0.02
pertama,0.01
pikir,0.082
pintar,0.02
pintu,0.02
pitik,0.01
podo,0.01
pol,0.02
polos,0.01
pop,0.01
pria,0.01
prit,0.031
psb,0.01
puasa,0.051
punya,0.01
purwodadi,0.01
putra,0.01
rambut,0.01
rasa,0.01
rem,0.01
ret,0.01
retweet,0.01
rindu,0.02
rumah,0.061
rusak,0.01
saat,0.01
sahur,0.01
saja,0.02
saking,0.01
sama,0.082
sampai,0.051
sana,0.01
sariawan,0.01
satny,0.01
satu,0.112
saudara,0.316
saya,0.469
sayang,0.112
se,0.01
sebagai,0.01
sebentar,0.041
sedih,0.041
sehat,0.02
sejuk,0.01
sekali,0.163
sekarang,0.01
selak,0.01
selalu,0.061
semangat,0.02
sembuh,0.02
semoga,0.041
sendiri,0.031
senyum,0.01
seperti,0.02
sering,0.031
seru,0.01
si,0.02
siapa,0.031
sih,0.01
silah,0.01
simpan,0.01
sini,0.01
smgt,0.01
soal,0.01
sony,0.01
sptnya,0.01
suara,0.01
sudah,0.153
suka,0.031
sus,0.01
susah,0.02
suwun,0.01
syafakilah,0.01
sygkuw,0.01
syukur,0.031
tadi,0.01
tahan,0.01
tahu,0.071
tahun,0.102
takud,0.01
takut,0.02
tangis,0.092
tanjung,0.01
tanya,0.02
taon,0.01
tapi,0.051
tawa,0.234
teg,0.01
tegele,0.01
telepon,0.01
tempat,0.01
temu,0.01
tenan,0.01
tengah,0.01
teringat,0.01
terlalu,0.01
terus,0.01
tg,0.01
tiap,0.02
tiati,0.01
tidak,0.285
tidur,0.031
tingkat,0.01
triak,0.01
trnyata,0.01
tuhkan,0.01
tuhtuh,0.01
tunggu,0.01
tutup,0.01
twitter,0.01
umpyek,0.01
umur,0.031
untuk,0.01
untung,0.02
wah,0.02
waktu,0.01
wanita,0.183
whatsapp,0.051
wi,0.01
winda,0.01
woh,0.01
yak,0.02
yang,0.122
yawes,0.01
yeny,0.01
yeu,0.01
yusril,0.01
