term,weight
cadang,0.003
cahaya,0.003
cair,0.003
campur,0.003
candu,0.003
capa,0.003
capai,0.014
cara,0.027
cari,0.051
catat,0.007
cegah,0.003
cekam,0.007
celah,0.003
celaka,0.021
cemas,0.007
cemburu,0.007
cemil,0.01
cenderung,0.01
cepat,0.014
cerah,0.003
cerewet,0.007
ceria,0.003
cerita,0.014
cermin,0.003
cheklist,0.01
cie,0.003
cincin,0.003
cinta,0.007
ckup,0.003
clm,0.003
coba,0.024
coban,0.003
cocok,0.003
coklat,0.003
contoh,0.003
coret,0.003
cra,0.007
crita,0.003
cukup,0.024
cuma,0.021
cuti,0.014
cyperus,0.003
dada,0.003
dadak,0.003
daftar,0.01
damai,0.007
dampak,0.003
dan,0.003
dapat,0.014
dapur,0.003
dar,0.021
darat,0.003
dari,0.007
darimana,0.003
dasar,0.003
data,0.003
datang,0.038
daya,0.007
dedek,0.003
deh,0.007
dekat,0.021
dendam,0.01
dengan,0.195
dengar,0.01
dengki,0.01
depan,0.014
depresi,0.003
derajat,0.003
derita,0.003
desa,0.007
desak,0.003
desire,0.003
detik,0.003
dewasa,0.003
dgku,0.003
di,0.01
diabsenin,0.003
diam,0.007
diangap,0.007
dibangakan,0.007
dicerewetin,0.003
didandanin,0.003
didik,0.003
digengam,0.003
dihingapi,0.003
dikangenin,0.003
dikau,0.003
dilema,0.007
dimarahin,0.003
dimintain,0.003
dinding,0.01
dingat,0.014
dingatkan,0.007
dingin,0.003
dipertangung,0.003
dipertimbangakan,0.003
direset,0.003
diri,0.072
diridhoi,0.003
diskus,0.003
ditingalkan,0.003
dkasih,0.003
dmi,0.003
doa,0.01
dokter,0.007
dompet,0.003
dpikirkan,0.003
drama,0.003
dri,0.041
driku,0.003
drimu,0.007
drinya,0.003
dselesaikan,0.003
dua,0.003
duar,0.003
dukung,0.003
dulu,0.048
dunia,0.027
dzikir,0.003
efek,0.007
ego,0.017
egois,0.007
eh,0.003
ekspektasi,0.034
eksperimen,0.007
eksplorasi,0.003
elegan,0.003
elus,0.003
emosi,0.044
enak,0.014
enek,0.007
energi,0.007
entah,0.017
envy,0.003
epak,0.003
erat,0.003
es,0.007
evaluasi,0.003
farmasi,0.021
farmasis,0.003
fatamorgana,0.01
fiksi,0.01
firta,0.003
fisik,0.017
fokus,0.007
foto,0.007
fought,0.003
fresh,0.003
gabung,0.007
gagal,0.007
gaji,0.007
gali,0.003
gambar,0.017
gamophobia,0.003
ganggu,0.003
ganti,0.003
gara,0.031
gaya,0.003
gegas,0.003
gelap,0.01
gelas,0.003
gengsi,0.003
gercep,0.003
gerombol,0.003
geser,0.003
gila,0.01
gin,0.014
gizi,0.007
golong,0.003
grafis,0.003
gratis,0.003
gugup,0.003
guna,0.01
guru,0.003
habis,0.024
habisin,0.003
hadap,0.031
hadir,0.007
haha,0.003
hai,0.003
hak,0.01
hal,0.014
halaman,0.007
halang,0.01
halus,0.003
hambar,0.003
hampir,0.014
hancur,0.007
handmade,0.003
handscon,0.003
hantam,0.003
hantu,0.003
hanya,0.01
harap,0.003
hari,0.079
harus,0.017
hasil,0.021
hati,0.144
heboh,0.003
hemat,0.003
henti,0.01
hepar,0.003
heran,0.003
herbal,0.007
herbalnya,0.003
hewan,0.007
hibur,0.014
hidup,0.031
hikmah,0.007
hilang,0.021
hindar,0.007
hingga,0.017
hitam,0.003
hitung,0.003
hobi,0.01
homemade,0.003
hormon,0.003
hpku,0.003
hri,0.003
hujan,0.003
humoris,0.027
huni,0.003
hutang,0.014
iboe,0.003
ibu,0.01
ide,0.031
identitas,0.003
ideologi,0.003
ikhlas,0.017
ikhtiar,0.007
ikut,0.038
ikutin,0.003
ilmu,0.027
ilusi,0.003
imbas,0.003
imunitas,0.003
in,0.003
indah,0.007
indikasi,0.003
indonesia,0.003
informasi,0.003
ingat,0.031
ingin,0.021
ini,0.024
insha,0.007
insomnia,0.007
inspirasi,0.007
insya,0.003
inti,0.007
intropeksi,0.007
investor,0.003
irasional,0.003
iri,0.014
isi,0.003
istighfar,0.007
istimewa,0.007
istirahat,0.017
itu,0.051
iya,0.034
jabar,0.003
jadi,0.164
jadwal,0.007
jaga,0.01
jajan,0.003
jakarta,0.003
jalan,0.079
jam,0.021
jamu,0.017
jantung,0.003
jarang,0.003
jari,0.003
jasmani,0.003
jauh,0.031
jawab,0.014
jawban,0.003
jebak,0.003
jejak,0.003
jelas,0.007
jelek,0.007
jenak,0.01
jengkel,0.007
jenuh,0.003
jijik,0.003
jika,0.014
jleb,0.003
jodoh,0.014
jor,0.003
juang,0.003
juga,0.014
jujur,0.003
jumpa,0.003
jurang,0.003
kabar,0.007
kabur,0.003
kacau,0.007
kado,0.007
kafe,0.007
kagum,0.003
kait,0.007
kaki,0.003
kala,0.003
kalah,0.021
kalau,0.038
kali,0.051
kalimat,0.003
kalong,0.003
kamar,0.007
kan,0.027
kana,0.003
kantong,0.003
kantuk,0.01
karena,0.024
karir,0.007
karuan,0.007
karya,0.007
kasih,0.027
kasihan,0.007
kata,0.01
kawan,0.007
kawung,0.003
ke,0.003
kebahagian,0.021
kebun,0.007
keburu,0.003
kecewa,0.003
kecil,0.027
kecurigan,0.003
kecut,0.003
kedai,0.003
kegoisan,0.003
keistimewan,0.003
kejam,0.003
kejar,0.024
kekecewan,0.003
kelana,0.007
kelas,0.014
kelegan,0.003
kelompok,0.003
kelopak,0.007
keluar,0.007
keluarga,0.003
keluh,0.007
kemarin,0.003
kembali,0.003
kembang,0.007
kemudian,0.003
ken,0.048
kena,0.017
kenal,0.014
kenapa,0.024
kenpa,0.007
kenya,0.003
kenyang,0.003
kenyat,0.01
kepada,0.003
kepingin,0.003
kepribadian,0.007
keras,0.014
keren,0.007
kerikil,0.003
kerja,0.065
kertas,0.003
keruh,0.003
kesal,0.024
kesan,0.007
kesederhanan,0.003
kesini,0.003
kesumat,0.003
ketidakberdayan,0.003
ketika,0.014
kewajibanya,0.003
khawatir,0.007
khayal,0.003
khianat,0.003
khilaf,0.003
kilogram,0.003
kini,0.003
kisah,0.003
kita,0.01
klasik,0.003
kmbali,0.003
koda,0.003
komik,0.003
komitmen,0.014
kompak,0.003
komunikasi,0.007
kondisi,0.044
kondsi,0.007
kongsi,0.003
konseling,0.003
konsep,0.007
konsul,0.003
kontaminasi,0.003
konyol,0.003
korban,0.003
kos,0.007
kosong,0.007
kota,0.014
kpentingan,0.003
kreatif,0.007
krim,0.007
krisis,0.003
kritik,0.003
kritis,0.003
krsan,0.003
ktika,0.003
kualitas,0.003
kuat,0.007
kubur,0.003
kucing,0.007
kue,0.014
kuliner,0.003
kunci,0.007
kunjung,0.003
kuota,0.003
kurang,0.017
kuras,0.007
kustomer,0.003
kusut,0.003
kutaneous,0.003
kuti,0.01
labil,0.007
ladang,0.003
lagi,0.024
lah,0.003
lain,0.01
laki,0.007
laku,0.024
lalu,0.062
lama,0.034
lambat,0.017
lampias,0.003
lampu,0.007
lancar,0.014
lang,0.014
langit,0.007
langkah,0.01
langsung,0.021
lanjut,0.031
lantar,0.003
lapar,0.003
lapis,0.007
lari,0.003
larva,0.003
laut,0.003
layan,0.007
lebah,0.003
lebar,0.003
lebh,0.003
lebih,0.109
lega,0.003
legit,0.003
lelah,0.041
lemah,0.003
lembar,0.01
lembek,0.003
lembut,0.003
lempar,0.007
lena,0.007
lengah,0.003
lepas,0.003
letak,0.003
lewat,0.014
leyeh,0.003
lha,0.003
liar,0.007
libur,0.007
lihat,0.041
lika,0.003
liku,0.003
lindung,0.014
ling,0.003
lingk,0.003
lingkung,0.003
linglung,0.003
lintas,0.003
lipat,0.003
liput,0.003
look,0.003
low,0.003
luar,0.034
lulus,0.017
lumayan,0.003
lumur,0.003
lupa,0.017
luput,0.003
lurus,0.003
lusuh,0.003
maaf,0.007
macam,0.017
madu,0.007
mahir,0.003
maju,0.003
makanya,0.01
maki,0.01
makin,0.044
makna,0.01
maksud,0.017
makuta,0.003
malah,0.021
malam,0.007
malas,0.017
malesnya,0.003
malu,0.007
mampir,0.003
mampu,0.007
mana,0.055
manajemen,0.003
manfatin,0.003
mangatakan,0.003
manja,0.01
mantabkan,0.003
mantap,0.014
marah,0.014
maret,0.003
masa,0.062
masak,0.031
masalah,0.044
masih,0.024
masing,0.014
masuk,0.003
masukn,0.003
masya,0.003
masyarkat,0.003
mata,0.021
matahari,0.007
mati,0.003
mau,0.085
max,0.003
mbulet,0.003
mbuletnya,0.003
media,0.003
mejam,0.007
melakukanya,0.003
meleset,0.003
melon,0.003
memafkan,0.003
memang,0.055
memndam,0.003
memori,0.003
menang,0.01
menangung,0.003
menentramkan,0.003
mengahadapi,0.003
mengangap,0.003
mengaplikasikanya,0.003
menghdapi,0.003
meningalkan,0.007
menkes,0.007
menta,0.003
mental,0.038
menu,0.003
menydarinya,0.003
merah,0.01
mereka,0.01
mersa,0.003
meski,0.038
mewjudkan,0.003
migrans,0.003
mil,0.003
milik,0.014
mimipi,0.003
mimpi,0.038
minder,0.003
mingat,0.007
minggu,0.034
minta,0.007
mirip,0.007
mitologi,0.003
modal,0.003
modifikasi,0.01
mogok,0.003
momen,0.003
motif,0.01
motivasi,0.003
mua,0.007
muda,0.007
mudah,0.038
muhasabah,0.003
mula,0.003
mulai,0.01
mumpung,0.003
muncul,0.041
mundur,0.003
mungkin,0.014
murni,0.003
musibah,0.007
musim,0.003
muslim,0.003
mutasi,0.003
nafsu,0.003
nagih,0.003
nah,0.007
naik,0.003
nama,0.017
nano,0.007
narsis,0.003
nasihat,0.007
naung,0.003
negatif,0.01
negeri,0.003
nempel,0.003
neraka,0.003
netral,0.003
ngada,0.003
ngambek,0.003
ngantuk,0.003
nge,0.003
ngebacot,0.003
ngomel,0.007
ngoyo,0.007
ngunjungin,0.003
nguras,0.003
niat,0.021
nikmat,0.01
nila,0.003
nol,0.007
nominal,0.003
nomor,0.003
nov,0.003
novel,0.003
numpuk,0.007
nya,0.031
nyala,0.021
nyaman,0.021
nyata,0.027
nyelekit,0.007
obat,0.01
obrol,0.007
oke,0.021
omel,0.003
orang,0.072
otak,0.024
otaku,0.003
ovethinking,0.003
pacar,0.003
pada,0.014
padahal,0.044
padam,0.003
pagi,0.01
paham,0.017
pakai,0.014
paksa,0.007
paling,0.024
palsu,0.003
panas,0.003
panci,0.003
pandang,0.003
pandanganya,0.003
panik,0.021
panjang,0.007
pantas,0.014
parah,0.01
parfraitnya,0.003
pasang,0.007
pasrah,0.01
pasti,0.007
pasu,0.007
patah,0.007
patung,0.003
pdaku,0.003
pecah,0.007
pedih,0.003
peduli,0.024
pegawai,0.003
pekerjaan,0.007
pekerjan,0.014
pekrjan,0.003
pelatuk,0.007
pelik,0.003
pelit,0.007
peluang,0.007
peluk,0.007
penasaran,0.003
penasran,0.003
pendek,0.003
pengaruh,0.003
penjara,0.003
pensiun,0.007
penting,0.027
penuh,0.021
perang,0.003
peras,0.007
perbarui,0.003
percaya,0.003
percik,0.003
percuma,0.01
perempuan,0.007
performa,0.003
pergi,0.003
perhati,0.007
periksa,0.007
perkara,0.003
perkusi,0.003
perlu,0.017
pernah,0.017
pernyatan,0.003
persegi,0.003
personel,0.007
pertahanin,0.003
pertama,0.01
pesan,0.003
pesimis,0.007
petik,0.003
petisi,0.01
photoshot,0.003
picrewaloha,0.003
picu,0.01
pidato,0.003
pikir,0.092
pilah,0.003
pilih,0.044
pilm,0.003
pimpin,0.003
pindah,0.017
pintu,0.007
pisau,0.003
pkiran,0.007
playing,0.003
plih,0.003
pmk,0.01
pmr,0.003
poin,0.003
pola,0.003
porsi,0.014
posesif,0.003
posisi,0.007
positif,0.007
potong,0.003
prediksi,0.003
pribadi,0.003
prioritas,0.007
prlu,0.003
produk,0.014
profesi,0.003
profesional,0.003
profil,0.003
proses,0.01
protes,0.007
proyek,0.003
pt,0.003
puas,0.007
puber,0.003
pudar,0.007
pukul,0.003
pulang,0.027
puncak,0.01
punya,0.027
pupuk,0.003
pusta,0.003
putar,0.003
putus,0.024
puzzle,0.003
racik,0.003
racun,0.007
ragu,0.017
raih,0.014
rajin,0.003
rangkul,0.003
rantau,0.017
rapat,0.003
rapuh,0.003
rasa,0.106
rata,0.007
ratap,0.007
ratu,0.003
rayu,0.003
rbu,0.007
realisme,0.007
realita,0.021
redam,0.003
referensi,0.003
rehat,0.007
rekan,0.007
rekomendasi,0.003
rekor,0.003
rela,0.014
remaja,0.003
rencana,0.014
rendah,0.003
rengek,0.003
rentan,0.003
rentang,0.003
renung,0.003
resolusi,0.003
resume,0.003
retak,0.003
rhasia,0.003
ribetnya,0.003
rileks,0.003
rindu,0.003
risih,0.007
risiko,0.007
riwayat,0.003
rombong,0.003
ronta,0.003
rotundus,0.003
rsanya,0.003
rumah,0.021
rumat,0.003
rumit,0.007
runtuh,0.003
runyam,0.003
rupa,0.007
rusak,0.003
rutinitas,0.003
ruwet,0.003
saat,0.058
sabar,0.01
sabtu,0.003
sadar,0.027
sahabat,0.003
saintis,0.003
saja,0.051
sakit,0.065
sakti,0.003
salabim,0.003
salah,0.113
saling,0.007
sama,0.096
sambut,0.003
sampai,0.25
samping,0.003
sana,0.003
sanding,0.003
sangat,0.003
sangkal,0.007
sangkar,0.003
sangking,0.014
santai,0.01
saran,0.014
satu,0.027
saudara,0.051
saya,0.109
sayang,0.024
sayap,0.003
sdang,0.007
sderhna,0.003
sdg,0.003
se,0.003
sebab,0.003
sebar,0.003
sebentar,0.003
sedang,0.058
sederhana,0.014
sedih,0.003
sedikit,0.017
sedkit,0.003
segala,0.01
sehat,0.014
sekali,0.038
sekaligus,0.003
sekarang,0.041
sekitar,0.01
sekolah,0.007
sela,0.007
selalu,0.034
selesai,0.051
selisih,0.003
selma,0.01
semangat,0.021
semarang,0.007
seminar,0.014
seminggu,0.003
sempat,0.014
sempurna,0.014
semrawut,0.003
semua,0.068
semut,0.007
senam,0.003
senang,0.017
sendiri,0.041
sendri,0.003
sengaja,0.007
sengang,0.003
sensitif,0.003
senyum,0.01
sepele,0.01
seperti,0.034
serah,0.003
serakah,0.003
seram,0.007
serang,0.007
serba,0.007
sering,0.031
serius,0.003
seru,0.003
sesak,0.007
sesat,0.01
sesuai,0.014
sesunguhnya,0.003
setuju,0.021
sial,0.003
siang,0.003
siap,0.021
siapa,0.017
sibuk,0.017
sih,0.055
sikap,0.01
silah,0.003
simbol,0.003
simpang,0.003
simpul,0.007
sindir,0.003
singgung,0.003
singkir,0.003
sini,0.007
sisa,0.003
sita,0.003
situasi,0.007
sja,0.003
skala,0.003
skenario,0.003
slah,0.003
smac,0.003
smpurna,0.003
sna,0.003
sni,0.003
soal,0.003
sok,0.007
solusi,0.007
sopan,0.003
sore,0.003
sosial,0.003
spesial,0.003
status,0.003
stok,0.003
suasana,0.007
suatu,0.003
subjek,0.003
subur,0.003
sudah,0.075
sudut,0.003
suka,0.021
sulit,0.027
sulut,0.007
sumpek,0.003
sungguh,0.003
suntuk,0.014
surabaya,0.01
suruh,0.007
surut,0.003
susah,0.021
sushicore,0.003
susun,0.003
susut,0.003
suwe,0.003
syukur,0.027
tabrak,0.003
tabung,0.007
tadi,0.007
tagih,0.003
tahan,0.017
tahap,0.01
tahu,0.031
tahun,0.068
tajam,0.003
tak,0.01
takut,0.007
tambah,0.003
tampar,0.014
tanah,0.003
tanam,0.003
tanda,0.014
tandatangani,0.01
tandon,0.003
tangan,0.003
tangga,0.003
tanggal,0.003
tani,0.007
tanpa,0.003
tantang,0.031
tantanganya,0.003
tanya,0.034
tapak,0.003
tapi,0.027
target,0.007
tarik,0.01
tat,0.003
tawa,0.014
tawamangu,0.003
tebak,0.007
tega,0.007
tegal,0.003
tegas,0.01
teh,0.014
tekad,0.003
tekan,0.048
tekun,0.003
telah,0.003
telat,0.003
telinga,0.007
teliti,0.007
teman,0.007
tempa,0.003
tempuh,0.003
temu,0.021
temulawak,0.003
tenaga,0.003
tenang,0.024
tengah,0.021
tentu,0.01
tepat,0.017
terang,0.003
teriak,0.003
terima,0.01
terimakasih,0.003
terjang,0.01
terkadang,0.003
terlalu,0.048
terna,0.003
ternyta,0.007
tertawa,0.003
terus,0.055
tetap,0.055
thn,0.003
thp,0.003
tiada,0.003
tiap,0.038
tiba,0.038
tidak,0.325
tidur,0.014
tiga,0.003
tim,0.014
timpuk,0.003
tindak,0.014
tingalkan,0.003
tinggal,0.017
tinggi,0.01
tingkah,0.007
tingkat,0.014
tip,0.007
tipe,0.003
tipikal,0.003
titik,0.003
tokoh,0.007
tolak,0.01
tolong,0.003
topi,0.003
topik,0.007
total,0.003
trauma,0.01
triwulan,0.003
trlibat,0.003
trnyta,0.003
tua,0.007
tuang,0.003
tuas,0.003
tubuh,0.003
tugas,0.014
tuhan,0.072
tukar,0.003
tulis,0.024
tulus,0.017
tumbuh,0.007
tumpuk,0.007
tunas,0.003
tunggu,0.014
tunjuk,0.007
turun,0.017
turut,0.007
tutup,0.017
tweet,0.003
twitter,0.007
uang,0.014
uap,0.003
ubah,0.007
ucap,0.003
uji,0.024
ujung,0.01
ukur,0.003
ulang,0.024
undang,0.003
undur,0.021
untuk,0.024
untuku,0.003
untung,0.01
unyu,0.003
urai,0.003
uras,0.007
urus,0.014
urut,0.003
usah,0.003
usaha,0.003
usia,0.007
usik,0.007
utama,0.034
vakum,0.007
versi,0.003
via,0.01
vintage,0.003
wajar,0.003
wajib,0.01
waktu,0.051
wanita,0.007
waras,0.003
warna,0.007
waspada,0.01
webinar,0.003
website,0.003
wisata,0.007
wujud,0.017
ya,0.027
yah,0.007
yakin,0.003
yang,0.568
zona,0.003
