term,weight
kota,0.011
kowe,0.076
koyone,0.022
kran,0.011
kro,0.011
krucuk,0.022
kualat,0.022
kudune,0.022
kui,0.022
kuku,0.022
kurang,0.011
kyknya,0.011
la,0.054
lah,0.033
laiyo,0.022
laki,0.054
lali,0.022
lalu,0.033
langsung,0.011
lapar,0.011
lebaran,0.011
lembut,0.011
lgsung,0.011
lingkar,0.011
listnya,0.011
livina,0.011
lucy,0.011
lumpuh,0.011
lupa,0.011
lur,0.022
luwe,0.011
luwih,0.011
makane,0.011
maklor,0.011
maksud,0.011
maksude,0.011
malam,0.011
malas,0.033
malu,0.033
mana,0.011
manah,0.022
mandi,0.011
mangan,0.011
mantap,0.022
markicob,0.011
masak,0.011
masuk,0.011
matahari,0.011
mau,0.163
maune,0.011
mbake,0.011
mbek,0.011
mbeneke,0.011
mbuh,0.011
meh,0.043
memberi,0.011
menantu,0.011
mengko,0.011
meni,0.011
menikah,0.011
mesti,0.011
mie,0.011
mihara,0.011
minum,0.011
minume,0.011
minyak,0.011
miskin,0.011
mlaku,0.011
mlemnya,0.011
mobil,0.011
mokah,0.011
monmap,0.011
mono,0.011
mosok,0.022
muat,0.011
mulai,0.011
murce,0.011
mute,0.011
nang,0.011
nasi,0.011
nastar,0.011
nastarku,0.011
nawarin,0.011
ndah,0.011
ndalan,0.011
ndang,0.033
nde,0.011
ndrakor,0.011
neknu,0.011
nenek,0.076
nengo,0.011
nes,0.011
ngango,0.011
ngantuk,0.011
ngapusi,0.011
ngeceki,0.011
ngejane,0.022
ngembang,0.011
ngeneki,0.011
ngono,0.043
ngopo,0.011
niat,0.011
nikmat,0.011
ninja,0.011
ninu,0.022
njleketut,0.011
nom,0.011
ntik,0.011
nyanyi,0.152
nyapo,0.011
nyata,0.022
nyengir,0.022
nyruput,0.011
obrol,0.011
ojo,0.011
okeh,0.011
omahe,0.011
omong,0.022
opah,0.011
opor,0.011
orai,0.011
oramungkin,0.011
orang,0.011
oven,0.022
owalah,0.011
pacar,0.022
padahal,0.022
padalan,0.011
pagi,0.011
pakai,0.022
paman,0.033
pamer,0.011
panas,0.043
panggil,0.011
pantas,0.011
pasang,0.022
patut,0.011
penak,0.011
peran,0.011
percuma,0.011
pernah,0.043
perut,0.022
pesing,0.011
petrus,0.011
petrusjakandor,0.011
pikir,0.043
pindah,0.011
pipi,0.011
piyetokik,0.011
pohon,0.011
pokmen,0.022
pol,0.011
polah,0.022
popiye,0.011
porayo,0.011
pos,0.011
pria,0.011
puasa,0.011
punya,0.022
putar,0.011
putri,0.011
ra,0.033
rai,0.011
rapik,0.011
rasa,0.011
rasan,0.022
raseru,0.011
rasido,0.011
rayu,0.033
rebah,0.011
receh,0.011
redi,0.011
remeh,0.011
renek,0.011
replyanya,0.011
resep,0.011
retwetane,0.011
ribu,0.011
rindu,0.033
ronta,0.011
rud,0.011
rumah,0.033
sabar,0.011
saiki,0.011
saja,0.108
sak,0.011
saksi,0.011
salah,0.033
salju,0.011
sama,0.108
sambal,0.011
sambele,0.011
sampai,0.033
sangar,0.011
saran,0.011
sarimi,0.011
satu,0.011
saudara,0.163
saya,0.369
segar,0.011
sego,0.011
sejak,0.011
sekali,0.152
sekawananya,0.011
selalu,0.011
selasa,0.011
selesai,0.011
selingkuh,0.011
semangat,0.011
semua,0.011
sen,0.011
sendiri,0.022
sep,0.011
seperti,0.076
sepoi,0.022
seragam,0.011
serasa,0.011
sering,0.011
ses,0.011
setlika,0.011
setuju,0.011
sial,0.087
siap,0.022
siapa,0.043
sih,0.043
sinetron,0.011
sk,0.011
smbil,0.011
smdengan,0.011
sodaqoh,0.011
solo,0.011
soyo,0.011
stadion,0.011
su,0.011
suami,0.011
sudah,0.141
suka,0.011
super,0.011
supra,0.011
suruh,0.022
swante,0.011
syaitonirojim,0.011
syukur,0.011
tabrak,0.022
tadi,0.011
tae,0.011
tahu,0.022
tahun,0.033
tahune,0.011
takut,0.011
tambah,0.043
tang,0.011
tangan,0.033
tangane,0.011
tangga,0.011
tanggal,0.033
tapi,0.065
tawa,0.336
tdur,0.011
teh,0.043
teman,0.011
temenya,0.011
temu,0.011
tenan,0.011
tengah,0.011
tepat,0.011
terong,0.011
tertawa,0.011
terus,0.087
thr,0.022
thrnya,0.011
tiap,0.022
tiba,0.043
tidak,0.488
tidur,0.043
tinggal,0.011
titip,0.022
tok,0.022
toktokmen,0.011
tolong,0.011
tompo,0.011
tonjol,0.011
tonton,0.054
topang,0.011
toples,0.011
tos,0.022
tri,0.011
trimo,0.011
trintingtingting,0.011
tugas,0.011
tuhan,0.033
tunggu,0.011
turu,0.022
tuwek,0.011
twitter,0.011
udan,0.011
uninstall,0.011
uno,0.011
untuk,0.033
untung,0.054
utama,0.011
valid,0.022
vita,0.011
waiki,0.011
wanita,0.065
wasis,0.011
whatsap,0.011
wkwkwkwkwkwk,0.011
wonogiri,0.043
yake,0.011
yakin,0.011
yang,0.119
yayan,0.011
yogyakarta,0.011
yowes,0.011
zona,0.011
