term,weight
pelan,0.01
pelihara,0.01
penghargan,0.01
pengirim,0.01
penting,0.02
perbarui,0.01
percil,0.03
percuma,0.02
perhati,0.01
periksa,0.039
pertama,0.01
pesan,0.01
peta,0.02
pijat,0.01
pikir,0.03
pintar,0.01
pitike,0.01
podo,0.01
pojok,0.01
polah,0.01
posisi,0.01
prei,0.01
privasi,0.01
proses,0.01
pulang,0.02
pusing,0.01
ra,0.01
rabi,0.02
ramai,0.02
ranok,0.01
ratu,0.01
rebah,0.039
rek,0.03
reken,0.01
replyen,0.01
repot,0.01
retweet,0.01
rewel,0.01
ribu,0.01
rindu,0.039
ringkes,0.02
roti,0.01
rumah,0.03
rumit,0.01
rusak,0.01
saat,0.02
saiki,0.02
saing,0.01
saja,0.167
sakit,0.01
sakmono,0.01
salah,0.01
sama,0.059
sampai,0.059
samplok,0.01
san,0.01
sana,0.02
sapa,0.01
saran,0.01
saudara,0.295
saya,0.197
sebab,0.02
sebentar,0.059
sebuah,0.049
sehat,0.01
sekali,0.02
sekarang,0.059
selamat,0.02
selow,0.01
semangat,0.02
sempak,0.01
semprot,0.01
sena,0.01
sendiri,0.02
seng,0.059
senin,0.01
seperti,0.049
sepinter,0.01
seupdate,0.01
shiap,0.01
si,0.01
sial,0.03
siang,0.03
siapno,0.01
sibuk,0.01
sih,0.049
sila,0.02
silah,0.01
sini,0.02
sio,0.01
situ,0.02
slemet,0.01
soal,0.02
soale,0.01
sofa,0.01
sok,0.01
sopan,0.01
sore,0.02
sosial,0.01
sosmednya,0.01
spione,0.01
suasana,0.02
sudah,0.187
sulit,0.01
sumuk,0.01
susah,0.01
suwe,0.01
tadi,0.03
tahu,0.069
tahun,0.03
takut,0.01
tambah,0.03
tang,0.01
tangan,0.01
tangga,0.01
tanggal,0.01
tangungan,0.01
tanya,0.02
tapi,0.059
tatap,0.01
tawa,0.443
tawar,0.01
te,0.01
tebel,0.01
teges,0.01
tekan,0.02
telat,0.01
telepon,0.01
televisi,0.01
telur,0.01
teman,0.039
tempat,0.02
tenan,0.01
tenang,0.01
tentu,0.01
tera,0.01
tergabut,0.01
terimakasih,0.01
terus,0.02
tetap,0.01
tiap,0.03
tiba,0.02
tidak,0.413
tidur,0.039
timbang,0.02
tinggal,0.01
toilet,0.039
tolong,0.02
tonton,0.098
tontonen,0.01
trans,0.01
transparan,0.01
tua,0.01
tugas,0.02
tuhan,0.069
tukang,0.01
tumben,0.01
tunggal,0.02
tunggu,0.01
turut,0.01
tutup,0.01
tweet,0.01
twice,0.01
ujung,0.01
ulang,0.02
umak,0.03
umur,0.03
ungah,0.01
unguh,0.01
untuk,0.01
urip,0.01
urut,0.01
usah,0.01
utama,0.02
vega,0.01
videone,0.01
wah,0.01
wakeh,0.01
waktu,0.03
wani,0.01
wanita,0.03
warna,0.01
watuk,0.01
wayang,0.02
wedi,0.01
wisata,0.02
yak,0.02
yang,0.167
yogyakarta,0.01
youtube,0.01
yudho,0.01
yuhu,0.01
