term,weight
kemeja,0.024
ken,0.024
kenal,0.012
kenapa,0.085
kep,0.036
kerja,0.012
kesal,0.012
ketawa,0.012
ketemu,0.012
ketupat,0.012
kira,0.024
kirim,0.036
kirimin,0.012
koci,0.012
koleksi,0.012
korea,0.024
kuah,0.024
kubis,0.012
kucing,0.012
kuker,0.012
kuliah,0.012
kulit,0.049
kurang,0.012
kurir,0.012
kusut,0.012
kuwat,0.024
lah,0.012
laki,0.049
lama,0.024
lampu,0.012
lancar,0.024
lancip,0.012
langsung,0.024
lari,0.012
lengket,0.012
lihat,0.061
lilin,0.012
lilu,0.012
loh,0.024
lokal,0.012
lucu,0.012
lucuk,0.012
luhur,0.012
lupa,0.036
maemun,0.024
maha,0.012
maksa,0.024
maksud,0.036
mal,0.012
malah,0.024
maleman,0.012
malu,0.012
mana,0.036
mandin,0.024
mandirancan,0.024
mantap,0.024
masak,0.012
masalah,0.012
masing,0.049
masker,0.024
mata,0.012
matang,0.024
mau,0.146
maya,0.036
memang,0.109
memelas,0.012
merah,0.012
mes,0.024
mie,0.012
minta,0.012
motivasin,0.024
muak,0.012
muda,0.012
muka,0.024
mungkin,0.012
na,0.012
naik,0.012
nanem,0.024
nasi,0.024
nastar,0.049
ngajadi,0.012
ngambek,0.012
ngambilnya,0.012
ngantor,0.012
ngapernah,0.012
ngasal,0.012
ngekek,0.012
ngieun,0.012
nila,0.012
nu,0.012
nuhun,0.012
nya,0.194
nyala,0.012
nyata,0.012
nyebelin,0.012
nyebelinya,0.012
obat,0.024
obrol,0.024
oiya,0.012
oke,0.012
olahraga,0.012
omong,0.024
ongkir,0.012
orang,0.073
oren,0.024
orok,0.012
outer,0.012
pabo,0.024
pagi,0.036
pai,0.012
pakabar,0.012
pakai,0.073
paketin,0.012
palembang,0.012
paling,0.012
panas,0.024
panci,0.012
peka,0.012
pempek,0.024
penelitianya,0.012
pepet,0.024
perbarui,0.012
periksa,0.012
perlu,0.012
pernah,0.012
pertama,0.012
pesek,0.012
peta,0.012
peteuy,0.012
pft,0.012
pigfe,0.012
pintar,0.024
pizza,0.012
pokok,0.012
pondok,0.024
produk,0.012
psb,0.012
punya,0.036
rapot,0.012
rasa,0.024
rawat,0.024
raya,0.012
receh,0.012
riuh,0.036
ros,0.024
roti,0.012
rumah,0.049
sabar,0.012
saja,0.158
sakit,0.012
salad,0.012
sama,0.085
sampah,0.024
sampai,0.049
santai,0.012
satu,0.012
saudara,0.267
sawo,0.024
saya,0.473
sedang,0.012
sedih,0.012
segera,0.012
sekali,0.036
sekarang,0.049
selesai,0.012
semangat,0.024
semoga,0.012
semua,0.049
senang,0.012
sendiri,0.024
senja,0.012
sensi,0.012
seperti,0.036
serius,0.012
setia,0.012
shoppe,0.012
si,0.133
siapa,0.012
sibuk,0.012
sini,0.061
sisir,0.012
siti,0.012
situm,0.012
skripsi,0.024
soal,0.012
stok,0.012
subuh,0.012
sudah,0.109
suhu,0.024
suka,0.012
sulit,0.012
susah,0.024
syukur,0.012
tahu,0.036
tahun,0.061
tanggung,0.012
tante,0.012
tanya,0.012
tartan,0.012
tas,0.012
taurus,0.012
tawa,0.231
teh,0.085
telepati,0.012
teman,0.024
tempat,0.024
terus,0.073
tetangga,0.012
tetap,0.012
thenblank,0.061
tiap,0.036
tiba,0.024
tidak,0.316
tiens,0.012
tinggal,0.012
tingkah,0.012
tua,0.012
tuhkan,0.012
tumben,0.024
tunggu,0.024
turut,0.012
twitter,0.012
twtr,0.012
ulas,0.012
ulin,0.012
ultang,0.012
umayah,0.024
unduh,0.012
ungu,0.012
untung,0.012
uovetjix,0.012
utama,0.012
video,0.012
virgo,0.012
wah,0.012
wakil,0.012
waktu,0.012
walfaidzin,0.012
wanita,0.024
warna,0.024
wawancara,0.024
webton,0.012
wkekeke,0.049
wkwkekek,0.012
wkwkwe,0.012
wok,0.012
yaela,0.012
yakin,0.012
yang,0.012
yap,0.012
