term,weight
haha,0.057
hai,0.011
hal,0.011
halaman,0.011
hanya,0.034
hapenya,0.011
harap,0.011
hari,0.023
hati,0.011
hembus,0.011
henti,0.011
heuheu,0.011
hewan,0.011
hilang,0.011
himawari,0.011
homoseksual,0.011
hotman,0.011
hti,0.011
hukumanya,0.011
humoris,0.011
ibadah,0.034
ibu,0.046
ihiy,0.011
ikut,0.046
in,0.023
indonesia,0.011
informasi,0.011
ingat,0.034
ini,0.069
inisiatip,0.011
internet,0.011
internetan,0.011
internetnya,0.011
iring,0.011
ironi,0.011
istilah,0.046
istri,0.023
item,0.011
itu,0.08
iya,0.023
jadi,0.057
jagung,0.011
jala,0.011
jalan,0.011
jarang,0.034
jari,0.011
jas,0.011
jebule,0.011
jeda,0.011
jelas,0.011
jepit,0.011
jika,0.011
jo,0.011
jt,0.011
jual,0.011
judul,0.011
juga,0.011
jurnal,0.011
jurusanya,0.011
jutsu,0.011
kabeh,0.011
kait,0.011
kalau,0.16
kali,0.011
kalimat,0.011
kan,0.023
kapan,0.023
karena,0.08
karepmu,0.011
kasih,0.011
kata,0.091
kayak,0.023
kebijaksanan,0.011
kecewa,0.011
kecil,0.023
keluar,0.011
keluarga,0.011
kemarin,0.023
kembang,0.011
kempot,0.034
ken,0.011
kena,0.023
kenapa,0.114
kencang,0.011
kereset,0.011
kereta,0.011
ketimbang,0.023
khotbah,0.023
khotib,0.057
khotimah,0.011
khusnul,0.011
ki,0.011
kira,0.011
kiri,0.011
kisah,0.011
kita,0.011
klimaks,0.011
klub,0.011
knives,0.011
koe,0.011
koneksi,0.011
korea,0.046
korupsi,0.011
kos,0.011
kotak,0.011
kuat,0.023
kudune,0.011
kui,0.011
kuku,0.011
kultwit,0.011
kumandang,0.023
kuota,0.034
kurang,0.034
laci,0.011
lagk,0.011
lah,0.034
laki,0.183
laku,0.023
lalu,0.023
lama,0.046
lamar,0.011
lampu,0.023
lancar,0.011
langsung,0.023
lanjut,0.023
lanjutkeun,0.011
lapor,0.011
laptop,0.023
lasmi,0.011
le,0.011
lebih,0.091
lek,0.011
lekas,0.011
lelucon,0.023
lengkap,0.023
lepas,0.011
lewat,0.011
lha,0.011
lho,0.011
libas,0.011
libur,0.011
lihat,0.023
lindungihakpilihmu,0.011
lingkar,0.023
link,0.023
lipat,0.011
listrik,0.034
liwat,0.011
log,0.011
lokasi,0.011
longar,0.011
luap,0.023
lumur,0.011
maksa,0.011
maksiat,0.011
maksud,0.023
malah,0.034
malas,0.011
mana,0.057
mangil,0.011
manis,0.011
manusia,0.011
masa,0.034
masakan,0.011
masalah,0.023
masih,0.034
masuk,0.034
masya,0.011
masyarakat,0.011
matane,0.011
mati,0.034
matin,0.011
mau,0.034
mbok,0.011
meja,0.011
melu,0.011
memang,0.08
mencelat,0.011
merah,0.034
mereka,0.011
mesti,0.034
mimbar,0.011
minimal,0.011
mirip,0.011
misuh,0.023
mobil,0.011
mohon,0.069
msg,0.011
mudik,0.011
mugi,0.011
mulai,0.023
mung,0.011
mungkin,0.046
muqadimah,0.023
musim,0.011
nabi,0.011
nada,0.011
naik,0.011
nama,0.011
namun,0.011
nang,0.011
nanti,0.011
nasi,0.023
ndang,0.011
nenek,0.034
netflix,0.069
netijen,0.011
netizen,0.011
netlix,0.011
ngecharge,0.011
ngereload,0.011
ngikut,0.011
ngretwet,0.011
nomor,0.034
nu,0.011
numpuk,0.011
nya,0.046
nyata,0.034
nyemil,0.011
nyoblos,0.023
nyonya,0.011
nyupir,0.011
ojek,0.011
ojo,0.011
oke,0.034
omah,0.011
online,0.011
opa,0.08
orang,0.057
otak,0.011
ote,0.023
otomatis,0.011
pada,0.011
padahal,0.034
pagi,0.011
paham,0.011
pait,0.011
paitnya,0.011
pakai,0.046
paman,0.011
panas,0.011
panggil,0.023
pangilan,0.011
panjang,0.011
para,0.023
parsel,0.023
pengumumanya,0.011
penuh,0.011
penyelengara,0.011
pepatah,0.011
perangkat,0.011
peras,0.023
perbarui,0.023
perhati,0.011
perintah,0.011
perlu,0.011
pernah,0.034
persepsi,0.011
pertama,0.011
pikir,0.023
pilih,0.034
pilpres,0.011
pindah,0.011
pintu,0.011
piro,0.011
piyo,0.011
plat,0.011
platinum,0.011
po,0.011
podo,0.011
pokok,0.023
pokoke,0.011
pop,0.011
posisi,0.034
poso,0.011
potong,0.011
prasangka,0.011
pria,0.034
propil,0.011
proses,0.011
puasa,0.023
punya,0.103
pusat,0.011
rabi,0.023
rada,0.023
radius,0.046
rakyat,0.011
ramah,0.011
ramai,0.011
rasa,0.034
rasah,0.011
realita,0.011
reload,0.011
rendah,0.023
resmi,0.023
rp,0.023
rumah,0.046
saat,0.046
sabar,0.034
saja,0.126
salah,0.057
salam,0.023
sama,0.08
sampai,0.011
sang,0.011
santai,0.011
sarung,0.011
satu,0.011
saudara,0.229
saya,0.171
sayap,0.011
sebentar,0.011
sebuah,0.023
sebut,0.034
sederhana,0.011
sedia,0.011
sekali,0.08
sekarang,0.011
sekolah,0.023
selamat,0.034
selesai,0.011
semangat,0.011
semi,0.023
seminggu,0.011
semoga,0.057
sempurna,0.011
semua,0.023
senang,0.011
sendiri,0.034
sepakat,0.011
sepeda,0.023
seperti,0.046
september,0.011
sering,0.011
serius,0.023
sesholehah,0.011
sesuai,0.011
siang,0.011
siap,0.011
siapa,0.034
sida,0.011
sih,0.023
sik,0.011
simpul,0.011
sini,0.011
siram,0.011
sisi,0.011
situs,0.023
siul,0.011
soal,0.011
soale,0.011
sobat,0.023
solusi,0.011
sombong,0.011
sopir,0.023
spednya,0.011
spekulasi,0.011
spesial,0.011
stad,0.011
suarane,0.011
suatu,0.034
sudah,0.091
suka,0.046
sul,0.023
sulawesi,0.011
sulit,0.011
sulut,0.023
susu,0.011
syukur,0.034
tabah,0.011
tahu,0.046
tahun,0.011
tak,0.023
taksi,0.011
tambah,0.023
tamiya,0.011
tampil,0.011
tangan,0.011
tanggal,0.034
tangis,0.011
tangkap,0.011
tanya,0.08
taqwa,0.034
tari,0.011
tarik,0.034
taruh,0.011
tawa,0.126
tega,0.011
tegas,0.011
telepon,0.034
telinga,0.011
teman,0.011
tempat,0.046
temu,0.011
tenang,0.011
tengah,0.011
tentara,0.011
tentu,0.011
terang,0.011
terima,0.011
terimakasih,0.034
terlalu,0.034
terus,0.023
tetap,0.023
tholeku,0.011
tiap,0.023
tidak,0.503
tidur,0.011
tinggal,0.011
tinggi,0.011
tipikal,0.011
tok,0.011
toke,0.011
tolak,0.011
tombo,0.011
tongo,0.011
tonton,0.057
tren,0.023
tsm,0.011
tua,0.011
tuan,0.023
tuhan,0.011
tuku,0.011
tulis,0.023
tulisan,0.011
tulisane,0.011
tunang,0.011
tunggu,0.011
tunjuk,0.011
turun,0.011
turunla,0.011
turut,0.034
uang,0.011
ucap,0.011
udu,0.011
ulare,0.011
umbulharjo,0.011
umi,0.011
umpat,0.011
umum,0.011
unduh,0.023
untuk,0.034
untung,0.011
unya,0.011
usai,0.023
usernamenya,0.011
utara,0.034
valid,0.011
variasi,0.011
viu,0.023
wah,0.011
wahahaha,0.011
wajah,0.011
waktu,0.046
walau,0.011
walaupun,0.023
wanita,0.057
warahmatulah,0.011
warna,0.011
website,0.011
wis,0.011
xt,0.011
xxx,0.011
ya,0.069
yang,0.103
yogyakarta,0.011
zona,0.023
