term,weight
hydrating,0.008
hyuk,0.008
hyun,0.008
ibu,0.067
icip,0.008
idak,0.025
ige,0.008
ijazah,0.017
ikan,0.017
ikut,0.117
ikuti,0.025
iluk,0.008
info,0.008
ingat,0.033
ini,0.05
instastories,0.008
ips,0.008
isi,0.017
islan,0.008
itu,0.133
iya,0.067
iyolah,0.008
jadi,0.108
jadwal,0.008
jae,0.008
jahit,0.008
jak,0.033
jalan,0.033
jam,0.008
jaman,0.008
jantan,0.017
jarang,0.017
jawab,0.008
jeme,0.017
jenggot,0.008
ji,0.008
jika,0.008
jilbab,0.025
jingok,0.033
joe,0.008
jongkok,0.008
jual,0.008
juang,0.008
juga,0.125
jugo,0.025
jun,0.008
jung,0.008
kacang,0.033
kadang,0.017
kalah,0.008
kalau,0.1
kali,0.017
kambuh,0.008
kampit,0.008
kan,0.033
kantin,0.017
kantor,0.008
kapsul,0.008
karakater,0.008
karena,0.025
kareno,0.017
kasih,0.042
kata,0.017
kate,0.008
kayak,0.017
kbtulan,0.008
kebaya,0.008
kecampit,0.008
kecepul,0.008
kecil,0.008
kejut,0.008
kekeluargan,0.008
kelas,0.033
kelelawar,0.008
keluar,0.017
kemarin,0.008
kembar,0.008
kempompong,0.008
ken,0.017
kena,0.008
kenapa,0.025
kendak,0.008
kening,0.008
keno,0.008
kenyang,0.008
keok,0.017
kepala,0.008
kerja,0.008
kerjo,0.008
kerupuk,0.008
kesi,0.008
ketelen,0.008
ketinggalan,0.008
ketrampilan,0.008
keuwuan,0.008
khoto,0.008
kia,0.008
kiana,0.017
kiano,0.008
kilas,0.008
kiri,0.008
kita,0.008
kito,0.025
klarifikasi,0.008
klen,0.008
knalpot,0.008
kompak,0.008
kondisi,0.008
konsumsi,0.008
kopi,0.008
kopong,0.008
korea,0.017
kosong,0.008
kostan,0.008
kritik,0.025
kuat,0.008
kucing,0.075
kue,0.008
kulit,0.017
kuning,0.008
kunyit,0.008
kupu,0.017
kurang,0.05
kurma,0.008
la,0.042
laen,0.008
lagi,0.017
lah,0.042
lahir,0.025
lain,0.008
laju,0.008
laki,0.017
lakinyo,0.008
lalu,0.017
lame,0.008
lamo,0.008
lanang,0.008
langsung,0.008
lanjut,0.008
lapar,0.008
lapor,0.008
laura,0.008
lawan,0.008
layo,0.008
lebaran,0.008
lebih,0.033
lee,0.008
lelah,0.008
lele,0.008
lemah,0.017
lemak,0.025
lematang,0.008
lengkap,0.008
lewat,0.008
lingkar,0.008
lintah,0.008
lintang,0.008
listrik,0.008
logat,0.008
loreng,0.017
luang,0.008
luar,0.017
luas,0.008
luka,0.008
lulur,0.008
lulus,0.008
lumay,0.008
lupa,0.025
lupe,0.008
lupo,0.008
lutut,0.008
maaf,0.008
macan,0.008
magang,0.025
main,0.008
mak,0.008
makanya,0.008
makin,0.017
maksud,0.008
malu,0.025
manajemen,0.008
mancean,0.008
manfaat,0.008
manis,0.008
mano,0.033
mantul,0.008
marathon,0.008
maryam,0.008
masak,0.008
masalah,0.033
masih,0.008
masuk,0.042
mata,0.017
mati,0.008
matkul,0.008
matpel,0.008
mau,0.008
media,0.008
mediklin,0.008
melahirke,0.008
melet,0.008
memang,0.067
menang,0.008
meng,0.025
mengoyang,0.008
meni,0.008
menikah,0.008
menuhin,0.008
meong,0.008
merah,0.008
mesum,0.008
mewajibke,0.025
miaro,0.017
minat,0.008
minta,0.017
minum,0.008
miring,0.008
mirip,0.033
mobil,0.017
model,0.008
motor,0.008
mudah,0.025
muko,0.008
mulak,0.008
mulut,0.008
mungkin,0.008
nabi,0.008
naek,0.008
nafia,0.008
nagih,0.008
nah,0.033
naik,0.008
nam,0.008
nama,0.008
nanem,0.008
nang,0.008
nanyoi,0.008
nasi,0.025
nasional,0.008
ncakau,0.017
ngaku,0.008
ngalamin,0.008
ngambeki,0.008
ngantuk,0.008
ngapo,0.008
ngayal,0.008
nge,0.008
ngenakin,0.008
ngepek,0.008
ngeri,0.008
ngerjoke,0.008
ngetwet,0.008
ngomonglah,0.008
ngotot,0.008
ngurangin,0.008
nguras,0.008
nian,0.075
niat,0.008
ns,0.008
nuduh,0.008
ny,0.25
nya,0.05
nyaingi,0.008
nyata,0.008
nye,0.025
nyengol,0.008
nyetak,0.008
nyimpen,0.008
nyo,0.142
obat,0.033
oi,0.008
oke,0.033
old,0.008
oleh,0.125
omong,0.042
onty,0.008
opa,0.008
orang,0.175
oreo,0.008
otomatis,0.125
pacah,0.008
pacak,0.008
padahal,0.017
paham,0.025
pakai,0.083
palembangny,0.008
paling,0.017
panas,0.025
pandang,0.008
panggil,0.008
panjang,0.025
pantau,0.008
parah,0.008
parkir,0.008
pasang,0.017
patah,0.008
payah,0.008
pedas,0.017
peduli,0.008
pelakor,0.008
pelatuk,0.008
pempek,0.008
pena,0.017
pengirim,0.042
penting,0.017
percaya,0.017
periksa,0.125
perintah,0.008
pernah,0.05
persentase,0.017
persis,0.017
pertma,0.008
perut,0.017
php,0.008
piaro,0.008
pikir,0.033
pil,0.033
pilih,0.008
pintar,0.008
pipi,0.008
pipong,0.008
pirang,0.017
pohon,0.008
pola,0.008
posisi,0.042
positivity,0.008
pria,0.008
puas,0.008
puasa,0.017
puaso,0.008
pudar,0.008
pulang,0.008
pulo,0.008
punya,0.008
punyo,0.008
puol,0.008
purbasari,0.008
putar,0.008
putih,0.017
putra,0.008
qamu,0.008
qoliqun,0.008
quora,0.008
ra,0.008
racun,0.017
radial,0.008
raja,0.008
ram,0.033
rancap,0.008
rangkak,0.008
rap,0.008
rapi,0.008
rasa,0.025
rasenye,0.008
raso,0.033
reaksi,0.008
referensi,0.008
remah,0.008
rencana,0.008
repot,0.008
responsif,0.008
ribut,0.067
rindu,0.008
ristra,0.008
riwayat,0.008
roti,0.008
rugi,0.008
rumah,0.042
rutin,0.008
sadar,0.017
sahabat,0.008
sakit,0.008
sakti,0.008
salah,0.067
saling,0.008
sama,0.05
sambal,0.025
samo,0.008
sampah,0.033
sampai,0.058
samping,0.008
sano,0.008
saran,0.017
sare,0.008
sariawan,0.008
satang,0.008
satu,0.125
saudara,0.467
saya,0.334
sayang,0.017
sayur,0.008
sbmptn,0.008
sebuah,0.017
sebut,0.025
sedih,0.008
segampil,0.017
segi,0.008
sehat,0.008
sejarah,0.008
sekali,0.017
sekarang,0.025
sekira,0.008
selalu,0.008
selamat,0.017
selera,0.008
selesai,0.025
selisih,0.008
semangatin,0.008
sembuh,0.008
semegi,0.008
semoga,0.008
semua,0.008
seperti,0.017
sering,0.025
seru,0.008
seruduk,0.008
serum,0.008
sesap,0.017
sesat,0.008
setoples,0.008
si,0.008
siape,0.008
siapo,0.033
sih,0.008
silah,0.008
simpan,0.008
sisa,0.008
skripsi,0.008
slm,0.008
sop,0.008
sosiatri,0.008
sosiologi,0.008
spertinya,0.008
stelah,0.008
studio,0.008
suara,0.008
suasana,0.008
sudah,0.05
sudut,0.008
suhay,0.008
suka,0.008
sungguh,0.008
sungsang,0.008
syukur,0.008
tadi,0.008
tae,0.017
tagih,0.008
tahan,0.017
tahu,0.042
tahuk,0.008
tahun,0.033
takde,0.008
tamat,0.008
tambah,0.008
tampan,0.008
tampang,0.008
tangan,0.008
tanjung,0.008
tanya,0.025
tanyoi,0.008
tapi,0.083
taslim,0.008
tawa,0.133
tb,0.008
tebalek,0.008
tededeh,0.008
teh,0.008
tekwan,0.008
telur,0.008
tempat,0.033
tengah,0.008
tepat,0.008
terbang,0.008
terimakasih,0.067
terimkasih,0.008
terus,0.042
tg,0.008
thn,0.008
tidak,0.2
tidur,0.008
timbang,0.008
tinggal,0.017
tinggi,0.008
tingkat,0.008
tinta,0.008
tipikal,0.008
tk,0.008
tmbah,0.008
tolak,0.008
tonton,0.017
topeng,0.008
topi,0.025
total,0.008
tulis,0.008
tumpah,0.025
tunggal,0.008
tutul,0.008
twitter,0.008
tydak,0.008
uang,0.017
ubah,0.008
ude,0.008
ugm,0.017
uji,0.017
ujian,0.008
ujung,0.008
ulat,0.008
ulu,0.008
umur,0.008
uni,0.008
unik,0.008
unsri,0.008
untal,0.008
untuk,0.05
uwuwuw,0.008
vaseline,0.008
vco,0.008
video,0.008
viralke,0.008
vitacid,0.008
viva,0.008
wajar,0.008
waktu,0.025
wanita,0.025
waras,0.008
warno,0.017
web,0.008
wid,0.017
wifi,0.008
wilayah,0.008
xi,0.008
yampoen,0.008
yang,0.275
yowes,0.008
