term,weight
buang,0.007
buat,0.082
buka,0.03
bukan,0.037
buku,0.007
bulat,0.007
buluh,0.007
bumbu,0.007
buos,0.007
buruk,0.015
burung,0.007
butuh,0.015
bz,0.007
ca,0.007
cabai,0.015
cahaya,0.015
cameo,0.007
cara,0.007
cari,0.015
catat,0.022
cemar,0.007
cemas,0.007
cemburu,0.007
cemil,0.067
ceng,0.007
cepat,0.015
cerdik,0.007
cerita,0.03
ceritain,0.007
cewenya,0.007
challenging,0.007
chef,0.007
cinta,0.045
cipta,0.015
coba,0.022
cocok,0.015
coldplay,0.007
corona,0.007
cuat,0.007
cuci,0.015
cukup,0.022
cuma,0.015
cumi,0.007
curhat,0.007
curi,0.015
daging,0.015
dalam,0.007
dan,0.022
darah,0.007
dari,0.045
daun,0.007
deh,0.015
dek,0.007
dekat,0.007
deng,0.007
dengan,0.03
dengar,0.015
desa,0.007
desah,0.007
dewa,0.007
di,0.075
dia,0.015
dibercandain,0.007
dicoel,0.007
dicolab,0.007
didih,0.007
digangu,0.007
dih,0.007
dikit,0.015
dimana,0.015
dimasukin,0.007
diri,0.015
disini,0.007
disk,0.007
ditauco,0.007
doa,0.037
dokter,0.007
dong,0.052
drama,0.037
duls,0.007
dulu,0.022
duluan,0.022
dululah,0.007
dunia,0.045
ecek,0.015
eh,0.015
emosi,0.015
emosional,0.007
enak,0.037
endonesah,0.007
entah,0.007
epidemiologi,0.007
episode,0.022
erti,0.007
esok,0.007
fakboi,0.007
fakboy,0.007
fakgirl,0.007
fana,0.007
favorit,0.007
film,0.037
filsafat,0.007
fkm,0.015
flu,0.007
fokus,0.03
francis,0.007
frietz,0.007
futu,0.007
gadis,0.022
gakuku,0.007
gambar,0.022
gantenk,0.007
garuk,0.007
gatal,0.007
gatsu,0.007
gemini,0.022
geprek,0.007
gila,0.015
giling,0.015
gin,0.067
gitar,0.007
gitulah,0.007
gres,0.007
grup,0.007
gugus,0.007
habis,0.015
hadap,0.007
haduh,0.007
halus,0.015
halusinasi,0.007
hampir,0.022
hanya,0.007
hanyut,0.007
hapus,0.007
harap,0.015
hari,0.067
hashtag,0.007
hasil,0.007
hati,0.045
hayat,0.007
headset,0.007
hehehehe,0.015
hello,0.007
henti,0.007
heran,0.007
hidup,0.03
hijau,0.015
hilang,0.007
hina,0.007
hologram,0.007
hore,0.015
hujad,0.007
iakmi,0.007
ibu,0.007
idam,0.007
identifikasi,0.007
ih,0.007
ikut,0.015
imanuel,0.007
imbang,0.015
in,0.03
indie,0.007
info,0.015
ingat,0.007
ingin,0.007
ini,0.045
instagram,0.03
instan,0.007
inti,0.007
introgasi,0.007
isi,0.015
istri,0.007
itu,0.067
iya,0.045
jadi,0.246
jaga,0.007
jagung,0.007
jalan,0.015
jam,0.007
jaman,0.007
jantung,0.007
jarak,0.007
jarang,0.022
jarum,0.015
jastipnya,0.015
jauh,0.03
jawab,0.007
jelas,0.007
jenius,0.015
jer,0.015
jerawat,0.007
jeruk,0.007
jikalau,0.007
jl,0.007
johanson,0.007
john,0.007
jonas,0.007
jose,0.007
jovi,0.007
juga,0.022
jurus,0.015
kab,0.007
kabar,0.007
kabupaten,0.007
kaca,0.007
kadang,0.03
kait,0.007
kaku,0.007
kalau,0.097
kale,0.015
kali,0.09
kalian,0.007
kamar,0.007
kamprtz,0.007
kan,0.045
kanan,0.007
kantor,0.022
karena,0.015
kasih,0.007
kasihan,0.007
kasta,0.007
kasus,0.007
kata,0.007
katolik,0.007
ke,0.007
kecil,0.007
kejut,0.007
kekeh,0.007
kelas,0.007
keliling,0.007
keluar,0.007
kemarin,0.015
kembali,0.007
ken,0.03
kena,0.015
kenal,0.015
kenapa,0.119
kencang,0.007
kendali,0.007
kenyang,0.015
kenyat,0.007
kepala,0.015
keras,0.022
keringat,0.007
kerja,0.06
kesmas,0.007
ketik,0.007
ketimbang,0.007
kewer,0.007
kian,0.015
kie,0.007
kilogram,0.03
kinda,0.007
kira,0.022
kirim,0.015
kirmizi,0.007
kisah,0.015
kita,0.007
kitty,0.007
knalpot,0.007
knowledges,0.007
koh,0.007
kolera,0.007
komentar,0.007
kompetensi,0.007
komplek,0.007
kontak,0.007
korea,0.037
kosong,0.007
kota,0.015
kristo,0.007
kuat,0.022
kuliah,0.007
kulit,0.007
kumbang,0.007
kurleb,0.015
kursus,0.007
kurus,0.007
lagi,0.007
lagu,0.045
lah,0.03
lahir,0.007
laki,0.015
laku,0.007
lalu,0.015
lama,0.015
langsung,0.037
lanjut,0.007
lapar,0.007
laptop,0.007
layan,0.007
lebar,0.007
leber,0.007
lebih,0.037
leher,0.007
lelah,0.015
lempar,0.007
lengkap,0.007
leonardo,0.007
lidah,0.015
lihat,0.045
lima,0.007
lingkar,0.015
logis,0.015
loh,0.022
look,0.007
lubang,0.007
lucu,0.015
ludah,0.007
luka,0.022
lulus,0.007
lupa,0.015
lyn,0.015
macam,0.007
made,0.007
mahabesar,0.007
mahal,0.007
mai,0.007
maka,0.007
makananya,0.007
makanya,0.007
makin,0.037
makn,0.007
maksud,0.007
malah,0.037
malam,0.045
malas,0.007
malu,0.015
mampu,0.007
mana,0.015
mandang,0.007
mandi,0.015
mangil,0.015
mangotaki,0.007
manis,0.022
mantuy,0.007
manusia,0.007
marah,0.007
martubung,0.015
masa,0.007
masak,0.007
masalah,0.007
masih,0.03
masing,0.015
masker,0.015
masuk,0.015
mata,0.022
matahari,0.022
mati,0.007
matinlah,0.007
mau,0.075
may,0.007
mayer,0.022
medan,0.022
mei,0.007
memang,0.075
menang,0.015
menantu,0.007
mendengarkan,0.022
mengangu,0.007
mengunakan,0.007
meni,0.007
menit,0.022
mentang,0.015
menu,0.007
menung,0.007
mereka,0.015
merinding,0.007
merindukanya,0.007
mering,0.007
merk,0.007
mertua,0.007
meski,0.007
mie,0.022
milik,0.007
mimpi,0.015
mindblowing,0.007
mindset,0.007
minggu,0.03
minta,0.015
mirip,0.007
misa,0.007
misi,0.007
mobil,0.007
mon,0.022
monica,0.007
moral,0.007
motor,0.007
mr,0.015
muka,0.007
mulai,0.007
muncul,0.015
mungkin,0.015
mup,0.007
musik,0.015
musuh,0.007
muterin,0.007
nagih,0.007
nama,0.022
nanas,0.03
ndan,0.015
negatif,0.03
negeri,0.015
nen,0.007
neraka,0.007
ngaqaq,0.007
nge,0.015
ngebasahin,0.007
ngegas,0.007
ngehits,0.007
ngetik,0.007
nguaqaq,0.007
ngumpulin,0.007
niat,0.007
nick,0.007
nikmat,0.007
nilai,0.015
nomor,0.007
nti,0.007
nunung,0.007
nya,0.104
nyak,0.007
nyala,0.007
nyambung,0.007
nyapa,0.007
nyaring,0.007
nyata,0.03
nyusahin,0.007
oalah,0.007
oia,0.007
oke,0.007
oleh,0.007
omong,0.015
online,0.015
orang,0.112
osc,0.007
otak,0.052
otomatis,0.007
pacar,0.007
paham,0.007
pajak,0.007
pakai,0.104
paksa,0.007
palak,0.007
paling,0.007
paman,0.015
panas,0.015
pandemi,0.007
panik,0.007
panjang,0.022
parah,0.015
parkir,0.015
paroki,0.007
pasang,0.022
paskah,0.007
passed,0.007
pasti,0.007
pater,0.067
pecah,0.007
pedas,0.007
pegawai,0.015
pekerjaan,0.015
pelakor,0.015
peluk,0.007
pemaksan,0.007
pendeta,0.007
penuh,0.007
per,0.015
peras,0.007
perbarui,0.007
perempuan,0.007
perhati,0.007
perihal,0.007
periksa,0.007
pernah,0.045
pernyatanmu,0.007
persepsi,0.03
pertama,0.03
perut,0.007
pesan,0.022
peta,0.022
petai,0.007
pikir,0.037
pilih,0.022
pintar,0.007
piring,0.007
plans,0.007
playboy,0.015
pln,0.007
pojok,0.007
pokok,0.015
posisi,0.007
pote,0.007
potong,0.007
preventif,0.007
pria,0.007
profesor,0.015
profil,0.007
promosin,0.007
promotif,0.007
proses,0.007
provinsi,0.007
provokasi,0.007
puas,0.007
puasin,0.007
pudji,0.007
puji,0.007
pukul,0.007
pula,0.015
pulang,0.015
punya,0.022
pusing,0.015
radar,0.007
rahmat,0.022
rambut,0.007
ranah,0.007
rasa,0.067
ratu,0.015
ratus,0.007
rd,0.007
rebah,0.007
rebus,0.007
rekening,0.007
rekomendasi,0.007
rekrut,0.007
rekrutmen,0.007
rem,0.007
rengek,0.007
rep,0.007
requiescat,0.007
retweet,0.015
rindu,0.015
roma,0.007
roman,0.007
rosario,0.007
ruang,0.015
rujak,0.007
rumah,0.06
rumit,0.007
rupa,0.015
rusak,0.007
saat,0.022
sabtu,0.007
sadar,0.007
sahur,0.007
saja,0.112
sakit,0.037
salah,0.037
salep,0.007
sama,0.06
sambal,0.015
sampai,0.045
sana,0.007
sang,0.007
sangat,0.007
sanitizer,0.015
santai,0.007
santo,0.015
saohagl,0.007
sapi,0.007
satu,0.037
saudara,0.134
saya,0.306
sayang,0.007
se,0.015
sebentar,0.007
sebuah,0.015
sederhana,0.007
sedia,0.007
sedih,0.015
segala,0.015
segar,0.007
segi,0.007
sehat,0.007
sejak,0.007
sekadar,0.015
sekale,0.007
sekali,0.067
sekarang,0.015
sekolah,0.007
sekzeh,0.007
selalu,0.03
selamat,0.037
selera,0.007
selesai,0.007
semangat,0.007
sembarang,0.007
sembuh,0.007
semoga,0.007
sempatin,0.007
sempit,0.007
semua,0.037
senak,0.007
sendiri,0.007
sengaja,0.007
senin,0.007
senyum,0.015
seperti,0.157
serat,0.007
serius,0.015
sesak,0.015
sesuai,0.007
si,0.037
siaga,0.007
sial,0.015
siap,0.015
siapa,0.022
sibuk,0.007
sih,0.097
sila,0.007
simbol,0.007
sinetron,0.007
sini,0.03
sinis,0.007
sipil,0.015
sirih,0.007
sisi,0.007
situ,0.007
situasi,0.007
soal,0.015
sombong,0.007
sop,0.015
stan,0.007
stok,0.007
stretching,0.007
suap,0.015
suara,0.022
subuh,0.007
sudah,0.164
suka,0.045
suluh,0.007
sumpah,0.022
sumut,0.015
sungguh,0.015
surga,0.007
surveilans,0.007
sus,0.007
susah,0.007
syah,0.015
syukur,0.037
tadi,0.03
tagar,0.007
tahan,0.015
tahu,0.097
tahun,0.015
takut,0.007
tamat,0.007
tambah,0.015
tambun,0.007
tamparanya,0.007
tangga,0.007
tangis,0.007
tanpa,0.007
tapi,0.03
tarik,0.022
tawa,0.172
tayang,0.007
tebak,0.007
teddy,0.015
tegang,0.007
tekan,0.007
tekewer,0.007
telah,0.007
telepon,0.007
telinga,0.007
tema,0.007
teman,0.052
tempat,0.03
tempe,0.007
tempuh,0.007
tenaga,0.007
tengah,0.03
ter,0.007
terasi,0.007
terima,0.007
terlalu,0.007
termasuq,0.007
tertawa,0.007
terus,0.06
tetap,0.022
thn,0.007
tiap,0.007
tidak,0.545
tidur,0.015
tiga,0.007
tiktok,0.007
tiktokan,0.007
tikus,0.007
tim,0.007
tingalkan,0.007
tinggal,0.007
tingkat,0.007
tj,0.007
together,0.007
tok,0.007
tolong,0.007
tolongin,0.007
tonton,0.067
tren,0.007
tubang,0.007
tubuh,0.007
tugas,0.007
tuhan,0.007
tuk,0.007
tukang,0.015
tular,0.007
tulis,0.007
tuman,0.007
tumben,0.007
tumbuk,0.037
tunggu,0.015
tunjuk,0.007
turun,0.015
turut,0.015
tutup,0.007
tweet,0.015
twetnya,0.007
twitter,0.03
two,0.007
twotm,0.015
uang,0.007
ucap,0.007
udang,0.007
ujung,0.022
ukuranya,0.007
ulang,0.015
umum,0.007
unduh,0.007
ungkap,0.007
untu,0.007
untuk,0.045
untung,0.015
unyu,0.007
upaya,0.007
urie,0.007
usaha,0.007
utama,0.007
vero,0.007
via,0.03
video,0.022
vw,0.007
wagagagag,0.007
wahahahahaha,0.007
wajib,0.022
wak,0.052
waktu,0.022
wanita,0.067
warung,0.007
whatsapp,0.022
wks,0.007
wkwkwkwkwkw,0.007
wkwkwkwkwkwk,0.015
wkwkwkwkwkwkwkwk,0.007
wqwqwqwq,0.007
writelonger,0.007
yaiyaiyaiyaiyaiyaiya,0.007
yang,0.112
youtube,0.007
yuni,0.007
yusuf,0.007
zara,0.007
zumba,0.007
