term,weight
dasar,0.027
data,0.009
datang,0.009
daya,0.009
dekat,0.009
dengan,0.027
dengar,0.009
depan,0.027
derita,0.009
desember,0.027
desinfektan,0.009
detik,0.018
dewan,0.009
dewasa,0.009
di,0.036
dia,0.018
diagnosa,0.009
diam,0.045
dibaned,0.009
dibedain,0.009
didih,0.009
didik,0.027
dimasukin,0.009
dipertinbangkan,0.009
diri,0.027
ditingalkan,0.009
dituker,0.009
doctoral,0.009
dokter,0.036
dong,0.009
dosa,0.027
dpr,0.009
dukung,0.027
duluan,0.009
dungu,0.018
dunia,0.063
dusta,0.009
eid,0.009
ekonomi,0.009
ektp,0.009
emis,0.009
engkau,0.009
era,0.009
erti,0.018
esemka,0.018
eyang,0.009
fakta,0.009
fasitas,0.009
fath,0.009
fatihah,0.009
fiqh,0.009
foto,0.036
fotokopi,0.009
fraksi,0.018
fungsi,0.009
gagal,0.018
gajah,0.009
gara,0.018
gari,0.009
garuda,0.009
gaya,0.009
gayo,0.009
gelombang,0.009
gelora,0.009
gerak,0.009
gerindra,0.027
gigi,0.018
gila,0.009
gin,0.009
golong,0.009
goreng,0.009
gosip,0.009
graphs,0.009
gubernur,0.009
gudeg,0.009
gugel,0.009
guru,0.073
habibie,0.009
hadap,0.027
hak,0.009
hal,0.027
halal,0.063
hampir,0.018
hancur,0.009
hanya,0.009
harga,0.009
hari,0.127
hasan,0.018
hasil,0.009
hati,0.027
hebat,0.009
henti,0.009
hewan,0.009
hias,0.009
hidup,0.063
hijau,0.009
hilang,0.018
hingga,0.036
his,0.009
hong,0.009
hopefully,0.009
hormat,0.009
hukum,0.009
ibarat,0.009
ibu,0.009
identitas,0.009
ikat,0.018
ikhlas,0.027
iklan,0.009
ikut,0.018
ikuti,0.009
ilmi,0.018
in,0.027
indonesia,0.136
info,0.009
ingin,0.009
ini,0.054
insentif,0.009
inspeksi,0.018
insya,0.009
intelektualitas,0.009
inti,0.009
intoleransi,0.009
ira,0.009
islam,0.027
istana,0.009
istilah,0.009
istri,0.009
isu,0.009
itu,0.054
iya,0.009
jababeka,0.009
jabat,0.027
jadi,0.19
jaga,0.009
jala,0.009
jalan,0.073
jaman,0.027
jamanya,0.009
jamin,0.018
janji,0.009
jarak,0.018
jasa,0.009
jauh,0.036
jawa,0.009
jawab,0.009
jaya,0.009
jelang,0.009
jelas,0.036
jelata,0.009
jemur,0.009
jenak,0.009
jenderal,0.009
jiwa,0.027
jl,0.009
juadah,0.009
jual,0.009
juang,0.027
juga,0.009
jujur,0.009
jumlah,0.036
jurang,0.009
justru,0.036
juta,0.036
kabinet,0.009
kaca,0.018
kadang,0.018
kait,0.018
kala,0.018
kalah,0.009
kalau,0.172
kali,0.045
kalian,0.009
kamar,0.018
kami,0.018
kamis,0.009
kampanye,0.009
kan,0.009
kandunganya,0.009
kantor,0.009
kapasitas,0.009
karawang,0.009
kardus,0.009
karena,0.009
karomatudzaky,0.009
karya,0.036
kasih,0.027
kasihan,0.009
kasus,0.018
kata,0.018
kati,0.009
kaum,0.027
kawan,0.009
kb,0.009
kbi,0.009
kbinsa,0.009
ke,0.045
kebhinekan,0.009
kecewa,0.027
kecil,0.018
kejahatanya,0.009
kejayan,0.009
kejut,0.009
kelak,0.027
kelas,0.009
kelola,0.018
kelompok,0.009
keluarga,0.009
kemane,0.009
kemudian,0.009
ken,0.009
kena,0.018
kenan,0.009
kenang,0.009
kenapa,0.027
kenya,0.018
kepemimpinanya,0.009
kepsek,0.009
kerajan,0.009
keras,0.027
keren,0.009
keri,0.009
kerja,0.109
kertas,0.009
kesimpulanya,0.009
ketes,0.009
ketidaktahuan,0.009
ketika,0.009
ketimbang,0.009
ketoprak,0.009
khalid,0.009
khidmat,0.009
khusus,0.018
kimia,0.018
kini,0.009
kira,0.045
kirim,0.009
kisah,0.018
kita,0.073
kolam,0.009
komersil,0.009
komik,0.009
konflik,0.009
kong,0.009
konglomerat,0.009
konsekuensi,0.009
konsep,0.009
konstitusi,0.009
konstruktif,0.009
korban,0.018
kordinator,0.009
korelasi,0.009
korupsi,0.018
kos,0.009
kosakata,0.009
kosong,0.009
kota,0.009
kriteria,0.009
kritik,0.027
kuasa,0.009
kuat,0.009
kuitansi,0.009
kukuh,0.009
kuli,0.009
kumpul,0.018
kunci,0.009
kurang,0.018
kurung,0.018
kuti,0.009
laboratorium,0.009
ladang,0.009
lagi,0.009
laki,0.009
laku,0.073
lalai,0.009
lalu,0.082
lama,0.036
lambat,0.009
lampung,0.045
langsung,0.009
lapang,0.018
lapar,0.009
lapor,0.018
larut,0.018
latar,0.009
laut,0.009
lawan,0.018
layak,0.009
layar,0.009
lebih,0.073
leceh,0.009
legislatif,0.009
lembaga,0.018
lewat,0.009
libat,0.009
libur,0.009
lidah,0.018
lihat,0.036
lima,0.009
logika,0.009
lokasi,0.018
luar,0.036
luncur,0.009
lupa,0.009
lurus,0.009
maaf,0.045
macam,0.009
maha,0.018
maju,0.009
maka,0.009
makin,0.027
maksimal,0.009
maksud,0.009
malah,0.009
malak,0.009
malaria,0.018
malas,0.009
maling,0.009
malu,0.027
mampu,0.054
mana,0.027
mantap,0.009
manusia,0.063
maret,0.009
marketing,0.009
masa,0.018
masak,0.009
masalah,0.009
masih,0.045
masing,0.018
masker,0.027
masuk,0.091
masyarakat,0.018
masyhur,0.018
mata,0.018
mati,0.018
mau,0.045
may,0.009
mayoritas,0.009
mbah,0.009
media,0.027
melangar,0.009
memang,0.045
membangakan,0.009
membiarkanya,0.009
memgampuni,0.009
mempertangungjawabkan,0.009
menang,0.009
menangung,0.018
mendoan,0.009
menteri,0.027
menu,0.009
menumbuhkembangkan,0.009
merdeka,0.009
mereka,0.009
meski,0.027
mesti,0.009
mhn,0.018
milik,0.063
milu,0.009
minimum,0.009
minta,0.036
minyak,0.009
mirip,0.009
mobil,0.009
mohon,0.018
motivasi,0.009
motor,0.009
mubarak,0.009
mudah,0.009
mukmin,0.009
mulai,0.009
mulia,0.009
mulut,0.018
mungkin,0.091
muslim,0.018
mutu,0.018
nabrak,0.009
nahdhiyin,0.009
naik,0.036
nama,0.009
nanti,0.009
nari,0.009
nasihat,0.009
nd,0.009
ndro,0.009
negara,0.082
negatif,0.009
negeri,0.045
neraka,0.027
netizen,0.009
nganu,0.009
ngarang,0.009
niat,0.009
nikmat,0.009
nila,0.009
nilai,0.036
nkri,0.018
normal,0.027
notingham,0.009
nursalim,0.009
nya,0.009
nyalahkan,0.009
nyata,0.027
nyogok,0.018
obat,0.027
objek,0.018
ojek,0.009
oknum,0.009
okok,0.018
olah,0.018
olimpiade,0.009
omong,0.009
operasional,0.009
opini,0.018
oponyo,0.009
oposisi,0.009
orang,0.218
pabrik,0.009
padahal,0.027
pagi,0.009
pahlawan,0.018
pakai,0.045
pakar,0.009
pakgub,0.009
paksa,0.009
paling,0.009
palubasa,0.009
paman,0.027
pamer,0.009
pamflet,0.009
pancasila,0.036
panci,0.018
panggil,0.009
panggung,0.045
panglima,0.009
panitia,0.009
papeda,0.009
para,0.018
parah,0.009
partai,0.027
paruh,0.009
pasif,0.009
pasti,0.018
patuh,0.009
pecah,0.018
pek,0.009
pekan,0.018
pekerjaan,0.009
peluk,0.009
pemdanya,0.009
penghasilanya,0.009
penting,0.018
penuh,0.009
per,0.018
peran,0.009
perbuatanya,0.009
periksa,0.009
peringkat,0.009
perintah,0.054
periode,0.018
peristiwa,0.009
perlu,0.036
pernah,0.054
pernyatan,0.009
perpanjanganya,0.009
persentase,0.009
pertama,0.018
pertangungjawaban,0.009
pesan,0.009
pesantren,0.027
pesta,0.009
pidana,0.018
pihak,0.009
pikir,0.018
pilih,0.018
pimpin,0.018
pinggang,0.018
pk,0.009
pkb,0.018
pks,0.045
polisi,0.018
politik,0.018
polri,0.009
positif,0.018
potong,0.009
prasarana,0.009
presiden,0.018
produk,0.009
produksi,0.009
produsen,0.009
profesi,0.009
prosedur,0.009
proses,0.009
protokol,0.018
provinces,0.009
psi,0.009
ptn,0.009
publik,0.036
puisi,0.009
pulau,0.009
pulih,0.009
puluh,0.009
punya,0.073
purnawirawan,0.009
pursue,0.009
qailulah,0.009
radikal,0.009
radikalisme,0.009
radithia,0.009
rais,0.018
rakus,0.009
rakyat,0.054
rangking,0.018
rapi,0.009
ras,0.009
rasa,0.018
ratus,0.009
regulasi,0.009
rendah,0.009
rendang,0.009
republik,0.009
resep,0.027
retweet,0.009
riah,0.009
ribu,0.009
ringan,0.009
risau,0.009
risiko,0.009
risywah,0.009
rokok,0.009
rumah,0.009
runtuh,0.009
rupa,0.009
saat,0.009
sabar,0.018
sadar,0.018
saja,0.082
sakit,0.009
saksi,0.009
salah,0.154
salam,0.009
saldo,0.018
saling,0.009
sama,0.045
sampah,0.018
sampai,0.009
sana,0.009
sandiaga,0.009
sangat,0.018
sarana,0.009
satu,0.145
saudara,0.063
saya,0.073
se,0.009
sebentar,0.009
sebut,0.036
sedang,0.036
sederhana,0.018
sedia,0.009
sedih,0.018
sedikit,0.009
segera,0.054
sehat,0.018
sejagad,0.009
sejahtera,0.009
sejak,0.009
sejati,0.018
sejuk,0.009
sekali,0.054
sekian,0.018
sekitar,0.009
sekolah,0.009
selamat,0.036
selebaran,0.009
seleksi,0.009
selesai,0.036
seluruh,0.009
semog,0.009
semoga,0.063
semua,0.045
senang,0.009
senantiasa,0.009
sendawa,0.009
sendiri,0.027
sengaja,0.027
sensasi,0.009
seped,0.009
serabi,0.009
sering,0.045
sertifikasi,0.009
sertifikat,0.009
sesuai,0.009
setia,0.009
setnov,0.009
setuju,0.027
several,0.009
sgt,0.009
sholawat,0.009
si,0.018
siang,0.009
siap,0.009
siapa,0.027
sibinsa,0.009
sibuk,0.018
sigap,0.009
sila,0.009
sim,0.009
simpati,0.009
simpul,0.009
sini,0.018
sirkulasi,0.009
sisa,0.009
sistem,0.027
siswa,0.027
smait,0.018
soal,0.018
sok,0.009
sol,0.009
sombong,0.027
someday,0.009
sop,0.009
sore,0.009
sosial,0.027
sosok,0.009
st,0.009
staf,0.009
stafsus,0.009
standar,0.009
statistik,0.009
strategis,0.009
stylenya,0.009
sudah,0.063
suka,0.018
suku,0.009
suluh,0.009
sungguh,0.009
surga,0.036
susp,0.009
sutopo,0.009
swasta,0.009
syar,0.009
syok,0.009
syukur,0.045
tagar,0.009
tahan,0.009
tahu,0.045
tahun,0.073
takut,0.009
tamak,0.009
tambah,0.027
tamu,0.009
tanah,0.009
tanda,0.054
tangan,0.018
tangapanya,0.009
tanggap,0.009
tanggung,0.018
tangkap,0.009
tanya,0.054
tapi,0.036
tari,0.009
tarik,0.027
tawa,0.073
tegas,0.009
tekan,0.009
teknologi,0.009
telah,0.009
telat,0.018
televisi,0.009
teliti,0.009
tempat,0.018
temu,0.036
tengah,0.009
tepat,0.009
terbaik,0.018
teriak,0.018
terima,0.018
terkadang,0.009
terlalu,0.018
teroris,0.009
tertawa,0.009
terus,0.054
tetap,0.073
thailand,0.009
tiang,0.009
tiap,0.045
tidak,0.417
tidur,0.009
timpa,0.009
timpal,0.009
tindak,0.009
tinggi,0.018
tipis,0.009
tolak,0.018
toleransi,0.009
tolong,0.009
tradisi,0.018
transaksi,0.018
tua,0.045
tuai,0.009
tuan,0.009
tuduh,0.009
tugas,0.027
tuhan,0.073
tukar,0.009
tulis,0.009
tulus,0.009
tunai,0.018
tuntut,0.018
turun,0.009
turut,0.027
tusuk,0.009
tutup,0.018
tweet,0.027
twiternya,0.009
twitter,0.018
uang,0.036
ubah,0.036
ucap,0.009
udara,0.009
ugal,0.009
ugalan,0.009
uji,0.009
uk,0.009
ukur,0.018
ulang,0.009
umat,0.009
umur,0.009
under,0.009
undur,0.009
ungulan,0.009
unik,0.009
untuk,0.091
upah,0.009
urung,0.009
urus,0.018
usah,0.009
usaha,0.018
usia,0.009
usik,0.009
usul,0.009
utama,0.018
versi,0.009
video,0.018
wabah,0.018
wah,0.027
wajar,0.018
wajib,0.045
wakil,0.018
waktu,0.018
walaupun,0.009
wamena,0.009
wanita,0.009
wants,0.009
warga,0.045
waspada,0.027
wibawa,0.009
wiranto,0.009
wisuda,0.009
ya,0.009
yakin,0.027
yang,0.254
zhuhur,0.009
zona,0.009
zulkifli,0.018
