term,weight
penasaran,0.013
pengunan,0.013
penting,0.013
perbarui,0.013
pernah,0.013
pertama,0.013
phm,0.013
pics,0.013
pikir,0.013
pindah,0.013
pinterest,0.013
pipin,0.013
pocica,0.013
podcast,0.013
pontianak,0.013
pos,0.026
positif,0.013
praktek,0.013
pukpuk,0.013
pulang,0.013
pulisi,0.013
punya,0.039
pura,0.026
putusibau,0.026
puzzle,0.013
quran,0.013
rakyat,0.013
rapat,0.026
rapuh,0.013
rata,0.026
reaksi,0.013
rekomendasin,0.013
rem,0.052
rian,0.013
rifal,0.013
rindu,0.026
rongga,0.013
rumah,0.013
sabar,0.013
sadar,0.026
saja,0.09
saking,0.013
saku,0.013
sama,0.052
sampai,0.155
saran,0.013
satu,0.026
saudara,0.077
saya,0.387
sayang,0.013
sblmnya,0.013
sebentar,0.013
sebuah,0.052
sedih,0.039
sekali,0.155
sekarang,0.013
selamat,0.052
selesai,0.013
selingkuh,0.013
seluruh,0.013
semangat,0.052
semangka,0.013
semoga,0.039
semua,0.026
senang,0.026
sendiri,0.013
senjata,0.013
sensitif,0.013
seperti,0.077
sering,0.026
seru,0.013
shopee,0.013
siapa,0.026
sih,0.077
sikat,0.142
simpang,0.013
sini,0.013
sinyal,0.013
sisa,0.013
softboi,0.013
solusi,0.013
soul,0.013
spesifik,0.013
spotifart,0.013
suasana,0.013
suc,0.013
sudah,0.064
suka,0.013
surup,0.013
susu,0.013
susun,0.013
syar,0.013
tac,0.013
tahu,0.09
tahun,0.039
takud,0.013
takut,0.039
tanda,0.026
tangis,0.064
tangungin,0.013
tante,0.013
tanya,0.077
tapi,0.026
tata,0.013
tawa,0.451
teknik,0.013
teman,0.039
tentara,0.013
teori,0.013
tepung,0.013
terasa,0.013
terus,0.09
tetap,0.026
tiati,0.013
tiba,0.026
tic,0.013
tidak,0.348
tidur,0.013
tiep,0.013
tilpun,0.013
tim,0.013
tinggal,0.026
tingkat,0.013
tjakep,0.013
tolong,0.013
tonton,0.026
transparan,0.013
tubuh,0.013
tuhan,0.013
tumpah,0.013
tunggu,0.026
twitter,0.013
uhuk,0.013
uji,0.026
ulang,0.013
ulas,0.013
unggah,0.013
untuk,0.013
urai,0.013
urut,0.013
utama,0.026
viral,0.013
wah,0.013
waktu,0.013
wanita,0.039
whatever,0.013
whatsapnya,0.013
willow,0.013
wkwkwkwkwkwkw,0.013
yaelah,0.026
yang,0.18
yogyakarta,0.013
yudisium,0.013
