term,weight
tahap,0.011
tahu,0.053
tahun,0.011
tai,0.011
takut,0.011
tampilanya,0.011
tang,0.021
tanggal,0.011
tapi,0.011
tari,0.011
tas,0.011
tatap,0.011
tawa,0.032
tay,0.011
teasernya,0.011
telat,0.011
teman,0.021
tembak,0.011
tenan,0.011
tengah,0.011
terbuly,0.011
teriakanya,0.011
terlalu,0.021
terus,0.042
terusno,0.011
tidak,0.371
tidur,0.032
tiga,0.021
tinggal,0.021
tok,0.011
tolong,0.011
tonton,0.011
tren,0.011
trendingin,0.011
tubuh,0.011
tugas,0.021
tuhan,0.042
tuku,0.011
tulang,0.011
turun,0.032
tutorial,0.011
tutuk,0.011
twerking,0.011
uang,0.032
ulang,0.021
uncal,0.011
unggul,0.011
untuk,0.011
unyu,0.011
valid,0.011
video,0.021
wah,0.011
waktu,0.021
walaupun,0.011
wangi,0.021
wanita,0.053
wanjay,0.011
wayv,0.074
wedok,0.011
weibo,0.011
wektune,0.011
winwin,0.021
wis,0.032
wjmild,0.011
ya,0.032
yang,0.222
yangyang,0.011
yawis,0.011
