term,weight
lumpia,0.009
lynch,0.009
macemnya,0.009
made,0.018
mahal,0.009
maju,0.009
makane,0.009
makas,0.009
makin,0.009
makrab,0.009
maksud,0.009
maksute,0.009
malah,0.045
malam,0.009
malang,0.018
malioboro,0.009
mall,0.009
mana,0.018
mandi,0.009
mandiri,0.009
mantan,0.009
mantul,0.009
manusia,0.036
marah,0.009
marcio,0.009
marjinal,0.018
maru,0.009
masa,0.018
masih,0.045
masuk,0.027
matahari,0.009
matchup,0.009
mati,0.009
matur,0.009
mau,0.072
mayan,0.009
mbengi,0.018
mbiyen,0.009
mboh,0.009
mcd,0.018
media,0.018
meh,0.009
memang,0.036
menang,0.009
mendoan,0.009
menu,0.009
mergo,0.009
merk,0.018
messiah,0.036
mesti,0.009
mia,0.018
midfielders,0.009
mie,0.009
might,0.009
mik,0.018
milik,0.018
milo,0.009
mimpi,0.009
minggu,0.027
minimale,0.009
minta,0.018
minum,0.018
mirip,0.009
mlati,0.009
moco,0.009
mohon,0.009
monalisa,0.009
motogp,0.027
movies,0.009
mudeng,0.009
mulai,0.018
muncul,0.009
mung,0.018
mungkin,0.018
mwehehehe,0.009
nama,0.009
namain,0.009
name,0.009
nang,0.009
nasgor,0.009
nasi,0.027
nasional,0.036
naya,0.009
nenek,0.036
neraka,0.018
netflix,0.009
nevile,0.009
ngegofod,0.009
ngehe,0.009
ngene,0.009
ngeri,0.009
ngeyel,0.009
ngigau,0.009
nging,0.009
ngo,0.009
ngobrol,0.009
ngoleki,0.009
nikmat,0.027
ning,0.009
nistelroy,0.009
njuk,0.009
nokia,0.018
nomor,0.009
nontom,0.009
nontonin,0.009
notaris,0.009
novel,0.009
nuwun,0.009
nxt,0.009
nya,0.009
nyampenya,0.009
nyasar,0.009
nyata,0.027
nyewa,0.009
nyilike,0.009
nyokapnya,0.018
oake,0.009
oala,0.009
officially,0.009
ojo,0.009
oke,0.009
omong,0.018
online,0.009
orang,0.117
ortiz,0.009
ost,0.009
oyo,0.009
pacar,0.009
pada,0.027
padahal,0.009
pagi,0.009
pajak,0.009
pakai,0.063
pakdhe,0.009
paman,0.027
panci,0.027
pantaine,0.018
parlemen,0.009
parsel,0.018
patrice,0.009
paul,0.009
pegawai,0.009
pekerjan,0.009
pelo,0.009
penasaran,0.009
pencar,0.018
perang,0.009
peras,0.009
percintan,0.009
perintah,0.018
perlu,0.009
pernah,0.009
pernyatan,0.009
pertama,0.009
peta,0.009
pete,0.009
pikir,0.018
pingit,0.009
pintu,0.009
plastik,0.009
pmw,0.009
podo,0.009
pogba,0.009
pogung,0.018
polos,0.009
pop,0.009
populer,0.009
pos,0.009
positif,0.009
potensi,0.009
premium,0.009
profesionalitas,0.009
profil,0.009
progo,0.009
promosi,0.018
ps,0.027
puasa,0.009
pulang,0.054
punya,0.045
punyakoe,0.009
pusat,0.009
putar,0.009
putra,0.027
putri,0.009
puyoh,0.009
pwc,0.027
qischil,0.009
ra,0.018
rab,0.009
ragu,0.009
raja,0.009
ramai,0.027
rampok,0.009
rangka,0.009
raono,0.027
rapi,0.018
raquel,0.009
rasa,0.027
rencana,0.009
responsif,0.018
rey,0.009
rhea,0.009
rindu,0.018
rio,0.018
roberto,0.009
rojo,0.009
rolins,0.009
ros,0.009
rsv,0.009
rud,0.009
rugi,0.009
rul,0.009
rumah,0.063
rumit,0.009
rusak,0.009
ryan,0.009
saat,0.054
saha,0.009
saiki,0.018
saing,0.009
saja,0.063
sakit,0.027
salah,0.027
sama,0.144
sambal,0.009
sambut,0.009
sampai,0.036
samyang,0.009
san,0.009
sana,0.009
sandoval,0.009
sang,0.027
santos,0.009
saphira,0.009
sapi,0.009
sar,0.009
sate,0.009
satu,0.036
satune,0.009
saudara,0.198
saya,0.333
sayang,0.009
sebagai,0.009
sebentar,0.054
sebuah,0.009
sedang,0.018
sedia,0.009
sedih,0.018
sedikit,0.009
seems,0.009
segera,0.009
segi,0.009
seingetku,0.018
sejak,0.009
sekale,0.009
sekali,0.162
sekarang,0.018
sekitar,0.009
sekolah,0.018
selak,0.009
selalu,0.018
selamat,0.036
seluruh,0.009
semangat,0.009
semarang,0.018
semoga,0.009
sempat,0.018
semua,0.027
sen,0.018
senang,0.009
seng,0.018
senjata,0.009
sepak,0.009
seperti,0.027
sepi,0.018
seri,0.018
serius,0.009
seru,0.009
sesuai,0.009
seth,0.018
setuju,0.009
shayna,0.009
shopee,0.009
shopenya,0.009
shotzi,0.009
shouma,0.009
si,0.009
sial,0.018
siap,0.027
siapa,0.036
signup,0.009
sih,0.135
siksa,0.009
silah,0.009
simpang,0.009
situ,0.009
skyrim,0.009
sleman,0.027
solo,0.027
sop,0.009
sore,0.036
sosial,0.009
soto,0.009
souza,0.009
sponsor,0.009
stadion,0.009
steam,0.009
storyline,0.009
sua,0.009
sudah,0.099
sufmi,0.009
suka,0.027
surat,0.009
suruh,0.009
survei,0.009
suwarno,0.009
syuk,0.009
syukur,0.027
tadi,0.009
tahu,0.018
tahun,0.036
takeover,0.009
tam,0.009
tampung,0.009
taname,0.009
tanding,0.009
tanem,0.009
tangis,0.018
tantang,0.009
tanya,0.009
tapi,0.054
tari,0.009
tatjana,0.009
tawa,0.342
teachinguide,0.009
teagan,0.009
ted,0.018
tega,0.009
tek,0.009
tekan,0.009
tekat,0.009
telepon,0.018
televisi,0.009
telur,0.009
teman,0.117
tempat,0.054
temu,0.018
tenan,0.009
teng,0.009
tentang,0.009
tentu,0.009
teori,0.018
teras,0.009
terbaik,0.027
terima,0.027
terimakasih,0.018
terlalu,0.009
terus,0.009
testimu,0.009
tetap,0.027
three,0.009
tidak,0.324
tidur,0.027
tiktok,0.009
tim,0.027
timelinenya,0.009
tinder,0.009
tinggal,0.045
tinggi,0.018
tingkat,0.009
tipe,0.009
titip,0.009
tok,0.009
toke,0.009
toko,0.009
tokopedia,0.009
tolak,0.009
tongkat,0.009
tonton,0.054
tracking,0.009
transit,0.009
traveloka,0.009
truf,0.009
tsubasa,0.009
tugas,0.018
tuhan,0.009
tuku,0.018
tulis,0.009
tumit,0.009
tunggal,0.009
tunggu,0.009
tunjuk,0.009
tutup,0.027
tweet,0.009
typus,0.009
uang,0.009
ufos,0.009
uji,0.018
ulang,0.009
umbah,0.018
umur,0.009
unggul,0.009
untuk,0.072
untung,0.027
urip,0.009
urun,0.009
utama,0.072
utilitas,0.009
utilityne,0.009
uwong,0.018
vaganza,0.009
valen,0.009
van,0.027
ve,0.009
veron,0.009
veteran,0.009
via,0.036
videos,0.009
vila,0.018
virus,0.009
voa,0.009
voucher,0.009
wah,0.027
waiyo,0.009
wakil,0.009
waktu,0.009
waluyo,0.009
wani,0.009
wanita,0.072
wartawan,0.009
watched,0.009
web,0.018
wfo,0.009
whatsapp,0.009
wi,0.009
wilayah,0.009
wirausaha,0.009
wkwkwkwkwkwkwk,0.009
wkwo,0.009
woiya,0.009
wokwokwokwok,0.009
workspace,0.009
wqwqwqwqwq,0.009
wrestlemania,0.009
wujud,0.009
ya,0.018
yah,0.054
yakin,0.009
yang,0.261
yanto,0.009
yayuk,0.009
yingan,0.009
yogyakarta,0.009
yoih,0.009
youtube,0.009
zaitun,0.009
zona,0.018
zoom,0.009
