term,weight
kepada,0.011
kereta,0.011
kering,0.011
kerja,0.011
kero,0.011
kesana,0.011
ketemu,0.022
khusus,0.011
ki,0.022
kidul,0.011
kimplah,0.022
kini,0.011
kirim,0.032
kita,0.011
klambine,0.011
klekrek,0.011
klub,0.011
kmn,0.022
koke,0.032
kolekte,0.011
kompak,0.011
komunitas,0.011
kondom,0.011
konseling,0.022
konselor,0.011
konsentrasi,0.022
konsultasi,0.032
kontak,0.011
kontra,0.011
kopi,0.043
kosong,0.065
koyo,0.011
krj,0.011
krm,0.011
krungu,0.011
ktm,0.011
kuatirkan,0.011
kui,0.011
kulo,0.032
kuning,0.011
kurang,0.011
lagi,0.065
lah,0.022
lahar,0.022
lahir,0.011
laki,0.054
laktasi,0.011
lalu,0.043
lama,0.022
lan,0.011
lanang,0.011
langka,0.011
langkah,0.011
langsing,0.011
langsung,0.011
lapar,0.011
latih,0.011
laut,0.011
lawang,0.011
layang,0.011
le,0.011
lebih,0.043
lembu,0.011
lemu,0.011
lepas,0.011
les,0.011
lewat,0.022
lezy,0.011
lho,0.011
lihat,0.022
lipen,0.022
listening,0.011
liyane,0.011
ll,0.032
lokal,0.011
louder,0.011
loves,0.011
luar,0.011
lumayan,0.011
lurus,0.022
lus,0.011
lwt,0.011
maaf,0.011
macet,0.011
maenlah,0.011
magelang,0.022
mahal,0.043
main,0.011
makjleb,0.011
maklum,0.011
malah,0.022
malu,0.032
mampir,0.011
mana,0.011
mandi,0.011
mangun,0.011
mantan,0.032
mapel,0.011
marjuki,0.011
masak,0.032
masalah,0.011
masih,0.032
masuk,0.011
mata,0.011
matahari,0.022
materi,0.011
mati,0.011
mau,0.054
mayday,0.011
mbah,0.011
mbantul,0.011
mbl,0.011
mbleber,0.011
mboten,0.011
mbrebes,0.022
meant,0.011
meh,0.011
mehf,0.011
melu,0.011
mendoan,0.011
mendptkan,0.011
mengangu,0.022
mengko,0.022
menikah,0.032
menit,0.011
menu,0.022
mesti,0.022
mg,0.022
mil,0.022
milik,0.011
minum,0.011
momong,0.011
monday,0.011
mpasi,0.032
mpe,0.011
mtcj,0.011
muda,0.011
mudah,0.032
mudik,0.011
mulai,0.032
mumpung,0.011
mumur,0.011
mung,0.011
muni,0.011
musik,0.011
nan,0.011
ndi,0.011
nduweni,0.011
ne,0.022
needs,0.011
neh,0.011
nenek,0.065
ngacung,0.011
ngajeni,0.011
ngambar,0.011
ngehits,0.011
ngekek,0.011
ngendikane,0.011
ngih,0.022
ngitung,0.011
ngliler,0.011
nglingseng,0.011
ngo,0.011
nikmat,0.011
ning,0.022
nitijen,0.011
njaluk,0.011
njenengan,0.011
njuk,0.011
noah,0.032
numpang,0.011
nuwun,0.043
nya,0.119
nyala,0.022
nyanyi,0.011
nyata,0.011
nyawang,0.011
nyukupi,0.011
nyuwun,0.011
obat,0.011
ocre,0.011
oke,0.076
old,0.011
omah,0.022
omong,0.065
online,0.011
ono,0.011
orang,0.054
ovo,0.011
owrgcngsus,0.011
pa,0.022
pagi,0.032
paguyubab,0.011
paguyuban,0.011
paham,0.022
pakai,0.119
paksa,0.011
paku,0.011
panas,0.011
pandes,0.011
panjang,0.032
pantai,0.054
paperless,0.011
parak,0.032
pasang,0.011
pasar,0.011
pasu,0.011
pecel,0.011
pegang,0.011
penuh,0.011
perang,0.011
perangko,0.011
perempuan,0.011
pergi,0.076
permisi,0.011
pernah,0.032
persis,0.011
pertama,0.022
pertamax,0.011
peta,0.022
peyek,0.011
pfbol,0.011
pikir,0.011
pilih,0.011
pindah,0.011
pipis,0.011
piro,0.011
playing,0.011
po,0.022
podo,0.022
popok,0.022
pos,0.022
pra,0.022
prabu,0.011
prayed,0.011
premium,0.011
prh,0.011
puji,0.011
pulang,0.022
pundi,0.011
punokawam,0.011
punokawan,0.011
punya,0.022
putar,0.011
putri,0.011
ra,0.032
raja,0.011
rapi,0.011
rapopo,0.011
raport,0.011
rasa,0.022
rebus,0.011
rela,0.011
relaks,0.022
remuk,0.011
retweet,0.011
ribut,0.022
rondo,0.011
rowo,0.011
ruang,0.011
rugi,0.011
rumah,0.011
sabar,0.011
saestu,0.011
saged,0.011
saja,0.022
sakit,0.011
salatiga,0.011
saldo,0.011
sama,0.054
sampai,0.065
samping,0.011
sapih,0.011
sar,0.011
saring,0.011
satu,0.011
saudara,0.367
sawah,0.011
saya,0.356
sayur,0.011
sebar,0.011
sebuah,0.032
sederhana,0.032
sedia,0.011
segera,0.022
sego,0.032
sehat,0.022
sejahtera,0.011
sejarah,0.011
sekali,0.054
sekarang,0.022
sekolah,0.043
selain,0.022
selalu,0.011
selo,0.011
semangat,0.086
sembah,0.011
sembung,0.011
semoga,0.022
sempat,0.011
sempit,0.011
semua,0.032
senang,0.011
sendiri,0.011
senja,0.011
seorg,0.011
sepatu,0.011
seperti,0.022
serah,0.011
serap,0.011
sesuatu,0.011
setuju,0.022
sewu,0.011
si,0.011
siang,0.032
siap,0.022
siapa,0.032
sik,0.011
silakan,0.022
siluet,0.011
simak,0.011
sinau,0.011
sini,0.011
siung,0.011
sj,0.054
sleman,0.011
sodorin,0.011
solek,0.011
sopan,0.011
sore,0.022
speak,0.011
srh,0.011
sriten,0.011
stlh,0.011
stok,0.011
suami,0.032
suara,0.032
sudah,0.076
sugeng,0.011
suka,0.022
sulit,0.011
sungguh,0.011
surat,0.011
susu,0.043
suto,0.011
syukur,0.032
tadah,0.011
tadi,0.032
tagih,0.011
tahan,0.011
tahu,0.065
tambah,0.011
tangga,0.011
tante,0.011
tapi,0.022
tariknafas,0.011
tatur,0.011
tawa,0.076
teh,0.032
tekan,0.032
tekstur,0.011
teman,0.032
tembak,0.011
tempe,0.011
tenan,0.022
tepat,0.011
terawang,0.011
terbaik,0.011
terbit,0.011
teri,0.011
terik,0.011
terimakasih,0.011
terlalu,0.011
tertawa,0.011
terus,0.032
tetangga,0.011
tetap,0.022
tg,0.043
thn,0.043
thomas,0.011
tidak,0.367
tidur,0.011
tiket,0.011
timas,0.011
timur,0.022
tindak,0.011
tituk,0.011
tmbh,0.011
tmbhi,0.011
tok,0.011
tolong,0.011
trancam,0.011
trm,0.011
tugas,0.022
tuhan,0.011
tujuh,0.011
tulis,0.043
tumbuh,0.011
tumpang,0.011
turun,0.011
turut,0.032
tusuk,0.011
tweet,0.011
twitland,0.011
twitter,0.011
txpwqtpiz,0.011
ubah,0.011
ucul,0.011
udara,0.011
uhifw,0.011
uji,0.022
ulala,0.011
umup,0.011
undang,0.011
undur,0.022
untuk,0.108
untung,0.011
urip,0.011
usia,0.022
utama,0.011
via,0.011
wah,0.022
waktu,0.065
walaupun,0.011
wangi,0.022
wanita,0.076
wargo,0.011
watu,0.022
wayang,0.022
wc,0.011
wedhok,0.011
whatever,0.011
whatsapp,0.011
wisata,0.011
wisuda,0.011
wkt,0.032
wkwkwkwkwkw,0.011
ya,0.011
yang,0.205
yogyakarta,0.032
zx,0.011
