term,weight
fujifilm,0.007
gabung,0.007
gaji,0.034
ganjelan,0.007
gantung,0.013
gelas,0.007
gembok,0.007
gendut,0.007
gerombol,0.007
gin,0.04
giveaway,0.007
gratis,0.013
gubernur,0.007
gulir,0.007
gulung,0.007
guru,0.034
habis,0.027
hadir,0.013
hai,0.007
haje,0.007
halamanya,0.007
hampers,0.007
hampir,0.007
hany,0.007
harga,0.007
hari,0.054
harus,0.047
hasil,0.013
hati,0.013
helm,0.007
hemat,0.007
henti,0.007
heran,0.007
hidup,0.034
hiro,0.007
hobi,0.007
honorer,0.034
hotel,0.007
huhuhuhu,0.007
hujan,0.007
hutan,0.007
ibu,0.087
ignya,0.013
ijab,0.007
ijazah,0.007
ikam,0.007
ikan,0.007
iklan,0.013
ikut,0.047
in,0.013
industri,0.007
ingat,0.027
ingin,0.013
ini,0.054
inimah,0.007
instagram,0.027
internet,0.007
isi,0.034
itu,0.087
itungan,0.007
iya,0.034
jabat,0.007
jabodetabek,0.007
jadi,0.215
jadwal,0.007
jaga,0.013
jahit,0.007
jajan,0.013
jakarta,0.007
jalan,0.027
jam,0.04
jangkau,0.007
jasuke,0.007
jauh,0.013
jegleg,0.02
jejer,0.007
jela,0.007
jelasin,0.007
jembatan,0.007
jepang,0.027
jerawat,0.027
jilbab,0.007
joget,0.007
jpd,0.007
jua,0.007
jual,0.027
juga,0.02
juri,0.007
jurnalistik,0.007
kab,0.007
kadang,0.013
kado,0.007
kafe,0.007
kait,0.007
kalau,0.282
kali,0.013
kalian,0.02
kalsel,0.007
kaltim,0.02
kamar,0.007
kampus,0.007
kan,0.034
kanan,0.013
kantin,0.007
kantor,0.007
kapan,0.007
karena,0.027
kasianya,0.007
kasih,0.06
kata,0.027
kating,0.007
kayak,0.02
ke,0.013
kelahi,0.007
kelas,0.02
keluar,0.02
keluarga,0.02
kemah,0.007
kemarin,0.007
kemudian,0.007
ken,0.067
kena,0.007
kenal,0.013
kenapa,0.027
kentang,0.007
kenyang,0.007
kepedean,0.007
keren,0.013
kering,0.007
keringetan,0.007
kerja,0.034
kerudung,0.007
kesal,0.007
ketawa,0.007
ketemu,0.013
ketinggalan,0.007
ketok,0.007
ketrampilan,0.007
ketupat,0.007
kfc,0.013
kilo,0.007
kilogram,0.007
kira,0.013
kiri,0.013
kirim,0.027
kita,0.007
klik,0.007
knya,0.007
kodachi,0.007
kodak,0.007
kode,0.007
koh,0.02
koleksi,0.007
kolom,0.007
komentar,0.007
kompleks,0.007
kontak,0.013
kontra,0.007
korea,0.013
kosong,0.007
kota,0.06
kotabaru,0.007
kubur,0.007
kucing,0.02
kulit,0.047
kuno,0.007
kunyit,0.007
kurang,0.007
la,0.007
laboratorium,0.007
lagi,0.02
lagu,0.02
lah,0.027
laki,0.02
laku,0.013
lakuin,0.007
lalu,0.013
lama,0.047
lamar,0.007
lambat,0.007
lambatin,0.007
lampu,0.007
lancar,0.007
langkah,0.007
langsung,0.027
lapang,0.007
lapar,0.007
lari,0.02
latin,0.013
laut,0.007
lebaran,0.02
lebih,0.054
legenda,0.013
lelah,0.013
lengkap,0.007
lengkol,0.007
les,0.013
lewat,0.007
liatin,0.007
lihat,0.087
lingkar,0.007
lipcream,0.007
liput,0.007
logat,0.007
lokal,0.007
lokasi,0.007
loker,0.013
lomba,0.013
low,0.007
lowong,0.013
lulus,0.013
luncur,0.007
lupa,0.02
maaf,0.007
macaroni,0.007
mahakam,0.007
mahal,0.013
mahkota,0.007
majalah,0.007
makanya,0.007
makin,0.007
maklum,0.02
malah,0.06
malam,0.007
malas,0.007
malu,0.007
mampu,0.007
mana,0.007
mandi,0.007
manga,0.007
mangrove,0.007
manusia,0.007
maret,0.007
marina,0.007
masa,0.013
masak,0.007
masalah,0.007
masker,0.02
masuk,0.047
mata,0.007
materi,0.007
mati,0.013
matic,0.007
mau,0.081
mbanya,0.007
mcd,0.007
mediklin,0.007
meja,0.007
memang,0.027
memberi,0.02
menang,0.013
menemani,0.007
menghayal,0.007
menikah,0.013
menit,0.007
merah,0.027
mesin,0.007
mie,0.007
milik,0.013
mindahin,0.007
minimal,0.02
minom,0.007
minta,0.007
misal,0.013
mobil,0.02
modelanya,0.007
mohon,0.02
mol,0.007
motong,0.007
motor,0.013
motret,0.007
mtv,0.007
muka,0.013
mukena,0.02
mulai,0.007
mungkin,0.007
murid,0.034
mv,0.007
nah,0.013
naik,0.02
nama,0.034
namain,0.007
nanem,0.007
nanemnya,0.007
nang,0.027
narasumber,0.007
nasional,0.007
negeri,0.027
negri,0.007
ngadain,0.007
ngaji,0.013
ngalirin,0.007
ngantri,0.007
ngebatin,0.007
ngeletek,0.007
ngelihat,0.02
ngelihatin,0.007
ngevideoin,0.007
ngurus,0.007
nikmat,0.007
ningalin,0.007
nirmala,0.007
nonaktif,0.007
nurunin,0.007
nyaman,0.013
nyambi,0.007
nyata,0.02
nyebrang,0.007
nyebut,0.007
nyebutnya,0.007
nyerempet,0.007
nyetrika,0.007
oahraga,0.007
obrol,0.007
odiva,0.02
oke,0.02
oki,0.007
olay,0.007
omi,0.007
omong,0.013
ongkir,0.013
ongkirnya,0.013
online,0.013
orang,0.047
oren,0.007
organik,0.007
ote,0.013
padahal,0.027
pagi,0.013
paham,0.007
pakai,0.134
paket,0.007
paling,0.027
pangilanya,0.007
panjang,0.007
pansi,0.007
papin,0.007
paris,0.007
parsel,0.007
pasang,0.013
pasmina,0.007
patah,0.007
pdam,0.007
pegawai,0.027
peh,0.007
pekerjaan,0.007
pekerjan,0.013
pembicaran,0.007
pemuda,0.007
pend,0.007
pengirim,0.013
penting,0.013
penulisany,0.007
perabot,0.007
perahu,0.007
perbarui,0.007
percaya,0.007
pergi,0.02
periksa,0.013
perlu,0.027
pernah,0.074
persis,0.013
pertama,0.02
peta,0.02
pikir,0.067
pilih,0.007
pindah,0.007
pingiran,0.007
pinjemin,0.007
pintu,0.007
piyu,0.007
pizza,0.007
plang,0.007
pohon,0.02
pokok,0.013
polantas,0.007
polresta,0.007
pompa,0.007
pondok,0.007
pop,0.02
pot,0.007
potong,0.007
prestasi,0.007
primer,0.007
propic,0.007
proses,0.007
provinsi,0.007
ptb,0.007
puas,0.007
puasa,0.007
pukul,0.007
pulang,0.034
pulsa,0.007
punya,0.081
putar,0.007
putih,0.007
ramai,0.02
ramayana,0.013
rantau,0.007
rapi,0.007
rasa,0.047
rawat,0.027
raya,0.007
rebus,0.007
rekan,0.007
rekomendasi,0.007
rektor,0.007
remaja,0.007
renung,0.007
reporter,0.007
rese,0.007
resepsi,0.007
retinol,0.007
retweet,0.007
rezeki,0.007
ribu,0.02
richese,0.007
rindu,0.013
risiko,0.007
riska,0.007
rizki,0.007
rongrong,0.007
rumah,0.06
rusak,0.007
rutin,0.007
saat,0.007
sabar,0.007
saja,0.127
sakit,0.007
salah,0.013
salam,0.02
saldo,0.007
sama,0.195
samarinda,0.034
samisami,0.007
sampah,0.007
sampai,0.047
samping,0.007
sana,0.027
sangat,0.007
sapiens,0.013
sara,0.007
saran,0.013
saranin,0.007
satu,0.04
saudara,0.248
saya,0.275
sayang,0.013
sbm,0.007
schotel,0.007
sebut,0.007
sedih,0.02
segera,0.007
sehat,0.007
sekali,0.121
sekarang,0.034
sekolah,0.06
sel,0.013
selalu,0.02
selamat,0.02
seleksi,0.007
selempang,0.007
selesai,0.007
selingkuh,0.007
sembunyi,0.007
seminggu,0.007
semoga,0.054
sempat,0.013
semua,0.054
senam,0.013
sendiri,0.054
sepat,0.007
sepatu,0.013
sepeda,0.007
seperti,0.081
sepi,0.007
seragam,0.007
serasa,0.013
sering,0.034
serius,0.007
seru,0.013
sesap,0.007
setrika,0.007
sewa,0.007
shopee,0.007
si,0.013
sial,0.013
siap,0.034
siapa,0.027
siemens,0.007
sih,0.067
sihir,0.007
simpan,0.007
sini,0.013
sipil,0.027
siput,0.007
sirop,0.013
situ,0.007
sms,0.007
snorkling,0.007
soal,0.067
solo,0.007
sopir,0.007
sore,0.007
srinor,0.007
stabil,0.007
starbucks,0.013
suatu,0.007
subuh,0.013
sudah,0.134
suka,0.034
sukan,0.007
sumpah,0.007
sumur,0.007
sungai,0.007
sunscreen,0.007
suruh,0.007
susah,0.007
susu,0.007
swasta,0.02
syar,0.007
tabrak,0.013
tabung,0.007
tadi,0.013
tahan,0.007
tahu,0.074
tahun,0.02
takut,0.007
tambah,0.007
tamiang,0.007
tampung,0.007
tanam,0.007
taneman,0.007
tangan,0.007
tanjung,0.007
tapi,0.007
taqwo,0.007
tara,0.007
tarik,0.013
taro,0.007
tawa,0.215
teguling,0.007
tegur,0.007
teh,0.007
teks,0.007
telepon,0.027
teluk,0.007
tem,0.007
teman,0.081
tempat,0.047
temu,0.02
tengah,0.013
tengok,0.007
tepat,0.007
teras,0.007
teriak,0.007
terima,0.034
terimakasih,0.047
terus,0.094
tetangga,0.04
tetap,0.013
tiap,0.034
tiba,0.013
tidak,0.409
tidur,0.02
tiga,0.007
tiktok,0.007
tinggal,0.02
tipe,0.007
tipis,0.007
tk,0.007
toko,0.007
tonton,0.054
topik,0.013
trucica,0.007
tugas,0.013
tuhan,0.007
tulis,0.034
tulisan,0.007
tumit,0.013
tumpah,0.007
tunggu,0.007
turun,0.007
tweet,0.007
uang,0.013
ucap,0.007
uji,0.007
ulin,0.007
umur,0.007
unduh,0.007
unggul,0.007
ungu,0.007
untuk,0.02
untung,0.013
upa,0.007
upacara,0.013
usaha,0.007
usik,0.007
utama,0.02
varian,0.007
vida,0.007
video,0.007
vitacid,0.007
viva,0.007
voucher,0.007
wah,0.02
wakakakakaka,0.007
waktu,0.047
walaupun,0.007
wanita,0.114
warna,0.013
wih,0.007
wisata,0.007
xixixixi,0.007
ya,0.02
yan,0.007
yang,0.107
youtube,0.007
zona,0.007
zwageri,0.007
