term,weight
masih,0.011
masing,0.011
masker,0.011
masuk,0.011
mata,0.011
matahari,0.011
mau,0.139
mbok,0.011
md,0.011
mei,0.011
melu,0.011
memang,0.043
menang,0.011
menteri,0.011
mes,0.011
mie,0.011
minggu,0.011
minions,0.011
minta,0.011
minyoung,0.011
mirip,0.021
misteri,0.011
mobil,0.011
monlovers,0.011
mr,0.011
ms,0.011
mudah,0.011
muka,0.011
mules,0.011
muncul,0.011
mungkin,0.032
mur,0.011
musim,0.021
nah,0.011
naik,0.011
nam,0.011
nama,0.011
naneun,0.011
nang,0.032
ndelok,0.011
ndene,0.011
nenek,0.011
ngakaknya,0.011
ngelese,0.011
ngelikes,0.011
ngene,0.011
ngeshare,0.011
ngetag,0.011
ngetik,0.011
ngrusuhi,0.011
nomor,0.011
nya,0.043
nyanyi,0.011
nyaranin,0.011
nyata,0.064
nyebarke,0.011
obrol,0.011
oiyo,0.011
oke,0.043
ongkir,0.011
ono,0.011
orang,0.096
orangtua,0.011
ot,0.011
otomatis,0.011
ouseph,0.011
owi,0.011
pada,0.011
padahal,0.032
paham,0.021
pakai,0.064
pakenya,0.011
panci,0.011
panjang,0.032
parkir,0.011
pasang,0.011
pedas,0.011
pelakor,0.011
penasaran,0.011
pendek,0.011
pengirim,0.011
peras,0.011
percaya,0.011
peri,0.011
periksa,0.053
peringkat,0.011
pernah,0.021
pertama,0.011
pesan,0.085
php,0.011
pikir,0.011
pilih,0.032
pimpin,0.021
pinned,0.011
po,0.011
podo,0.011
pokok,0.011
popov,0.011
pot,0.011
potonganya,0.011
pramel,0.011
produsenya,0.011
punya,0.032
pyo,0.011
ra,0.011
raket,0.011
rambut,0.011
rampung,0.011
rapat,0.011
rating,0.011
rebeca,0.011
remaja,0.011
rencana,0.032
ribu,0.032
rindu,0.011
rodo,0.011
romcom,0.011
rusuh,0.011
sabar,0.011
saja,0.182
sama,0.171
sampai,0.043
satu,0.032
saudara,0.128
saw,0.011
saya,0.214
sayap,0.011
sebenere,0.011
sebentar,0.043
sebuah,0.011
sejak,0.011
sejuk,0.011
sekali,0.299
sekarang,0.053
sekolah,0.011
sel,0.011
selamat,0.043
selera,0.011
selo,0.011
semoga,0.021
sempat,0.011
semua,0.011
senak,0.011
sendiri,0.011
senenge,0.011
senguk,0.011
sensian,0.011
senyum,0.011
seperti,0.085
seri,0.011
sering,0.011
seru,0.021
sesal,0.011
sesuk,0.021
setelh,0.011
setuju,0.011
shabu,0.021
sholat,0.021
shopee,0.011
shopenya,0.011
sial,0.021
siap,0.011
sibuk,0.011
sido,0.011
sih,0.096
sihir,0.021
sinar,0.011
sini,0.011
sitik,0.011
siwei,0.011
siwon,0.011
skor,0.011
soal,0.043
sok,0.011
soniq,0.011
soundcloud,0.011
stiker,0.011
stoeva,0.011
stok,0.011
su,0.011
sudah,0.139
suga,0.011
suhyun,0.011
suka,0.128
superindo,0.011
suruh,0.011
survivor,0.011
sushi,0.011
susu,0.011
susuk,0.011
suwi,0.011
syukur,0.011
tadi,0.021
tagih,0.011
tahu,0.021
tahun,0.107
tajam,0.011
takut,0.011
taman,0.011
tamat,0.032
tan,0.021
tangga,0.021
tanya,0.011
tapi,0.085
tarik,0.011
tarung,0.011
tas,0.011
tawa,0.192
tayang,0.011
teh,0.021
tekan,0.011
telegram,0.011
tell,0.011
teman,0.118
temenin,0.011
tenaga,0.021
tenis,0.011
terimakasih,0.096
teringat,0.011
terlalu,0.011
terus,0.043
tes,0.011
tetap,0.011
thr,0.011
thriller,0.011
tidak,0.395
tikung,0.011
tinggal,0.075
titip,0.011
toko,0.011
tolong,0.011
tonton,0.267
tren,0.011
tuhan,0.032
tunggu,0.043
tunjuk,0.011
turut,0.011
tweet,0.021
twistnya,0.032
twitter,0.021
ulang,0.064
umum,0.021
unduh,0.021
undur,0.011
unfaedah,0.011
untuk,0.043
untung,0.011
uri,0.021
vagabond,0.011
valid,0.011
vieneta,0.021
virus,0.021
voucher,0.032
vouchernya,0.011
wah,0.032
waikiki,0.011
wajib,0.011
waktu,0.043
walaupun,0.011
wamil,0.011
wanita,0.032
wd,0.011
weightlifting,0.011
whiskas,0.011
wht,0.011
wis,0.011
wisuda,0.021
wisudane,0.021
ws,0.011
xd,0.011
ya,0.011
yah,0.021
yang,0.118
yaqiong,0.011
yeay,0.011
yogyakarta,0.053
youtube,0.011
yuhu,0.021
zheng,0.011
