term,weight
muncul,0.011
mung,0.011
mungah,0.011
museum,0.011
musim,0.011
mutualan,0.011
mutusin,0.011
mw,0.011
mz,0.011
nagih,0.011
nang,0.032
nangung,0.011
napas,0.021
nasi,0.043
nastar,0.032
ne,0.011
nenek,0.011
neraka,0.043
netplik,0.011
ngancem,0.011
ngandat,0.011
ngantuk,0.011
ngeblur,0.011
ngegame,0.011
ngingetinya,0.011
nglarang,0.011
ngo,0.011
nila,0.011
nko,0.011
nontonin,0.011
nontonsialan,0.011
normal,0.032
notip,0.011
nya,0.011
nyanyi,0.011
nyaranin,0.011
nyaring,0.011
nyata,0.021
nyonya,0.011
nyuekin,0.011
obrol,0.021
ojo,0.021
oke,0.011
olahraga,0.011
oleng,0.011
onodera,0.011
opor,0.011
orang,0.053
oranganya,0.011
otak,0.011
otaku,0.011
ovo,0.011
pacar,0.021
padahal,0.011
pagi,0.011
pajang,0.011
pakai,0.064
paling,0.021
panas,0.011
pantat,0.021
parah,0.011
pasang,0.021
pasti,0.011
pedas,0.021
peluk,0.011
pena,0.011
pengirim,0.011
perang,0.011
pergi,0.011
perlu,0.021
pernah,0.021
peta,0.021
pikir,0.043
pipi,0.011
piring,0.011
pisang,0.011
po,0.011
polisi,0.011
porjo,0.011
pria,0.011
puasa,0.011
pukul,0.011
punya,0.011
pusing,0.011
putri,0.011
pyeha,0.011
quin,0.011
ra,0.011
rampok,0.011
rangkap,0.011
rapi,0.021
rapopo,0.011
rasa,0.011
reinkarnasi,0.011
repiciain,0.011
revisi,0.011
ribu,0.021
ribut,0.011
rindu,0.043
rumah,0.021
rumit,0.011
sabuk,0.011
sadboi,0.011
sahur,0.011
saibou,0.011
saja,0.106
sakit,0.011
sal,0.011
salah,0.011
salam,0.032
salju,0.011
sama,0.096
sambelnya,0.011
sampah,0.011
sampai,0.085
samperin,0.011
sana,0.021
satu,0.021
saudara,0.053
saya,0.468
sayang,0.032
se,0.011
sebentar,0.032
sebla,0.011
seblak,0.011
sebuah,0.021
sebut,0.011
sederhana,0.011
segala,0.011
segar,0.011
sejak,0.011
sekali,0.287
sekarang,0.032
sekitar,0.011
selamat,0.074
selesai,0.011
selotip,0.011
semangat,0.011
sember,0.011
semoga,0.021
semua,0.032
sen,0.011
sendiri,0.021
sendok,0.011
seperti,0.096
seragam,0.011
serah,0.011
sering,0.011
serius,0.011
seru,0.021
sesal,0.011
setan,0.021
sgala,0.011
shopee,0.011
shopy,0.011
si,0.043
sial,0.085
siang,0.011
sih,0.074
sik,0.021
singkat,0.011
sini,0.021
sisa,0.021
situ,0.011
skripsi,0.032
soal,0.032
sofel,0.011
softboi,0.011
solo,0.011
sosial,0.011
sp,0.011
spoileran,0.011
ss,0.011
stasiun,0.011
stpn,0.011
sudah,0.17
suka,0.011
sukar,0.011
sumpah,0.043
susu,0.011
sya,0.011
syok,0.011
syur,0.011
tahu,0.021
takjil,0.011
tampan,0.032
tangan,0.011
tanggal,0.011
tangis,0.021
tapi,0.053
tarik,0.032
taruna,0.021
tawa,0.074
tayang,0.011
tebel,0.011
teh,0.011
tekan,0.011
telat,0.011
teman,0.011
tempat,0.011
temu,0.011
tenang,0.011
tentu,0.011
teori,0.021
terang,0.011
teriak,0.011
terimakasih,0.032
teringat,0.021
terlalu,0.011
terus,0.064
tetangga,0.011
tetap,0.021
thai,0.011
thr,0.021
thrku,0.011
tiang,0.011
tiap,0.011
tidak,0.457
tidur,0.064
tiktok,0.011
tinggal,0.043
tinggi,0.011
tingkat,0.011
tipis,0.021
tipu,0.011
titip,0.011
tkang,0.011
tonton,0.032
transfer,0.011
triak,0.021
tuhan,0.043
tumben,0.011
tunggu,0.021
turun,0.021
tutup,0.011
twite,0.011
twitter,0.011
txtdariunisa,0.011
txtdrberseragam,0.011
txtdrhndro,0.011
typingnya,0.011
uang,0.043
uji,0.011
ujung,0.011
ulas,0.011
untuk,0.011
untung,0.011
uring,0.021
usah,0.011
utama,0.021
valid,0.021
varian,0.011
versi,0.011
via,0.011
video,0.011
wajan,0.011
waktu,0.032
wal,0.011
wanita,0.021
warna,0.021
wasalamualaikum,0.011
wb,0.021
weton,0.011
wih,0.021
wis,0.011
wo,0.011
wr,0.021
ya,0.043
yah,0.011
yang,0.17
yogyakarta,0.011
yunaxgerard,0.011
