term,weight
mogok,0.013
mon,0.026
mondar,0.013
motivasi,0.013
mudah,0.026
mules,0.026
muncul,0.026
mwantul,0.026
nafsu,0.026
nah,0.04
naik,0.013
nama,0.013
nasehatin,0.026
ndapapa,0.013
ndra,0.026
negatif,0.013
nenek,0.026
nengdi,0.013
neraka,0.013
ngango,0.013
ngantuk,0.026
ngar,0.013
ngepit,0.013
ngetes,0.013
ngetwet,0.013
ngo,0.013
ngobatin,0.013
ngono,0.026
ngopo,0.04
niat,0.013
nich,0.013
ninuninuninu,0.013
nya,0.026
nyata,0.172
nyeluke,0.013
obrol,0.013
ojolah,0.013
oke,0.053
online,0.013
orang,0.04
orapopo,0.013
over,0.013
owalah,0.026
oyaudah,0.013
pacar,0.013
pagi,0.013
paham,0.013
pajang,0.013
paksa,0.013
palsu,0.013
pedenya,0.013
pejal,0.013
penasaran,0.013
pengirim,0.013
penting,0.013
percaya,0.013
pergi,0.013
perlu,0.04
pernah,0.013
pertama,0.013
pikir,0.158
pilgan,0.013
pindah,0.013
piqniq,0.013
profil,0.013
punggung,0.013
pura,0.053
racau,0.013
ramai,0.013
rambak,0.013
rapopo,0.053
rapopolah,0.013
rapotan,0.013
rasa,0.04
realisme,0.013
rejul,0.013
rencana,0.053
ret,0.013
revisi,0.013
rim,0.053
rindu,0.026
riuh,0.026
rodok,0.013
ros,0.013
rumah,0.013
sa,0.013
saat,0.013
sabar,0.066
sabun,0.013
sahabat,0.026
saiki,0.013
saja,0.119
sakit,0.013
saling,0.013
sama,0.198
sampah,0.013
sampun,0.013
sangat,0.013
satu,0.013
saudara,0.528
saya,0.238
sebab,0.026
sebuah,0.013
sedang,0.053
sedia,0.013
sedih,0.013
sehat,0.013
sekali,0.106
sekarang,0.026
sela,0.026
selalu,0.026
selamat,0.092
semoga,0.013
sen,0.013
senang,0.013
sendiri,0.04
sendu,0.013
sengaja,0.026
sepatu,0.026
sepert,0.013
seperti,0.013
sepuluhduabanget,0.013
seru,0.013
sesal,0.013
sesantuy,0.013
sesap,0.013
setuju,0.013
sibuk,0.013
sidolah,0.013
sih,0.053
sini,0.013
sipdeh,0.013
sitik,0.013
situ,0.013
skakmat,0.013
snowman,0.013
soal,0.013
solo,0.026
sombongsitik,0.013
suasana,0.026
suatu,0.013
sudah,0.053
suka,0.026
sumuk,0.013
suwe,0.013
suwung,0.013
syifa,0.013
syukur,0.026
tabung,0.013
tahu,0.04
tahun,0.04
talkshow,0.013
tambah,0.04
tanda,0.013
tanya,0.013
tapi,0.013
tawa,0.132
tawangmangu,0.013
teh,0.026
teman,0.066
tempat,0.013
terasa,0.013
terimakasih,0.013
terkadang,0.013
terus,0.053
tetap,0.013
thinks,0.013
tiap,0.013
tidak,0.225
tidur,0.079
tinggal,0.026
tingkat,0.026
tipi,0.013
tipis,0.013
tiyetiyetiye,0.013
toga,0.013
tok,0.013
tolong,0.026
tonton,0.013
tua,0.013
tuan,0.013
tuhan,0.013
tulis,0.013
tumben,0.026
tunggal,0.013
turut,0.013
tutorial,0.013
ubah,0.013
ujan,0.013
uji,0.013
ulang,0.053
umbelen,0.013
unggah,0.013
untuk,0.04
usah,0.013
wadah,0.013
wah,0.04
waktu,0.013
wanita,0.119
yang,0.264
yap,0.013
yayayaya,0.013
yen,0.013
yoi,0.013
yoweslah,0.013
za,0.013
