term,weight
tempe,0.006
tenan,0.012
tenang,0.006
tengah,0.006
tentang,0.012
tepuk,0.006
terang,0.006
terbaik,0.006
tere,0.012
terimakasih,0.012
terkadang,0.006
ternak,0.006
ternyta,0.006
tertawa,0.006
terus,0.094
tetap,0.037
thr,0.019
tiap,0.031
tidak,0.487
tidur,0.025
tindak,0.006
tinggal,0.019
tingkat,0.006
tinta,0.006
tips,0.012
tiram,0.006
toilet,0.006
tok,0.006
tomat,0.006
tonton,0.006
topeng,0.006
topingnya,0.006
tradisi,0.006
trial,0.019
trnyta,0.006
tua,0.006
tuban,0.006
tugas,0.006
tuhan,0.119
tukar,0.006
tulis,0.012
tulus,0.012
tum,0.006
tumis,0.012
tumor,0.006
tunggu,0.006
tunguin,0.006
turut,0.012
tutor,0.006
tutup,0.006
twitter,0.006
uang,0.006
ucap,0.006
ujar,0.006
ujung,0.006
ukmpd,0.012
ulang,0.006
umur,0.006
unjung,0.006
untuk,0.031
untung,0.012
upacara,0.006
urus,0.012
ush,0.006
usia,0.006
utama,0.019
uv,0.006
uwo,0.006
vena,0.006
versi,0.006
vic,0.006
waham,0.006
wajah,0.019
wajib,0.006
waktu,0.025
wal,0.006
walaupun,0.012
wangi,0.006
wanita,0.106
wardah,0.006
warna,0.006
wih,0.006
wisatawan,0.006
wonder,0.006
ya,0.037
yakin,0.012
yang,0.256
yogurt,0.006
yogurtnya,0.006
yustin,0.006
