term,weight
tutup,0.006
uang,0.006
ucap,0.011
uji,0.006
ulin,0.017
umum,0.006
undang,0.006
unless,0.006
untuk,0.051
untung,0.006
ups,0.006
urgnya,0.006
usah,0.006
via,0.011
wah,0.04
wajib,0.006
walks,0.006
wanita,0.034
web,0.006
whenever,0.006
ya,0.006
yah,0.017
yakin,0.006
yang,0.142
yeay,0.017
yeh,0.006
yey,0.006
