term,weight
rantai,0.004
rapor,0.009
rasa,0.031
ratu,0.004
realize,0.004
redam,0.004
rencana,0.004
retweeting,0.004
rindu,0.009
rl,0.004
rumah,0.013
rumit,0.004
rumors,0.004
rusak,0.004
sabar,0.004
sadayana,0.004
saddening,0.004
saddest,0.004
saja,0.013
sakit,0.004
salah,0.027
saling,0.009
sama,0.058
sambil,0.018
sampai,0.013
sana,0.009
sangat,0.004
sasaengs,0.004
satu,0.031
saudara,0.049
saya,0.697
sayang,0.018
sbrnya,0.004
schdang,0.004
sebagai,0.045
sebar,0.004
sebuah,0.08
segala,0.004
segera,0.004
sehat,0.004
sekali,0.063
sekarang,0.031
sekarat,0.004
sekitar,0.004
seksualitas,0.004
selalu,0.022
seluruh,0.004
semangat,0.004
sembuh,0.009
semester,0.009
semoga,0.004
semprot,0.004
semua,0.04
sen,0.004
senang,0.004
sendiri,0.009
seni,0.009
senpai,0.004
sepak,0.004
seperti,0.022
seri,0.004
sering,0.004
seru,0.004
seseorang,0.004
sesuatu,0.022
setan,0.004
shin,0.004
si,0.013
sial,0.004
siang,0.009
siapa,0.004
sickened,0.004
silenced,0.004
singgung,0.004
singto,0.004
sini,0.004
situations,0.004
sketchbook,0.004
sksksk,0.009
sksksks,0.004
sksksksk,0.004
skz,0.004
sore,0.004
sosial,0.004
speak,0.009
st,0.004
stan,0.018
staned,0.004
stengah,0.004
studies,0.004
stylus,0.004
suatu,0.009
subjectively,0.004
such,0.004
sudah,0.067
suka,0.009
sulit,0.004
sulks,0.004
sumn,0.004
sumpah,0.004
sumpe,0.004
sunda,0.004
sungguh,0.027
supasit,0.004
support,0.013
synk,0.004
syukur,0.009
tahan,0.004
tahu,0.054
tahun,0.022
taken,0.004
takes,0.004
tali,0.004
talking,0.004
tanda,0.009
tangan,0.004
tanggung,0.004
tanpa,0.004
tanya,0.009
tapi,0.045
tarung,0.004
tawa,0.031
teh,0.013
tekun,0.004
telah,0.013
tell,0.004
teluk,0.009
teman,0.031
tempat,0.004
tengah,0.004
tentang,0.013
tentu,0.009
ter,0.004
terbaik,0.013
terimakasih,0.058
terlihat,0.004
terus,0.018
tetap,0.004
tgt,0.004
thai,0.018
thailand,0.004
through,0.013
thru,0.004
thunk,0.004
thus,0.004
tidak,0.174
tidur,0.013
tiktoker,0.004
tiktoks,0.004
times,0.009
tindak,0.004
tinggal,0.009
told,0.004
tolong,0.018
tools,0.004
tqs,0.004
transparan,0.004
tren,0.004
tua,0.009
tugas,0.004
tuhan,0.022
tuju,0.009
tunggu,0.004
turns,0.004
tutup,0.004
typing,0.004
typos,0.004
ubah,0.013
ucap,0.022
ucu,0.004
ucul,0.004
ulang,0.004
ultang,0.004
untuk,0.219
untung,0.004
usah,0.004
valentine,0.004
valid,0.004
ve,0.009
victims,0.004
vitamin,0.004
wakakak,0.004
wakakakakakakaka,0.004
waktu,0.018
walaupun,0.004
wanita,0.013
wanjai,0.004
warna,0.013
watercolor,0.004
whatever,0.004
whipped,0.004
wilujeng,0.004
wishing,0.009
wouldn,0.009
wuv,0.004
yaitu,0.004
yang,0.049
yeuh,0.018
yh,0.013
yuju,0.004
zenius,0.004
