term,weight
sab,0.012
sabar,0.012
sagan,0.012
sahur,0.012
saja,0.071
sakit,0.012
salam,0.012
sama,0.118
sampai,0.094
samping,0.012
sapi,0.012
sarah,0.047
sate,0.024
satu,0.012
saudara,0.047
saya,0.307
sayang,0.012
scnd,0.012
seblak,0.024
sebox,0.012
sedih,0.083
sejarah,0.012
sekali,0.33
sekarang,0.024
sekian,0.012
selalu,0.012
selamat,0.012
selesai,0.035
semangat,0.012
semoga,0.024
senang,0.012
senin,0.012
seperti,0.071
sering,0.012
seru,0.012
sesuai,0.012
setuju,0.024
si,0.012
siap,0.012
sih,0.083
siksa,0.012
sirik,0.012
sj,0.012
skripshit,0.012
skripsi,0.024
smsm,0.012
sok,0.012
solatnya,0.012
srg,0.012
suci,0.012
sudah,0.094
suka,0.059
sumuknya,0.012
sunsetan,0.012
susu,0.012
synk,0.012
tabrak,0.012
tadi,0.035
tahu,0.047
tahun,0.024
takuds,0.012
takut,0.035
taman,0.012
tampar,0.012
tanam,0.012
tandatanda,0.012
tanggal,0.012
tangis,0.012
tanjung,0.024
tanpa,0.012
tapi,0.142
tautaunya,0.012
tawa,0.118
tayamum,0.012
tdur,0.012
telepon,0.012
telinga,0.012
teman,0.035
temenan,0.012
tenaga,0.012
tengeng,0.012
terus,0.083
tiada,0.012
tiap,0.035
tidak,0.507
tidur,0.083
tiket,0.024
tiktok,0.024
tiktokan,0.012
tinggal,0.024
tinggi,0.012
tok,0.012
tolong,0.059
tolonk,0.012
tonton,0.177
tua,0.012
tubuh,0.012
tuhan,0.024
tular,0.012
tumben,0.012
uang,0.024
ujanan,0.024
uji,0.024
utama,0.024
uwuwuw,0.012
vagabond,0.012
vidcal,0.012
waktu,0.024
wkakaka,0.012
ya,0.012
yang,0.118
yaoloh,0.012
yh,0.012
yogyakarta,0.012
youtube,0.012
zahra,0.012
zaitun,0.012
zodiak,0.012
