term,weight
kibas,0.014
kidal,0.007
kiki,0.02
kira,0.054
kiri,0.02
kirim,0.014
kiu,0.014
klik,0.007
kolom,0.007
komentar,0.014
komika,0.007
konco,0.014
konsep,0.007
konten,0.007
kopi,0.007
koplo,0.007
korea,0.014
kos,0.034
koyo,0.007
kreativitas,0.007
kringetnya,0.007
kristo,0.014
kuat,0.034
kucing,0.007
kuliah,0.007
kunci,0.014
kusumpahin,0.007
kutingal,0.007
kutuk,0.007
lagu,0.034
lah,0.027
lain,0.007
laki,0.17
laku,0.007
lama,0.02
langsung,0.047
lanjut,0.007
lantai,0.007
layar,0.02
lebar,0.007
lebaran,0.007
lega,0.007
lempar,0.007
lemparin,0.007
lengkap,0.007
lihat,0.034
lina,0.007
lingkar,0.007
lipsync,0.007
loh,0.027
luap,0.007
luar,0.007
lucu,0.007
mai,0.007
main,0.007
maju,0.007
makane,0.007
maki,0.007
maksud,0.014
malah,0.014
malam,0.02
malas,0.007
mamas,0.007
mana,0.047
mangats,0.007
mangtap,0.007
manuk,0.007
manusia,0.014
masa,0.041
masak,0.007
masalah,0.007
masher,0.007
masuk,0.02
masya,0.02
mata,0.014
mati,0.014
mau,0.068
mbah,0.007
mber,0.007
mei,0.007
meja,0.007
memang,0.047
memberi,0.027
menang,0.02
mendengarkan,0.014
menit,0.007
merdu,0.007
meriksa,0.007
mes,0.007
meski,0.007
mikirnya,0.007
milik,0.014
minggu,0.007
minyak,0.007
mirip,0.007
misuh,0.02
mobil,0.007
monanges,0.007
motor,0.007
motore,0.007
muda,0.007
muka,0.014
mulai,0.007
mulut,0.007
muncul,0.02
mungkin,0.007
murid,0.007
nafas,0.007
nah,0.02
nama,0.041
namaste,0.007
nang,0.014
narkoba,0.007
nasi,0.007
nawarin,0.007
nebu,0.007
negatif,0.007
ngaknya,0.007
ngambil,0.007
ngantuk,0.007
ngaspal,0.007
ngebaca,0.007
ngeband,0.007
ngebatin,0.014
ngecek,0.007
ngecun,0.007
ngedenger,0.007
ngeditnya,0.007
ngelantur,0.007
ngempani,0.007
ngene,0.007
ngerangkai,0.007
ngerengek,0.007
ngiranya,0.007
ngitung,0.007
ngobrol,0.007
ngobrolin,0.007
ngodein,0.007
ngopo,0.014
ngukur,0.007
niat,0.007
nop,0.007
nti,0.007
nulisnya,0.007
nyabu,0.007
nyalin,0.007
nyanyi,0.007
nyata,0.02
nyender,0.007
nyengir,0.007
nyileh,0.007
obrol,0.014
oke,0.007
omong,0.014
ooh,0.014
orang,0.027
pacar,0.014
padan,0.007
padu,0.007
pagi,0.014
paham,0.034
pakai,0.02
paling,0.007
paman,0.007
pandang,0.007
pantas,0.007
pap,0.007
papan,0.014
pasang,0.007
pasti,0.007
payung,0.007
pecah,0.007
pejal,0.007
pelan,0.007
pena,0.007
penasaran,0.007
pendek,0.007
pengumumn,0.007
pensiun,0.007
penting,0.027
perempuan,0.007
pergi,0.007
periode,0.007
pernah,0.041
persepsi,0.007
pertandinganya,0.007
pikir,0.041
pilem,0.007
pilih,0.007
pintar,0.007
pintu,0.014
pisang,0.014
pisces,0.007
pohon,0.014
pos,0.007
posisi,0.007
pria,0.014
pringsewu,0.007
prioritasin,0.007
profil,0.02
promoin,0.007
psikopat,0.007
pu,0.007
puisi,0.007
pulang,0.02
punya,0.041
pura,0.014
pusheng,0.007
pusing,0.007
ra,0.02
rabi,0.007
raesaka,0.007
rahasia,0.007
raih,0.007
rakyat,0.007
ramean,0.007
rasa,0.034
rekan,0.014
replyanya,0.007
responsif,0.014
ret,0.014
retweet,0.007
ribu,0.007
rujak,0.007
rumah,0.014
rusak,0.007
sadar,0.027
saja,0.081
sajak,0.007
sakit,0.02
sal,0.007
salah,0.027
salam,0.014
saling,0.007
sama,0.204
sampai,0.02
sana,0.014
sanggup,0.007
sate,0.007
satu,0.034
saudara,0.319
saya,0.36
sebentar,0.014
sebuah,0.02
sedang,0.014
sedih,0.02
segala,0.007
segar,0.007
segera,0.007
sehat,0.047
sejuk,0.007
sekali,0.007
sekarang,0.041
selalu,0.02
selamat,0.02
selesai,0.007
semangat,0.007
sembako,0.007
sembuh,0.007
semoga,0.034
sendiri,0.014
sep,0.007
seperti,0.115
serame,0.007
seret,0.007
sering,0.027
seseorang,0.007
setia,0.007
setuju,0.014
siap,0.007
siapa,0.041
sik,0.109
simulasi,0.007
sindir,0.007
sini,0.014
sisir,0.007
situasi,0.007
skinkeran,0.007
skor,0.007
sok,0.027
soma,0.007
sopan,0.007
sorai,0.007
soto,0.007
spasi,0.014
stabil,0.007
status,0.014
stu,0.007
suara,0.007
suasana,0.014
sudah,0.183
sudut,0.007
suka,0.027
supata,0.007
suruh,0.014
susah,0.007
tadi,0.027
tagar,0.007
tahan,0.02
tahap,0.014
tahu,0.115
tahun,0.034
takut,0.014
tampan,0.007
tampung,0.007
tanah,0.014
tanda,0.007
tandur,0.007
tangan,0.02
tangga,0.007
tanggal,0.014
tangis,0.014
tanya,0.014
tapi,0.014
tarung,0.007
tawa,0.109
teh,0.007
telaten,0.014
telatenya,0.007
telepon,0.007
telur,0.007
teman,0.095
tempat,0.007
tempo,0.007
temu,0.054
tengah,0.014
tentangaku,0.007
tepuk,0.007
terima,0.034
teringat,0.007
tertawa,0.007
terus,0.102
tes,0.014
tet,0.007
tetangaku,0.007
tetanganya,0.007
tetangga,0.007
tetap,0.047
tetiba,0.014
thisnya,0.007
threadnya,0.007
ti,0.007
tiap,0.014
tiati,0.007
tidak,0.495
tidur,0.027
tikung,0.007
tim,0.007
tinggal,0.014
tipikal,0.007
tiup,0.007
tolong,0.007
tongo,0.007
tonton,0.02
topik,0.014
tren,0.02
tubagus,0.007
tugas,0.014
tuhan,0.014
tukul,0.007
tulis,0.014
tulisan,0.007
tumben,0.007
tumbuh,0.007
tunggu,0.007
tunjuk,0.007
turun,0.007
tweet,0.014
twitmu,0.007
twitter,0.02
typonya,0.007
ubah,0.007
ujanan,0.007
ujung,0.007
ulang,0.047
umi,0.054
umum,0.014
unamenya,0.007
unboxing,0.007
unggah,0.014
untuk,0.027
usaha,0.014
utama,0.027
uwong,0.007
valen,0.007
verifikasi,0.007
via,0.007
video,0.007
virtual,0.007
vlog,0.007
voli,0.007
waktu,0.007
wali,0.007
wallpaper,0.007
wanita,0.109
waras,0.014
wasap,0.014
wil,0.02
wir,0.014
ya,0.014
yampon,0.007
yang,0.081
yasalam,0.014
yot,0.007
youtube,0.007
youtubenya,0.007
yuks,0.007
zona,0.007
