term,weight
ip,0.01
itu,0.03
itumah,0.01
iya,0.089
jadi,0.079
jalan,0.02
jam,0.04
jarang,0.01
jateng,0.01
jawa,0.02
jaz,0.01
jco,0.01
jeans,0.01
jelas,0.01
jenius,0.02
jenuh,0.01
jeny,0.01
jerawat,0.02
jerih,0.01
jorok,0.01
jual,0.02
judul,0.01
juga,0.01
juno,0.01
jurus,0.01
juta,0.01
kabar,0.01
kadang,0.01
kain,0.01
kalah,0.01
kalau,0.178
kali,0.01
kaliren,0.01
kambing,0.01
kampus,0.02
kan,0.03
karakter,0.02
kartonyono,0.01
kata,0.02
kebahagian,0.01
kebal,0.01
kecataman,0.01
kekal,0.01
kemarin,0.03
kembali,0.01
ken,0.01
kenal,0.01
kenapa,0.04
kenyal,0.01
kereta,0.02
kering,0.02
kertas,0.01
ketok,0.01
ketrampilan,0.01
khawatir,0.01
kira,0.01
kita,0.02
koe,0.01
komedi,0.01
kontak,0.01
konyol,0.01
kopi,0.01
korban,0.01
kota,0.02
krem,0.01
krim,0.01
kroto,0.01
ksb,0.01
kuat,0.01
kucing,0.03
kuliah,0.03
kulit,0.01
kuning,0.01
kupas,0.01
kur,0.01
kurus,0.01
kuya,0.01
la,0.01
lagi,0.04
lagune,0.01
lah,0.059
laki,0.03
lama,0.059
lampisin,0.01
langsung,0.01
lanjut,0.01
lapar,0.01
laut,0.01
least,0.01
lebih,0.059
lek,0.01
lembab,0.03
lewat,0.03
libur,0.01
lihat,0.03
lontong,0.01
loreal,0.01
luk,0.01
luka,0.01
lulus,0.02
lupa,0.02
madrasah,0.01
mager,0.01
mahasiswa,0.01
makalah,0.01
makanya,0.01
maksud,0.02
maksude,0.01
malah,0.05
malam,0.04
malemnya,0.01
mall,0.01
malu,0.03
mampu,0.01
mana,0.059
mandi,0.01
manut,0.01
marahin,0.01
marake,0.01
masak,0.01
masing,0.02
masuk,0.01
mata,0.03
matcha,0.04
materi,0.02
mau,0.069
maybeline,0.01
mcd,0.01
media,0.02
melu,0.01
memang,0.01
memedi,0.01
mempan,0.01
mengugurkan,0.01
menikah,0.02
mental,0.01
mesin,0.01
mesti,0.01
micelar,0.01
microwave,0.01
mie,0.01
minat,0.01
minum,0.03
minyak,0.01
mobil,0.03
monokrom,0.01
mucinya,0.01
muda,0.02
mudah,0.02
mudeng,0.01
muka,0.04
mulus,0.01
mumpung,0.01
mung,0.01
mungkin,0.01
murah,0.02
murid,0.01
mw,0.01
nabrak,0.01
nabung,0.01
naga,0.03
naik,0.03
nama,0.01
nasib,0.01
nempel,0.01
nescafe,0.01
netes,0.01
ng,0.01
ngab,0.01
ngajarin,0.01
ngebosenin,0.01
ngimpes,0.01
ngukusnya,0.01
niat,0.03
nikmat,0.01
ningalin,0.01
normal,0.03
ns,0.01
nya,0.02
nyaman,0.01
nyampenya,0.01
nyanyi,0.02
nyapo,0.01
nyata,0.01
nyerempet,0.01
og,0.01
ogak,0.01
oke,0.04
omong,0.02
opor,0.01
orang,0.04
over,0.01
pa,0.01
pacar,0.01
pada,0.02
padahal,0.069
pagi,0.01
pakai,0.228
paksa,0.01
paling,0.04
palsu,0.01
panas,0.03
panjang,0.01
parasit,0.01
pasang,0.01
payah,0.01
pedas,0.01
pemakaianya,0.01
pena,0.02
penganguran,0.01
pengirim,0.05
penting,0.03
pentol,0.01
peptaronic,0.01
peras,0.01
pergi,0.01
perlu,0.01
pernah,0.069
perut,0.01
photoshop,0.01
pikir,0.04
pilih,0.05
pinochio,0.01
poin,0.01
pokok,0.02
posisi,0.01
potong,0.02
preptatonic,0.01
produk,0.02
promes,0.01
promosi,0.01
prota,0.01
puas,0.01
puasin,0.01
pulang,0.01
purwokerto,0.02
putih,0.01
putus,0.01
pwt,0.01
rah,0.01
raja,0.02
rajin,0.02
rata,0.01
rekening,0.01
rem,0.01
renung,0.01
rezeki,0.01
rich,0.01
rindu,0.02
ringan,0.01
robinson,0.01
rp,0.01
rumah,0.02
rupa,0.01
rupiah,0.01
sachet,0.01
sadar,0.02
saham,0.01
saiki,0.01
saja,0.228
saking,0.01
salah,0.02
saldo,0.01
saling,0.03
sama,0.149
sambal,0.01
sampai,0.079
sara,0.01
saru,0.01
satisfying,0.01
saudara,0.188
saya,0.297
sayang,0.01
sebuah,0.01
sedia,0.01
sedikit,0.01
segar,0.04
sejuk,0.01
sekali,0.178
sekarang,0.03
selat,0.01
semarang,0.01
semir,0.01
semoga,0.01
semua,0.02
senak,0.01
sendiri,0.04
seperti,0.079
sephora,0.01
sering,0.02
serius,0.02
serum,0.02
sesal,0.01
sesat,0.01
setan,0.01
setuju,0.01
si,0.02
sial,0.059
sian,0.01
siap,0.02
siapa,0.02
sih,0.099
sikap,0.01
sikile,0.01
sini,0.059
siput,0.01
situ,0.01
skincarenya,0.01
skintype,0.01
skpi,0.01
smstr,0.02
snapsed,0.01
snp,0.01
soal,0.04
sociola,0.01
sorabel,0.01
sore,0.01
sosial,0.01
soto,0.01
spf,0.01
ss,0.01
stasiun,0.03
suara,0.01
sudah,0.178
suka,0.05
suruh,0.01
susah,0.01
susu,0.04
tadi,0.01
tahu,0.02
tambah,0.01
tampilin,0.01
tangan,0.01
tangga,0.01
tangkai,0.01
tanyain,0.01
tapi,0.129
taplus,0.01
tawa,0.069
teh,0.01
teka,0.01
teki,0.01
teknik,0.01
tekstur,0.01
telah,0.01
telat,0.01
telegram,0.02
teman,0.02
temenmu,0.01
temenya,0.01
tempat,0.01
tengah,0.01
tepi,0.01
ter,0.01
terimakasih,0.01
terlalu,0.01
terus,0.04
tetap,0.01
teuing,0.01
threadnya,0.01
tiap,0.03
tidak,0.466
tidur,0.02
tiket,0.01
tim,0.01
tinggal,0.02
toner,0.059
tongoku,0.01
tonton,0.01
tua,0.01
tunggu,0.02
tunguin,0.01
tusuk,0.01
tutup,0.02
uap,0.01
ucapane,0.01
ular,0.03
umur,0.03
univ,0.02
unsoed,0.01
untuk,0.03
untung,0.01
urutanya,0.01
usah,0.02
utama,0.01
utara,0.01
uya,0.01
versi,0.01
waikiki,0.01
wajah,0.01
wajib,0.01
waktu,0.04
waldos,0.01
wanita,0.02
warna,0.01
wati,0.01
web,0.01
werewolf,0.01
wkaka,0.01
wuling,0.01
xpresi,0.01
yak,0.01
yang,0.307
yuja,0.01
