term,weight
sendiri,0.084
seng,0.014
sengat,0.014
sensor,0.014
seperti,0.042
seram,0.014
serang,0.014
sering,0.014
server,0.014
setor,0.014
si,0.056
sial,0.014
siang,0.014
siapa,0.014
sibuk,0.014
sila,0.014
silakan,0.014
sini,0.028
sipil,0.014
siwon,0.028
soal,0.014
solat,0.014
sore,0.014
sosial,0.014
sp,0.014
spongebob,0.014
srundeng,0.014
suasana,0.014
suatu,0.014
sudah,0.209
suka,0.042
sungkemseyo,0.014
suram,0.042
suster,0.014
syok,0.014
syukur,0.014
tadi,0.014
tadika,0.014
tahan,0.014
tahu,0.098
tahun,0.014
taichan,0.014
takoyaki,0.014
takut,0.014
tambah,0.014
tamu,0.042
tanggap,0.014
tanjung,0.014
tanya,0.014
taruh,0.042
taubat,0.014
tawa,0.098
tayangin,0.014
tegak,0.014
teh,0.014
tekan,0.014
teks,0.014
telepon,0.014
televisi,0.014
telp,0.014
telur,0.014
teman,0.028
temenya,0.056
tempat,0.028
tendang,0.014
tengah,0.014
teringat,0.014
terlalu,0.028
ternak,0.014
terus,0.014
tes,0.014
tetangga,0.042
tetap,0.07
thr,0.028
tiba,0.014
tibo,0.014
tidak,0.461
tidur,0.028
tinggal,0.014
tinju,0.014
tipu,0.014
tkem,0.014
toel,0.014
toko,0.014
tolak,0.014
tolong,0.014
tonton,0.056
tren,0.014
tuan,0.042
tuhan,0.014
tukang,0.014
tumpah,0.014
turu,0.014
tutup,0.014
tuwo,0.014
twotm,0.014
uang,0.014
ujung,0.014
ulah,0.014
umur,0.014
untuk,0.014
untung,0.014
usah,0.028
usaha,0.014
utama,0.028
uwa,0.014
video,0.028
wage,0.014
wah,0.028
wak,0.014
wakaka,0.014
wakakaka,0.014
waktu,0.042
walaupun,0.014
wanita,0.028
wasalamualaikum,0.014
weton,0.014
wis,0.056
wonge,0.014
wuadoh,0.014
ya,0.028
yah,0.014
yang,0.056
yangti,0.014
yogyakarta,0.014
yona,0.014
youtuber,0.014
zodiak,0.014
zona,0.014
