term,weight
istilah,0.01
istimewa,0.01
itu,0.03
iya,0.207
iyab,0.01
jadi,0.039
jaga,0.02
jalan,0.02
jam,0.069
jamah,0.01
jarak,0.01
jarang,0.01
jari,0.02
jawab,0.01
jebur,0.01
jelang,0.01
jual,0.03
juga,0.01
juni,0.01
kadang,0.01
kaki,0.02
kalau,0.079
kali,0.02
kapan,0.02
karbo,0.01
karepmu,0.01
kata,0.02
kayak,0.049
ke,0.02
kebab,0.01
kejut,0.01
kemarin,0.03
kenapa,0.03
kepada,0.01
keringat,0.01
kesini,0.02
ketemu,0.03
ketika,0.01
ketupat,0.01
khilaf,0.01
kibas,0.01
kilir,0.01
kilogram,0.01
kira,0.02
kita,0.01
korvan,0.01
kualitas,0.01
kuat,0.02
kubanga,0.01
kuku,0.01
kulit,0.01
kurang,0.01
lagi,0.01
lahir,0.01
laki,0.02
laku,0.01
lama,0.059
lambung,0.039
lapang,0.01
lapar,0.01
lapo,0.01
larang,0.02
latsat,0.01
laut,0.01
lawak,0.01
lebar,0.01
lebih,0.039
lek,0.039
lelah,0.03
lemah,0.01
lha,0.01
lho,0.01
lihat,0.03
lihatin,0.01
linglung,0.02
listrik,0.01
logika,0.01
lololo,0.01
lulus,0.02
lupa,0.02
macam,0.01
maghrib,0.01
mahal,0.01
makalah,0.01
makanya,0.02
makin,0.01
malah,0.03
malam,0.01
malas,0.01
malu,0.03
mana,0.03
manfate,0.01
mantengin,0.01
manusia,0.02
mapken,0.01
marah,0.01
mardigu,0.01
maresakan,0.01
masak,0.01
masalah,0.02
masuk,0.03
masya,0.03
maturnuwun,0.01
mau,0.069
mbah,0.02
mbukak,0.01
mcd,0.01
melbu,0.01
melepaskanya,0.01
melihanya,0.01
mellow,0.02
memafkanmu,0.01
memang,0.02
menang,0.02
mendengarkan,0.01
mengandrungi,0.01
menit,0.02
mentai,0.02
merk,0.01
mie,0.01
minggu,0.01
minyak,0.01
mobil,0.02
moco,0.01
mola,0.01
molor,0.01
mudah,0.01
mudik,0.01
mudun,0.01
mugo,0.01
mulai,0.049
mumpung,0.01
muncul,0.01
murah,0.01
murid,0.02
muteri,0.01
nafas,0.01
nafsu,0.01
naik,0.01
nakal,0.02
nama,0.01
nang,0.01
nasi,0.01
nasihat,0.01
ndag,0.01
nelpon,0.01
ngantar,0.01
ngerungokno,0.01
ngetrend,0.01
ngira,0.01
ngomel,0.01
niat,0.03
nie,0.01
nik,0.01
nikmat,0.02
ning,0.01
nisak,0.01
nono,0.02
nononya,0.01
normal,0.02
nugget,0.01
nyata,0.03
nyenyak,0.01
oalah,0.01
oat,0.01
obat,0.01
oilnya,0.01
oke,0.01
oleng,0.01
onok,0.01
orang,0.03
padahal,0.01
pagi,0.039
paling,0.01
paman,0.01
panas,0.01
pandang,0.01
panjang,0.01
pantai,0.01
pasar,0.03
pasti,0.01
pasuruan,0.01
patah,0.01
pawang,0.01
pekak,0.01
penasaran,0.01
penting,0.01
penuh,0.01
percenutan,0.01
perhati,0.01
perlahan,0.01
pernah,0.049
pertama,0.01
peyutku,0.01
piket,0.01
pikir,0.02
pinggang,0.01
pingsan,0.01
piro,0.01
pisah,0.01
pola,0.01
ponakan,0.02
pondok,0.01
prestasi,0.01
pria,0.01
produk,0.01
proses,0.01
protes,0.02
psb,0.01
pudar,0.03
puji,0.01
pulang,0.01
pulih,0.02
punya,0.039
pusing,0.01
putar,0.01
putus,0.01
quacker,0.01
qur,0.01
quran,0.01
ramadhan,0.02
rampal,0.01
rapot,0.01
rasa,0.099
rebah,0.02
rekomendasi,0.01
rencana,0.01
renung,0.01
rindu,0.03
ringan,0.01
risiko,0.01
rumah,0.049
rumit,0.01
rutin,0.01
rutinitas,0.01
saat,0.01
sabar,0.02
sadar,0.02
sahur,0.02
saja,0.089
sak,0.01
sakarepmu,0.01
sakit,0.039
salah,0.02
sama,0.089
sampai,0.02
sampeyan,0.01
sangat,0.02
satu,0.02
saudara,0.444
saus,0.01
saya,0.326
sayang,0.01
se,0.03
sebentar,0.03
sebuah,0.02
sedang,0.01
sedih,0.059
sedot,0.01
sehat,0.049
sekale,0.01
sekali,0.03
sekarang,0.03
sekolah,0.039
selalu,0.03
seling,0.01
semangat,0.01
sembuh,0.01
semester,0.01
seminggu,0.01
semoga,0.01
sempat,0.01
semua,0.02
senang,0.03
sendiri,0.039
senyum,0.02
sepatu,0.03
seperti,0.01
sesal,0.03
shopee,0.01
siap,0.049
siapa,0.01
sih,0.02
sila,0.01
sini,0.02
siomay,0.01
soale,0.01
sopir,0.01
suara,0.01
sudah,0.109
suka,0.02
sumur,0.01
sungguh,0.02
suntik,0.01
suruh,0.02
syukur,0.109
tadi,0.02
tae,0.01
tagih,0.01
tahu,0.099
tahun,0.099
takut,0.03
tambah,0.01
tan,0.01
tangis,0.079
tani,0.02
tapi,0.01
tarawih,0.01
tata,0.01
tawa,0.148
teh,0.01
tekan,0.01
telah,0.01
telepon,0.01
teman,0.03
tepat,0.02
terampil,0.01
terima,0.02
terimakasih,0.099
terus,0.059
terusno,0.01
tetap,0.01
thai,0.01
thak,0.01
tiap,0.03
tiba,0.039
tidak,0.464
tidur,0.039
timbang,0.01
tinggal,0.02
tk,0.01
tolong,0.02
tonton,0.01
tugas,0.03
tuhan,0.03
tukang,0.01
tuku,0.01
tulis,0.01
tunggu,0.02
turun,0.03
uang,0.02
uap,0.01
udan,0.01
uhuk,0.01
uhuy,0.01
ujianya,0.01
ujung,0.01
ulang,0.01
ulas,0.01
undur,0.01
usaha,0.01
usul,0.02
utama,0.01
uwo,0.01
uwowowo,0.01
uwuwuwu,0.02
versi,0.01
vitamin,0.01
waktu,0.059
wanita,0.039
wejangane,0.01
whatsapp,0.02
wul,0.01
wulan,0.01
xixixi,0.03
xixixixi,0.01
xoxixi,0.01
yang,0.168
