term,weight
ngeyel,0.01
ngilu,0.01
ngoceh,0.01
ngoco,0.01
niat,0.029
nice,0.01
norak,0.01
nya,0.019
nyala,0.01
nyam,0.019
nyanyi,0.01
nyaring,0.01
nyata,0.019
nyemil,0.019
obrol,0.01
oke,0.029
omong,0.029
onlyfans,0.01
onok,0.01
orang,0.143
ow,0.01
pada,0.01
padet,0.01
pagi,0.01
paham,0.01
pakai,0.105
paling,0.019
palsu,0.01
panas,0.038
pantas,0.01
pantul,0.01
parkir,0.01
pelangi,0.01
pena,0.01
pengab,0.01
peras,0.038
percaya,0.01
periksa,0.01
peringkat,0.01
permen,0.01
pernah,0.019
pesan,0.019
peta,0.019
peyek,0.01
pikir,0.086
pilih,0.038
pintar,0.019
pki,0.01
plastik,0.01
popeye,0.01
prestasi,0.01
pria,0.048
pribadi,0.01
psikopat,0.01
puasa,0.01
pumusnahan,0.01
punya,0.038
purnama,0.01
pusing,0.01
pusinh,0.01
putar,0.01
radi,0.019
ragu,0.01
rajalela,0.01
rajut,0.01
ralat,0.019
rambut,0.057
rasa,0.029
ratus,0.01
rawat,0.01
realisme,0.01
realita,0.01
rekening,0.01
rem,0.01
rencana,0.01
restu,0.01
retweet,0.01
rindu,0.01
risiko,0.01
rumah,0.01
saat,0.019
saja,0.152
sakit,0.01
salah,0.048
sama,0.086
sami,0.01
sampai,0.029
sampun,0.01
sana,0.01
satu,0.019
saudara,0.076
saya,0.361
sayang,0.01
sayap,0.01
sebegtu,0.01
sebelas,0.01
sebut,0.01
sedang,0.019
sedih,0.029
segala,0.01
sejuk,0.019
sekali,0.276
sekarang,0.01
selalu,0.01
selamat,0.019
semesta,0.01
semir,0.029
semua,0.029
senag,0.01
senang,0.01
sendiri,0.029
senjata,0.01
senyum,0.01
seperti,0.181
serius,0.01
sesuatu,0.01
setan,0.01
setuju,0.019
shampoo,0.01
showrok,0.01
siap,0.01
siapa,0.01
sih,0.038
sikap,0.01
silah,0.019
simi,0.01
sintas,0.01
sjw,0.01
skincarean,0.01
soal,0.01
soekarno,0.01
sok,0.057
sosial,0.01
spertinya,0.01
suami,0.01
subay,0.01
sudah,0.133
suka,0.095
sumpal,0.01
surabaya,0.029
suram,0.01
susah,0.01
syariahnya,0.01
syekali,0.01
syok,0.01
syukur,0.019
syukurin,0.01
tadi,0.019
taek,0.01
tagih,0.01
tahalea,0.01
tahan,0.01
tahu,0.105
tajam,0.01
takut,0.029
tambah,0.01
tampak,0.01
tampan,0.01
tampar,0.01
tanggap,0.01
tanya,0.019
tapi,0.029
tawa,0.01
tayi,0.01
telanjang,0.01
teman,0.067
tempat,0.01
tempel,0.01
temu,0.029
tenaga,0.01
tenang,0.01
terang,0.019
terimakasih,0.019
terlalu,0.01
terus,0.038
tiap,0.01
tiba,0.01
tidak,0.514
tinggal,0.019
tirta,0.01
tolong,0.01
tonton,0.029
topi,0.01
toples,0.01
total,0.01
tragedi,0.01
tuding,0.01
tuduh,0.01
tuhan,0.048
tulis,0.01
tulisan,0.01
tumpah,0.01
tutorial,0.01
tweet,0.019
twetnya,0.01
twitter,0.01
tydack,0.019
uang,0.038
ubah,0.01
ukhti,0.019
ulang,0.01
umur,0.019
unggah,0.019
unggul,0.01
ungu,0.01
untung,0.01
ups,0.01
usah,0.01
utuh,0.01
uwunya,0.01
vespa,0.01
via,0.01
video,0.01
wah,0.01
wahduh,0.01
wakwaw,0.01
wanita,0.029
warga,0.01
warna,0.105
wus,0.01
ya,0.067
yah,0.01
yak,0.029
yakin,0.01
yang,0.152
yeay,0.01
yek,0.01
yeyeyeyeye,0.01
yi,0.01
youtube,0.01
zona,0.01
