term,weight
proyek,0.013
psb,0.013
pulang,0.025
punya,0.013
putih,0.025
raja,0.013
rakyat,0.013
ramai,0.013
rambu,0.025
rap,0.013
rasa,0.013
rebah,0.013
rebus,0.013
rem,0.013
ribu,0.013
rumah,0.213
rumput,0.013
saat,0.025
saing,0.013
saja,0.038
sakit,0.013
salam,0.013
sama,0.025
sampah,0.038
sampai,0.038
sampun,0.013
sanget,0.013
sante,0.013
satu,0.013
saudara,0.263
saya,0.238
sayang,0.038
sebagai,0.025
sedang,0.013
sedia,0.013
segera,0.013
sehat,0.063
sekali,0.013
sekolah,0.013
sekop,0.013
selalu,0.05
selesai,0.013
semangat,0.038
semoga,0.188
sempurna,0.013
semua,0.05
senang,0.013
sendiri,0.025
seninkurazawow,0.013
senyum,0.013
seperti,0.013
sepi,0.038
sial,0.038
siang,0.013
siap,0.025
sih,0.025
sisi,0.025
soal,0.025
stance,0.013
suap,0.013
sudah,0.238
sugih,0.013
suplemen,0.013
surabaya,0.113
suruh,0.013
susah,0.013
swt,0.038
tahan,0.013
tahu,0.05
tanah,0.025
tapi,0.025
tatanan,0.013
technique,0.013
telur,0.013
tempat,0.05
temu,0.013
tengah,0.013
terima,0.025
terus,0.025
tetap,0.05
tiada,0.013
tidak,0.163
tidur,0.025
tinggal,0.025
titip,0.013
tolong,0.025
tri,0.013
tuhan,0.05
tunguin,0.013
uang,0.013
ukur,0.013
umalas,0.013
unggul,0.013
untuk,0.075
usaha,0.013
vieus,0.013
vitamin,0.013
wanita,0.05
warga,0.038
warna,0.013
wih,0.013
xl,0.013
yang,0.125
