term,weight
judul,0.011
juga,0.057
jumat,0.011
jurnal,0.023
kabar,0.011
kabarin,0.011
kabita,0.011
kakang,0.011
kaki,0.011
kalah,0.011
kalau,0.08
kalender,0.011
kali,0.011
kalimantan,0.011
kalteng,0.023
kan,0.046
kandunganya,0.011
kapan,0.023
karena,0.011
karir,0.011
kasih,0.011
kata,0.034
katepan,0.011
kedengeran,0.011
kegabutan,0.011
kejut,0.011
kelam,0.011
kelaperan,0.011
keliling,0.011
keluar,0.023
keluyur,0.011
kemarin,0.011
kembali,0.011
kemenag,0.011
kenal,0.034
kenang,0.011
kenapa,0.091
kentjan,0.011
keram,0.011
kerja,0.046
ketawa,0.011
ketika,0.011
kilas,0.011
kilogram,0.011
kimia,0.023
kira,0.011
kirim,0.011
kita,0.023
kolektor,0.011
komedi,0.011
konsultasi,0.011
kos,0.011
kosong,0.011
kotak,0.011
kua,0.011
kudet,0.011
kuliah,0.011
laboratorium,0.011
lagu,0.011
lah,0.011
lahir,0.023
laki,0.034
laku,0.011
lalu,0.011
lama,0.011
lancar,0.023
langsung,0.023
laut,0.011
ldm,0.023
lebaran,0.011
lebih,0.011
leholeh,0.011
lelang,0.011
lewat,0.034
liat,0.011
liatin,0.011
lihat,0.069
loh,0.023
loker,0.011
lombok,0.011
lonjak,0.011
lulus,0.011
lumayan,0.023
lupa,0.034
luplep,0.011
maaf,0.011
macet,0.011
maenya,0.011
mahal,0.023
mahasiswa,0.011
maksud,0.011
malah,0.069
malam,0.034
mall,0.011
malu,0.057
mamod,0.011
mana,0.046
mandiri,0.011
mantap,0.011
marin,0.011
mata,0.011
mau,0.046
mei,0.023
memang,0.103
menang,0.011
menemani,0.011
mengangu,0.011
menikah,0.023
menyebrangi,0.011
merk,0.011
mesan,0.023
mh,0.011
micin,0.011
mie,0.011
mim,0.011
mimpi,0.011
minggu,0.011
minta,0.011
miris,0.011
misal,0.011
mobil,0.011
modal,0.011
mua,0.011
mucho,0.011
mui,0.011
muka,0.023
mulai,0.011
mulut,0.011
mungkin,0.011
murah,0.011
nah,0.011
naik,0.023
naks,0.011
nama,0.011
nanti,0.011
nelpon,0.011
nembak,0.011
nentuin,0.011
nerima,0.011
ngacanya,0.011
ngantri,0.011
ngobrolnya,0.011
nik,0.011
nimbrung,0.011
ning,0.011
nipis,0.011
nisa,0.011
normal,0.011
nostalgia,0.011
nuhun,0.034
nya,0.034
nyala,0.011
nyanyi,0.011
obrol,0.011
odp,0.011
oke,0.011
oleh,0.023
omong,0.046
ongkir,0.011
online,0.011
oplas,0.011
orang,0.069
otomatis,0.023
pacar,0.034
padahal,0.023
paha,0.023
paham,0.011
pakai,0.034
paman,0.011
panitia,0.011
pantas,0.011
parah,0.011
pasang,0.023
pelakor,0.011
pengantin,0.011
penting,0.023
penuh,0.011
perbarui,0.011
percakapanya,0.011
periksa,0.034
pernah,0.023
pertama,0.011
peta,0.034
ph,0.011
pikir,0.034
pilih,0.023
pilihanya,0.011
pindah,0.011
pintar,0.011
pis,0.011
pisau,0.023
pkl,0.011
pm,0.011
poin,0.011
pokok,0.034
porak,0.011
postnya,0.011
pramugari,0.011
pria,0.011
pulang,0.034
pulau,0.011
puntang,0.011
punya,0.023
pusing,0.011
pusying,0.011
rahasia,0.023
ramai,0.011
rambut,0.011
rangu,0.011
rebu,0.011
referensi,0.011
rekomendasi,0.023
rem,0.034
remedial,0.011
renang,0.011
repot,0.011
resah,0.011
ribu,0.023
rindu,0.023
riri,0.011
risa,0.034
rumah,0.057
ruqyah,0.011
rusak,0.011
rutang,0.011
saat,0.011
sabyan,0.011
saham,0.011
saja,0.114
sakelaseun,0.011
salah,0.046
salam,0.023
sama,0.137
sambat,0.011
sampai,0.08
sangat,0.023
satu,0.034
saudara,0.137
saya,0.332
sbmptn,0.011
sebrang,0.011
sebuah,0.011
sebut,0.011
segala,0.023
segera,0.046
sehat,0.034
sejak,0.011
sejuk,0.011
sekale,0.011
sekali,0.114
sekarang,0.034
sekolah,0.023
selalu,0.023
selamat,0.046
selesai,0.011
selingkuhanya,0.011
semangat,0.069
semoga,0.069
semua,0.011
sendiri,0.011
sensasi,0.011
sepatu,0.011
seperti,0.08
sertifikat,0.011
seru,0.011
sesak,0.011
setia,0.011
sewa,0.011
sgla,0.011
siapa,0.011
sih,0.08
sikon,0.011
silah,0.011
sim,0.011
singkat,0.023
singkron,0.011
sini,0.023
sinyal,0.011
siram,0.011
sistem,0.011
situ,0.011
soal,0.011
sok,0.011
stm,0.011
suami,0.046
sudah,0.149
suka,0.046
sunda,0.011
syok,0.011
syukur,0.103
tahu,0.046
tahun,0.046
takut,0.011
tamat,0.011
tampung,0.011
tanah,0.011
tangga,0.011
tanggal,0.046
tangis,0.069
tanya,0.011
tapi,0.011
tawa,0.137
teh,0.183
tekstur,0.011
teman,0.046
tempat,0.011
temu,0.034
tengah,0.011
terbang,0.011
terima,0.011
terus,0.057
tetap,0.023
tiap,0.034
tidak,0.377
tiga,0.023
tiket,0.011
tinggal,0.011
titip,0.011
tonton,0.023
traktir,0.011
traveloka,0.011
tua,0.011
tuhan,0.011
tulang,0.011
tunggu,0.034
turun,0.011
twitter,0.034
uang,0.011
ucap,0.011
uninstall,0.011
untuk,0.046
usah,0.011
utama,0.011
ventela,0.011
video,0.011
wacana,0.023
wahaha,0.034
wahahaha,0.023
wakakakak,0.011
walah,0.011
wangsit,0.011
wanita,0.114
wib,0.011
ya,0.046
yaiya,0.011
yang,0.252
zonasi,0.011
