term,weight
minoritas,0.006
minta,0.006
minum,0.006
minz,0.006
mirip,0.012
miris,0.006
misal,0.017
mobil,0.006
mode,0.006
model,0.006
mohon,0.012
muda,0.006
mudah,0.029
mudahin,0.006
mudik,0.006
muji,0.006
mukmin,0.006
mulai,0.006
muncul,0.029
mungkin,0.023
murni,0.017
musafir,0.006
musik,0.006
muslim,0.006
musuh,0.006
myself,0.006
na,0.006
nah,0.017
naif,0.006
naik,0.006
nama,0.023
nang,0.012
nanti,0.017
nanyain,0.006
nasihat,0.006
negeri,0.006
neraka,0.012
nerima,0.006
netizen,0.023
ngabarin,0.006
ngalamin,0.006
ngapo,0.006
ngasal,0.006
nge,0.035
ngebantu,0.006
ngecek,0.006
ngejauhin,0.006
ngejelasin,0.006
ngelarang,0.006
ngelihat,0.006
ngelola,0.006
ngerepotin,0.006
ngeri,0.006
ngeringanin,0.006
ngerjoi,0.006
ngerubah,0.006
ngikik,0.006
ngira,0.006
ngobrol,0.006
ngomongnyo,0.006
ngumpulin,0.006
nian,0.012
nikmat,0.006
nimbrung,0.006
nokia,0.006
non,0.006
normal,0.012
nsp,0.006
nta,0.006
nutrisi,0.006
nya,0.207
nyaman,0.029
nyata,0.052
nyeritain,0.006
nyesuain,0.006
nyo,0.023
nyut,0.006
oalah,0.006
oke,0.029
olah,0.006
oleh,0.006
omong,0.058
ono,0.006
opah,0.006
orang,0.138
orderanya,0.006
ortunya,0.006
oven,0.006
over,0.006
pada,0.006
padahal,0.023
pagi,0.023
paham,0.017
pakai,0.04
pakaianya,0.006
pakde,0.006
paling,0.006
pandemi,0.006
panjang,0.006
pantas,0.012
parah,0.012
parasit,0.006
pasang,0.012
pasir,0.006
pasti,0.012
peduli,0.006
pegang,0.006
pegawai,0.006
pekerjaan,0.006
pemanfatan,0.006
penghasilanya,0.006
pensil,0.006
penting,0.017
penuh,0.006
percaya,0.006
perencanan,0.006
pergi,0.006
perintah,0.006
perkara,0.012
perlu,0.006
pernah,0.104
peta,0.012
petak,0.006
petisi,0.006
pidato,0.006
pikir,0.035
pilih,0.012
pilihanya,0.006
playing,0.006
poetih,0.006
poin,0.012
polisi,0.006
poni,0.006
pose,0.006
pot,0.006
potensi,0.012
praktis,0.006
prasangka,0.006
prestasi,0.006
privat,0.006
profil,0.006
program,0.006
protes,0.006
puas,0.006
puasa,0.006
puji,0.006
pulang,0.006
pulsa,0.006
puluh,0.006
punya,0.052
punyo,0.006
purnama,0.006
pusing,0.006
qaqa,0.029
qna,0.006
qs,0.006
quraisy,0.012
quw,0.012
rada,0.006
raksasa,0.006
ramadhan,0.006
ramai,0.006
rapat,0.006
rapuh,0.006
rasa,0.069
rasul,0.058
rasululah,0.046
rata,0.006
ratus,0.006
rayu,0.012
rcti,0.006
realistis,0.006
realita,0.006
refleks,0.006
rekomendasi,0.006
rekomendasin,0.006
relevan,0.006
rem,0.006
rendah,0.006
reseller,0.006
responsif,0.006
ribut,0.029
ridhoi,0.006
rindu,0.023
riria,0.012
risiko,0.006
rizqi,0.006
roman,0.006
rookie,0.006
ruhani,0.006
rumah,0.012
rusak,0.012
sa,0.012
sabar,0.012
sahabat,0.017
saing,0.006
saja,0.115
saking,0.006
saku,0.006
salah,0.052
salin,0.006
saling,0.006
sama,0.121
sambil,0.006
samo,0.017
sampah,0.006
sampai,0.023
sana,0.006
sanding,0.012
sangar,0.006
sangat,0.012
santai,0.006
satu,0.052
saudagar,0.006
saudara,0.046
sawah,0.006
saya,0.403
sayang,0.017
sayangnyo,0.006
sbmptn,0.006
se,0.006
sebenarnyo,0.006
sebut,0.029
sedang,0.017
sedia,0.006
sedih,0.029
sedikit,0.006
segi,0.006
sekali,0.063
sekarang,0.04
sekian,0.012
selalu,0.017
selektif,0.006
selesai,0.006
seluruh,0.006
sembelih,0.012
sementara,0.012
semoga,0.052
sempat,0.006
semua,0.023
senang,0.006
sendiri,0.04
sengaja,0.012
sengajo,0.006
seperti,0.017
serah,0.012
serakah,0.006
sering,0.029
seringkali,0.006
serius,0.006
seru,0.006
sesat,0.006
sesunguhnya,0.012
setuju,0.012
shabrun,0.006
shinichi,0.006
sholeh,0.012
sholehah,0.012
shopee,0.006
shukri,0.006
si,0.006
sih,0.058
sikap,0.012
siksa,0.006
silah,0.006
simak,0.006
sini,0.023
sipil,0.006
sisi,0.012
siswa,0.017
situ,0.012
soal,0.006
soalnyo,0.006
sopan,0.012
sore,0.006
sosial,0.012
standar,0.006
su,0.006
subuh,0.006
sudah,0.098
suka,0.029
sukan,0.006
sulap,0.006
sulit,0.017
sumber,0.017
sunbaenim,0.006
sungguh,0.006
supaya,0.006
surga,0.012
survei,0.006
susah,0.029
syaithan,0.012
syok,0.006
syudah,0.012
syukur,0.04
tabok,0.012
tadi,0.006
tahu,0.069
tahun,0.029
takut,0.035
tambahin,0.006
tampang,0.006
tampil,0.017
tanah,0.006
tandatangani,0.006
tanggung,0.006
tangis,0.006
tangungjawab,0.006
tanya,0.006
tapi,0.023
tarik,0.035
tawa,0.242
te,0.006
tekan,0.006
teladan,0.012
telepon,0.012
televisi,0.006
teman,0.081
tempat,0.012
temu,0.012
tengah,0.006
tengkar,0.006
tengs,0.006
tentang,0.012
terbaik,0.012
terima,0.012
terimakasih,0.006
terka,0.006
tersebut,0.012
terus,0.035
tetangga,0.012
tetap,0.029
tetiba,0.006
tew,0.006
tews,0.012
thayib,0.023
thoyib,0.006
tiap,0.017
tiba,0.006
tidak,0.421
tidur,0.012
tiga,0.006
tim,0.006
timing,0.006
tinggal,0.017
tinggi,0.012
tips,0.006
titip,0.006
toengoe,0.006
tonton,0.012
topik,0.012
toples,0.006
tren,0.006
tua,0.035
tubuh,0.023
tuch,0.006
tugas,0.012
tuhan,0.098
tukang,0.006
tul,0.006
tulis,0.017
tulus,0.006
tumbuh,0.006
tunggu,0.023
tunjuk,0.006
tuo,0.006
turut,0.006
tutup,0.012
twitter,0.006
uang,0.04
ui,0.023
uji,0.006
ulang,0.006
ulas,0.006
umrik,0.006
umum,0.006
unggah,0.012
unpopuler,0.006
unta,0.023
untuk,0.029
untung,0.012
upaya,0.006
upin,0.006
usah,0.017
usaha,0.035
usulanya,0.006
utama,0.006
utus,0.006
versi,0.006
video,0.006
vn,0.006
wafat,0.012
wah,0.012
wahai,0.012
wajar,0.006
waktu,0.012
wal,0.006
wanita,0.023
waqas,0.006
warna,0.012
warteg,0.006
wasto,0.023
web,0.006
whatsapp,0.006
wisuda,0.029
ya,0.012
yah,0.006
yak,0.012
yakin,0.006
yang,0.167
youtube,0.023
zat,0.017
zel,0.012
zona,0.006
