term,weight
jalan,0.012
jam,0.018
jas,0.012
jauh,0.006
jdinya,0.006
je,0.006
jelas,0.012
jelasin,0.006
jengkel,0.006
jerit,0.006
jika,0.006
jua,0.012
jual,0.006
juga,0.006
juri,0.006
kalau,0.049
kali,0.036
kampoeng,0.006
kampus,0.012
kan,0.03
karena,0.012
karmiladewi,0.006
kasi,0.012
kasih,0.012
kasihan,0.012
kata,0.018
kawa,0.006
kbodohan,0.006
kda,0.006
kdkda,0.006
kdp,0.012
kecewa,0.012
kecil,0.006
kelakuanya,0.006
keluar,0.006
kemarau,0.006
kemarin,0.018
kemudian,0.006
ken,0.006
kena,0.006
kenapa,0.03
kering,0.006
kerja,0.006
kesal,0.024
kesini,0.012
ketawa,0.012
ketemu,0.012
ketik,0.006
kger,0.006
kh,0.006
khliq,0.006
kira,0.018
kita,0.055
kjadian,0.006
klean,0.006
kondangan,0.006
kopi,0.006
ktebelan,0.006
kuat,0.006
kuku,0.006
kulit,0.012
kunci,0.006
kursumangat,0.006
kuyus,0.006
lagi,0.061
lah,0.043
lahir,0.006
laki,0.012
laku,0.006
lalu,0.006
lama,0.012
lamas,0.006
langit,0.006
langsung,0.024
lari,0.006
lawas,0.006
layla,0.012
lebih,0.036
lelah,0.012
lepas,0.006
lewat,0.024
liatin,0.006
lihat,0.182
log,0.006
loh,0.012
luar,0.006
luas,0.006
lucu,0.006
luka,0.006
lupa,0.012
lwan,0.018
lwn,0.006
maaf,0.006
macam,0.006
mahal,0.006
makin,0.012
maksud,0.012
malah,0.018
malam,0.024
malas,0.006
mana,0.006
mandi,0.012
mantan,0.006
manusia,0.006
marah,0.03
masalah,0.012
masih,0.006
masing,0.006
masuk,0.012
matey,0.006
mati,0.006
mau,0.036
mbuatku,0.006
meangap,0.006
memang,0.024
mempan,0.006
menang,0.006
mengangap,0.006
menstruasi,0.012
mentions,0.073
menuh,0.006
menuhin,0.006
mila,0.006
milik,0.158
minggu,0.219
minta,0.006
mkan,0.012
mkin,0.006
mncerna,0.006
mncheat,0.006
mncoba,0.006
mndadak,0.006
mndengar,0.006
mndoakan,0.006
mnertawakan,0.006
mngenakan,0.006
mngombalibke,0.006
mnta,0.006
mnyenanginya,0.006
mod,0.006
modus,0.006
motor,0.012
mudah,0.03
muka,0.006
mulai,0.012
mungkin,0.012
na,0.018
nah,0.036
nama,0.018
nang,0.018
nelp,0.006
ngafalin,0.006
ngajakin,0.006
nganterin,0.006
ngarepin,0.006
nge,0.006
ngingetin,0.006
nglupain,0.006
ngobrol,0.012
ninja,0.006
nivea,0.006
nj,0.006
nor,0.043
nora,0.03
noraherlinas,0.012
ny,0.097
nya,0.055
nyadar,0.006
nyala,0.158
nyata,0.018
nyengir,0.006
nyerah,0.006
nyesal,0.006
nyuekin,0.006
ogunburax,0.006
oiya,0.006
oke,0.006
orang,0.097
oren,0.006
orgnya,0.006
otaku,0.006
pabrik,0.012
padahal,0.012
pagi,0.012
pakai,0.006
paling,0.03
pancing,0.006
pantai,0.006
pantang,0.006
pantas,0.012
parah,0.006
parak,0.006
parfum,0.012
parkir,0.006
paruh,0.006
pasang,0.006
pasar,0.006
pasrah,0.006
pasu,0.006
patut,0.006
pdahal,0.024
pdahi,0.006
pdaku,0.006
peduli,0.024
peka,0.006
penting,0.03
perabot,0.006
perbarui,0.006
perlu,0.018
pernah,0.024
pikir,0.018
pilih,0.012
pintu,0.006
pisang,0.006
pkai,0.012
pkoknya,0.006
png,0.006
pngn,0.006
pojok,0.006
pojokin,0.006
pokok,0.006
produk,0.006
pulang,0.024
punya,0.012
puskesmas,0.006
ramai,0.006
rambut,0.006
rasa,0.03
raut,0.006
rawat,0.006
rebah,0.006
reda,0.006
reinash,0.024
rekan,0.006
remaja,0.03
renang,0.006
retweet,0.128
retweets,0.006
rezeki,0.006
rindu,0.018
risoles,0.012
rncak,0.006
ruang,0.006
rumah,0.018
rumahny,0.006
sabar,0.012
sabun,0.006
sadar,0.012
saja,0.128
sakit,0.006
salah,0.049
salahin,0.006
sali,0.006
sama,0.055
sampai,0.012
sangat,0.006
sangka,0.024
santan,0.006
sarahsarah,0.006
satisfying,0.006
satu,0.012
saudara,0.024
saya,0.504
sayamuru,0.006
sayang,0.024
se,0.006
sebagai,0.006
sebentar,0.006
sebuah,0.012
sebut,0.049
sedang,0.006
sedih,0.018
segala,0.006
segera,0.006
sekali,0.115
sekarang,0.03
selalu,0.006
selera,0.006
selesai,0.006
semangat,0.006
seminggu,0.006
semua,0.006
senang,0.006
sendiri,0.024
sengaja,0.006
sensitif,0.006
seperti,0.073
sering,0.006
serum,0.006
si,0.006
siang,0.006
siapa,0.024
sih,0.049
sikat,0.006
singah,0.006
sini,0.018
sinyal,0.006
sisi,0.006
skola,0.006
skripsi,0.012
slesai,0.006
smpai,0.018
sok,0.006
suasana,0.018
suatu,0.006
subhana,0.006
sudah,0.097
suhu,0.006
suka,0.17
sumpah,0.012
sungguh,0.006
sungkem,0.006
survei,0.006
susah,0.006
syudah,0.006
tadi,0.012
tahan,0.012
tahu,0.055
tahun,0.012
takut,0.006
talu,0.006
tambah,0.006
tampak,0.006
tanda,0.006
tapai,0.006
tapi,0.067
tawa,0.073
tdi,0.012
tega,0.006
tekan,0.006
telp,0.006
teman,0.03
tempat,0.012
tep,0.006
terbang,0.006
terima,0.012
terimakasih,0.055
terjun,0.006
terus,0.043
tetap,0.012
tg,0.018
thnk,0.006
tiap,0.012
tiba,0.012
tidak,0.377
tidur,0.012
tikus,0.006
titip,0.006
tiwadak,0.012
toilet,0.006
tonton,0.006
total,0.024
township,0.006
tuhan,0.006
tularin,0.006
tunguin,0.006
tuntung,0.006
turut,0.006
tweet,0.006
twitter,0.164
uang,0.006
ubah,0.006
ucap,0.006
ulah,0.006
untuk,0.006
untung,0.012
usah,0.012
utama,0.018
vape,0.012
via,0.055
video,0.012
waktu,0.006
warnain,0.006
wdah,0.006
wlaupun,0.006
wo,0.006
wonder,0.006
ya,0.006
yang,0.2
zikir,0.006
