term,weight
mawar,0.009
may,0.017
mbok,0.044
megah,0.009
mehong,0.009
memang,0.035
menang,0.026
meni,0.009
menikah,0.017
menit,0.009
menstruasi,0.009
merek,0.009
mereka,0.009
meteorit,0.009
meto,0.035
mhehe,0.017
mhehehe,0.035
microsoft,0.009
mie,0.017
mikirnya,0.017
minggu,0.017
minimal,0.009
minta,0.009
minyak,0.017
mirip,0.009
mobil,0.026
moisturizer,0.009
mon,0.009
motor,0.009
mrt,0.009
muka,0.017
mukbang,0.009
mulai,0.017
muncul,0.009
mungil,0.009
mungkin,0.052
murah,0.009
musim,0.009
musuh,0.009
mutiah,0.009
myself,0.009
na,0.009
nabati,0.009
nabs,0.009
nabung,0.017
nah,0.017
naik,0.017
naluri,0.009
nama,0.035
nana,0.009
nanas,0.009
nang,0.017
nasi,0.009
nasib,0.009
natural,0.009
ndusel,0.009
nerd,0.009
ness,0.017
ngebayangin,0.009
ngeri,0.035
ngilangin,0.009
ngiler,0.009
ngomel,0.009
ngos,0.009
ngunyah,0.009
niat,0.009
nice,0.009
nikmat,0.009
ninjaku,0.009
nitijen,0.017
normal,0.026
ny,0.139
nya,0.009
nyablak,0.009
nyanyi,0.009
nyata,0.009
nyawa,0.009
nyerap,0.009
nyiram,0.009
nyontek,0.009
ojek,0.026
oke,0.026
ongkir,0.009
online,0.026
operasi,0.044
orang,0.061
otak,0.009
over,0.009
padahal,0.009
pahala,0.009
paham,0.017
pak,0.009
pakai,0.105
paling,0.044
palmerah,0.035
paman,0.009
panas,0.009
panen,0.009
pangilnya,0.009
panjang,0.009
parsel,0.017
pasang,0.026
pasmod,0.009
pegawai,0.009
pekerjaan,0.009
pempek,0.009
pemuda,0.017
pendek,0.009
penguna,0.009
penuh,0.009
per,0.009
perbarui,0.009
pergi,0.017
periksa,0.017
perlu,0.009
pernah,0.052
peron,0.026
pertama,0.009
perut,0.009
pesan,0.026
peta,0.026
petal,0.009
petromak,0.009
pic,0.017
pikir,0.017
pilih,0.026
ping,0.009
pipi,0.009
pisang,0.017
polow,0.009
potong,0.035
pp,0.009
primadona,0.009
produk,0.017
psb,0.026
puasa,0.009
pulang,0.026
punya,0.026
pura,0.009
putar,0.009
putih,0.009
racun,0.017
ramai,0.017
rambut,0.026
ramenya,0.009
ran,0.017
rangkul,0.009
rasa,0.035
rawat,0.035
realisme,0.009
rebah,0.009
rekomendasi,0.009
renginang,0.009
renyah,0.009
repot,0.009
resep,0.017
responding,0.009
roti,0.017
rumah,0.052
rumit,0.009
rusa,0.009
saat,0.009
sadar,0.009
saja,0.122
sakit,0.035
salah,0.035
salam,0.017
salin,0.035
sama,0.087
samar,0.009
sampai,0.07
sana,0.035
sangrai,0.017
santen,0.009
satu,0.009
saudara,0.183
saya,0.427
sby,0.009
scoby,0.009
scrolling,0.009
se,0.009
sebab,0.009
sebum,0.009
segar,0.009
segera,0.009
sehat,0.009
sejak,0.009
sejuk,0.009
sekali,0.044
sekarang,0.044
seksi,0.009
selalu,0.009
selamat,0.009
selatan,0.009
sembunyi,0.009
sempat,0.026
semua,0.026
senang,0.009
senayan,0.017
sendiri,0.026
sengaja,0.052
senin,0.009
seok,0.009
seperti,0.035
serpong,0.009
serum,0.009
services,0.009
sesap,0.009
setuju,0.009
sherina,0.009
sholat,0.009
si,0.009
sih,0.087
sihir,0.009
siloam,0.017
simatupang,0.009
siram,0.035
sisi,0.009
soal,0.026
sok,0.009
spoiler,0.009
srikaya,0.009
starter,0.009
stasiun,0.017
suamik,0.009
suara,0.009
suasana,0.009
subuh,0.035
sudah,0.113
sudimara,0.009
suhu,0.009
suka,0.035
sungguh,0.017
surat,0.009
susah,0.009
susu,0.009
suwidak,0.009
swalayan,0.009
tadi,0.044
taman,0.009
tambah,0.009
tanda,0.009
tanding,0.009
tangga,0.009
tanggal,0.009
tangsel,0.026
tani,0.009
tanya,0.017
tapping,0.017
taruh,0.009
tawa,0.035
tawar,0.009
tebak,0.009
teh,0.009
telepon,0.009
televisi,0.009
teman,0.035
tembak,0.009
tembem,0.009
tempat,0.026
temu,0.026
tenang,0.009
tenda,0.009
tengah,0.009
teori,0.017
tepung,0.017
terang,0.009
terbaeq,0.009
terbaik,0.009
terigu,0.009
terima,0.017
terimakasih,0.044
terlalu,0.009
terus,0.026
tet,0.017
tetap,0.009
tg,0.009
through,0.009
tiba,0.009
tidak,0.444
tidur,0.017
tije,0.017
timpa,0.009
timun,0.017
timur,0.009
tinggal,0.009
titip,0.017
tobat,0.009
toko,0.026
tolong,0.009
toner,0.009
tonton,0.044
topeng,0.026
total,0.009
transjakarta,0.017
tubuh,0.026
tugas,0.009
tulis,0.009
tulisan,0.009
tunggal,0.009
tunggu,0.026
tuntun,0.009
turki,0.009
turun,0.044
turut,0.017
tutup,0.017
tweet,0.009
twitter,0.035
uang,0.017
ubi,0.009
ublek,0.009
ucap,0.009
uci,0.009
ulas,0.017
umum,0.009
undur,0.009
unggah,0.009
unjung,0.009
untuk,0.061
untung,0.017
usaha,0.009
utara,0.009
uthe,0.044
uv,0.009
vera,0.017
versi,0.009
via,0.017
video,0.009
vip,0.017
virus,0.009
viva,0.017
wajah,0.009
waktu,0.009
walaupun,0.009
walhasil,0.009
wanita,0.052
warga,0.017
wepha,0.009
wfo,0.009
whahaha,0.009
whahahaha,0.009
wijen,0.009
windra,0.009
woken,0.017
wokey,0.009
wuiw,0.009
ya,0.009
yaitu,0.009
yak,0.009
yang,0.261
yaowoh,0.009
yawlord,0.009
yoghurt,0.009
yoi,0.009
yuda,0.009
yutuber,0.009
zona,0.026
zoom,0.009
