term,weight
ngomongnya,0.007
ngumpul,0.007
ngurus,0.007
nikmat,0.007
ningalin,0.007
niy,0.007
nmax,0.007
nongol,0.007
normal,0.007
nti,0.015
numbuh,0.007
nya,0.256
nyang,0.007
nyasar,0.007
nyata,0.029
nyebelin,0.007
nyebut,0.007
nyetel,0.007
obat,0.007
obo,0.007
ogeto,0.007
oleh,0.007
omong,0.029
onti,0.007
orang,0.044
orangtua,0.007
otak,0.007
pacar,0.059
pada,0.029
padahal,0.015
paham,0.015
pakai,0.015
pakein,0.007
paksu,0.007
palagi,0.007
paling,0.007
palsu,0.015
paman,0.007
pampers,0.015
panas,0.007
panik,0.007
panutan,0.007
papi,0.007
parsel,0.007
pasang,0.007
password,0.007
pedas,0.007
pendek,0.007
penting,0.022
penuh,0.015
per,0.007
pergi,0.007
pernah,0.022
pertama,0.007
perut,0.007
pesan,0.007
petas,0.007
pihak,0.007
pikir,0.022
pindah,0.015
pinteran,0.007
pintu,0.007
pizza,0.007
pohon,0.007
pok,0.007
positip,0.015
pria,0.015
puasa,0.022
punya,0.015
pusing,0.007
putri,0.007
putus,0.007
que,0.007
raja,0.007
raksasa,0.007
ramai,0.007
rambut,0.007
rasa,0.029
rebah,0.015
rekening,0.007
req,0.007
resah,0.007
rindu,0.007
rizky,0.007
rmbt,0.007
romantis,0.015
rumah,0.051
rumit,0.007
sabar,0.029
sadar,0.007
sahur,0.007
saja,0.154
saking,0.015
sakit,0.059
salah,0.022
sam,0.015
sama,0.125
sambung,0.007
sampah,0.007
sampai,0.088
sapa,0.007
sape,0.007
saran,0.015
satu,0.015
saudara,0.117
saya,0.315
sayang,0.007
scot,0.007
se,0.007
sebentar,0.022
sebucin,0.007
sedih,0.037
sedikit,0.007
sekali,0.125
sekaligus,0.007
sekarang,0.022
sekolah,0.015
selalu,0.007
selebgram,0.015
selesai,0.007
selese,0.007
sembuh,0.007
semoga,0.007
semua,0.037
sen,0.037
senak,0.015
senang,0.007
sendiri,0.022
senior,0.007
sensasi,0.007
sepelein,0.007
seperti,0.088
seru,0.007
sesak,0.015
shombong,0.007
si,0.066
sial,0.029
siang,0.007
siapa,0.007
sih,0.015
sik,0.022
siku,0.007
sini,0.015
siy,0.015
smlm,0.007
soalnye,0.007
sok,0.007
sop,0.007
sosial,0.007
spoiler,0.007
suamik,0.015
suara,0.007
sudah,0.256
suka,0.029
sulit,0.007
sundae,0.007
suruh,0.029
susah,0.007
susu,0.007
syedih,0.007
syukur,0.015
tabung,0.007
tadi,0.029
tahu,0.037
tahun,0.037
taik,0.007
takut,0.044
tambah,0.015
tanda,0.007
tangis,0.015
tante,0.007
tanya,0.029
tapi,0.11
taro,0.007
taruh,0.015
tatan,0.015
tauk,0.007
tawa,0.169
tegan,0.007
telat,0.007
telegram,0.022
telepon,0.015
televisi,0.007
telp,0.007
teman,0.066
tempat,0.007
tengorokan,0.007
tentang,0.007
terus,0.037
tetap,0.022
thn,0.007
tiba,0.059
tidak,0.454
tidur,0.066
tiktok,0.007
tiktokan,0.007
timakaci,0.007
tinggal,0.029
tiru,0.007
titip,0.007
tjuy,0.015
tolong,0.007
tonton,0.051
tua,0.007
tuan,0.015
tuhan,0.037
tuiter,0.007
tukang,0.007
tul,0.007
tular,0.007
tulul,0.007
tunggu,0.022
turun,0.015
twitter,0.022
uang,0.022
uap,0.007
uber,0.007
ubun,0.007
udin,0.007
uji,0.015
ulang,0.007
umur,0.007
unduh,0.007
untuk,0.022
untung,0.007
uras,0.007
usah,0.007
usaha,0.007
user,0.007
usia,0.007
utama,0.007
utuban,0.007
uwowowowowo,0.007
video,0.015
virus,0.015
vitamin,0.007
viu,0.015
vloger,0.007
wah,0.015
wakaka,0.029
wakakak,0.015
wakakakak,0.037
waktu,0.015
wanita,0.015
waras,0.015
watdezink,0.007
yah,0.059
yak,0.073
yang,0.234
zheyanku,0.007
ziu,0.007
