term,weight
mypogx,0.006
mzy,0.006
nah,0.051
nanar,0.006
nawawi,0.006
nd,0.006
needs,0.006
negara,0.006
negativity,0.006
nenek,0.006
neraka,0.011
ngadep,0.006
ngajuke,0.006
ngalamin,0.006
ngaposih,0.006
ngawas,0.006
ngerop,0.006
ngerusak,0.006
nian,0.028
niat,0.006
nice,0.006
nidji,0.006
nila,0.006
nilai,0.006
nk,0.006
nol,0.006
nontonin,0.006
nu,0.006
nuju,0.006
nya,0.006
nyala,0.062
nyata,0.017
nyonya,0.006
nyosol,0.006
nyp,0.006
obat,0.006
obrol,0.006
oca,0.006
oiyo,0.006
oke,0.034
olahraga,0.011
oleh,0.011
omong,0.006
ones,0.006
online,0.011
oplos,0.006
orang,0.073
orzn,0.006
otak,0.011
oydah,0.011
pacar,0.011
padahal,0.022
pagi,0.028
paham,0.011
pahlawan,0.006
pakai,0.011
palembang,0.006
palsu,0.006
panas,0.006
pandang,0.006
pangeran,0.017
panik,0.006
pantai,0.006
pantas,0.011
payo,0.022
payung,0.006
ped,0.006
peh,0.006
peka,0.006
pekerjaan,0.006
pekerjan,0.006
pelan,0.011
pempek,0.006
pendek,0.006
penuh,0.006
percaya,0.006
pergi,0.034
perihal,0.006
periksa,0.028
perkara,0.006
permisi,0.006
pernah,0.022
pertama,0.017
pesan,0.051
petjah,0.006
pgri,0.006
pic,0.028
picis,0.006
pikir,0.028
pikunyo,0.006
pin,0.006
pintar,0.028
pinternya,0.006
pjr,0.006
pket,0.006
plays,0.006
plzsk,0.006
pm,0.006
pokalis,0.006
poor,0.006
pos,0.011
positif,0.006
predikat,0.006
promosi,0.006
puas,0.006
puasa,0.006
pulang,0.006
pulo,0.006
punya,0.039
pura,0.022
pusta,0.006
qpd,0.006
qz,0.006
rahasia,0.006
raja,0.028
rambut,0.006
rantau,0.006
rasa,0.017
rasonyo,0.006
ratus,0.006
rawr,0.017
referensi,0.006
reges,0.006
renggut,0.011
retweet,0.259
ribed,0.006
ribut,0.011
rihana,0.006
rindu,0.034
rita,0.006
rockmantick,0.006
rocknrol,0.006
rohani,0.006
rom,0.006
roman,0.006
ros,0.006
rozi,0.006
rsps,0.006
rubah,0.006
rules,0.006
rumah,0.022
rumit,0.006
saat,0.011
sabar,0.006
sabung,0.006
saja,0.017
sajak,0.011
sakit,0.017
salah,0.011
saling,0.006
sama,0.067
sambil,0.006
samo,0.017
sampai,0.051
samperin,0.006
sana,0.006
sangat,0.028
saran,0.011
satu,0.011
saudara,0.202
saya,0.54
sayang,0.051
says,0.006
sebagai,0.011
sebentar,0.006
sebuah,0.101
sebut,0.006
secondaniv,0.006
sedih,0.011
sehat,0.011
sejak,0.011
sekali,0.034
sekalipun,0.006
sekarang,0.039
sekolah,0.006
selalu,0.017
selamat,0.022
selesai,0.006
semangat,0.006
sembunyi,0.006
semoga,0.034
semu,0.006
semua,0.034
senang,0.006
sendiri,0.062
senin,0.006
seperti,0.022
sepi,0.017
sering,0.017
serious,0.006
sesal,0.006
seseorang,0.011
sesuai,0.017
sesuatu,0.017
sesunguhnya,0.006
setuju,0.017
shalat,0.006
sholatin,0.006
shop,0.006
sial,0.011
siang,0.006
siapa,0.017
siksa,0.006
simpan,0.006
sinar,0.006
sini,0.006
sio,0.006
sisa,0.006
siska,0.011
smch,0.006
sms,0.006
sombong,0.006
somebody,0.006
sooner,0.006
srius,0.006
stones,0.006
strangers,0.011
striptis,0.006
suara,0.006
suatu,0.022
subuh,0.006
sudah,0.039
sudi,0.006
sugiarto,0.006
suka,0.006
sukar,0.006
sukses,0.017
sulaiman,0.006
sulit,0.006
sumbing,0.006
sumpah,0.006
sungguh,0.006
sungkembak,0.006
superelectrical,0.006
surga,0.006
suruh,0.006
susuk,0.006
swt,0.006
syp,0.017
syukur,0.017
szkr,0.006
tahan,0.006
tahap,0.006
tahrun,0.006
tahu,0.045
tahun,0.039
takdir,0.006
takut,0.011
tamat,0.006
tambah,0.006
tampan,0.006
tanah,0.006
tangan,0.017
tanggung,0.006
tangis,0.006
tapi,0.062
tarik,0.011
tarung,0.011
tatap,0.006
tattoos,0.006
tawa,0.079
tekan,0.006
teks,0.011
telah,0.017
telinga,0.006
teman,0.017
tempat,0.006
temu,0.022
tenang,0.017
tengah,0.006
tentang,0.011
tentu,0.006
tepat,0.006
terbaik,0.028
terbang,0.006
terima,0.011
terimakasih,0.011
terlalu,0.006
terus,0.022
tetangga,0.006
tetap,0.017
tiap,0.006
tidak,0.281
tidur,0.011
ties,0.006
tindak,0.006
tinggal,0.017
tingkat,0.011
tir,0.006
tiri,0.006
tolong,0.006
tomorow,0.006
topi,0.006
total,0.006
traktir,0.006
tried,0.006
tua,0.011
tuan,0.006
tuhan,0.034
tukar,0.006
tukimin,0.011
tulis,0.006
tumblr,0.017
turun,0.006
tutup,0.039
tweet,0.017
twetnya,0.006
ucap,0.006
uji,0.006
ulang,0.011
unavailable,0.006
undang,0.011
universitas,0.006
untuk,0.124
upacara,0.006
upil,0.011
ups,0.006
urself,0.011
urus,0.006
usaha,0.006
use,0.006
used,0.011
utama,0.006
valentine,0.006
verses,0.006
versi,0.006
vokal,0.006
wahyu,0.006
waktu,0.011
walaupun,0.006
wanita,0.028
wannabe,0.006
wawancara,0.006
wayangnyo,0.006
wejang,0.006
witak,0.006
wkokwokwok,0.006
wokwokwokwok,0.006
wouldn,0.006
wushu,0.006
xoxo,0.017
xsnhisqby,0.006
xxx,0.006
yaelah,0.006
yah,0.034
yakin,0.006
yakwa,0.006
yang,0.146
yasinan,0.006
yatim,0.006
yeh,0.011
ygf,0.006
yoman,0.006
youtube,0.006
zona,0.006
