term,weight
iyain,0.008
iyh,0.008
jadi,0.144
jadin,0.008
jahanam,0.008
jam,0.032
jari,0.016
jatuh,0.008
jauh,0.008
jenis,0.008
jepret,0.008
jika,0.008
jing,0.008
jual,0.016
juang,0.008
judul,0.008
juga,0.048
jujur,0.008
jumlah,0.008
kaki,0.008
kalah,0.008
kalau,0.12
kali,0.016
kamar,0.008
kamera,0.008
kamis,0.016
kan,0.032
kanan,0.024
karena,0.04
karir,0.016
karti,0.008
kasih,0.008
ke,0.008
kebahagian,0.008
kecewain,0.008
kecil,0.016
kecoh,0.008
kelebihanya,0.008
kelinking,0.008
kemeja,0.008
kemudian,0.016
ken,0.008
kena,0.016
kenal,0.008
kenang,0.008
kenapa,0.072
kendara,0.008
kenyang,0.008
kepala,0.008
kerupuk,0.008
kesal,0.008
ketapang,0.008
ketawa,0.008
ketemu,0.024
ketinggalan,0.008
ketoprak,0.024
kibul,0.008
kira,0.016
kiri,0.016
kirim,0.024
koe,0.016
komentar,0.008
komplek,0.008
kos,0.008
kostan,0.008
kota,0.008
kotak,0.008
kpk,0.008
krana,0.008
krdi,0.008
kt,0.008
kuah,0.008
kucing,0.024
kuliah,0.008
kurang,0.024
kutuk,0.008
lagi,0.096
lah,0.032
lahan,0.008
lahir,0.008
laki,0.04
lakuin,0.008
lalu,0.008
lama,0.104
lamar,0.008
langsung,0.008
latte,0.008
lawan,0.008
lebaran,0.016
lebih,0.096
lelah,0.032
lemas,0.008
lembut,0.008
lepas,0.008
lewat,0.008
lewatin,0.008
lihat,0.096
lii,0.008
ll,0.008
loncat,0.008
luka,0.008
lulus,0.008
lumrah,0.008
lupa,0.016
lusa,0.008
maaf,0.016
mager,0.008
mahir,0.008
makananya,0.008
makin,0.032
malam,0.008
malas,0.016
mall,0.016
malu,0.008
mampu,0.016
mana,0.04
mandi,0.008
mangap,0.008
mantap,0.008
marah,0.008
masa,0.032
masalembo,0.016
masih,0.008
masuk,0.016
mati,0.008
mau,0.12
mav,0.008
may,0.008
media,0.008
meira,0.008
memang,0.04
menang,0.016
mendengarkan,0.008
menemani,0.008
menikah,0.008
menit,0.008
menstruasi,0.008
mentah,0.008
merah,0.008
mereun,0.008
meski,0.008
mie,0.016
migas,0.016
milik,0.016
mimpi,0.016
minguan,0.008
minta,0.008
minyak,0.008
mito,0.008
mkn,0.016
mncoba,0.008
modal,0.008
mohon,0.008
mos,0.008
motor,0.024
muda,0.008
mudah,0.008
muka,0.008
mulai,0.008
mundurin,0.008
mungkin,0.024
musuh,0.008
nad,0.008
naik,0.016
nama,0.016
nang,0.016
nastar,0.008
negeri,0.008
negri,0.008
nexian,0.008
ngandelin,0.008
ngantuk,0.008
nge,0.024
ngebelin,0.008
ngedekep,0.008
ngehina,0.016
ngekos,0.008
ngerendahin,0.008
ngeringkuk,0.008
ngetwit,0.008
nginjek,0.008
nguap,0.008
ngulek,0.008
ngunyah,0.008
niat,0.016
nis,0.016
nuhun,0.008
nya,0.2
nyakitin,0.008
nyala,0.008
nyaman,0.008
nyambung,0.008
nyamukin,0.008
nyata,0.048
nye,0.008
nyebut,0.008
nyelap,0.016
nyelip,0.016
nyesuain,0.008
nyimak,0.008
obral,0.008
oke,0.024
oktober,0.008
omongin,0.008
onty,0.016
op,0.016
optimis,0.008
orang,0.12
orgnya,0.008
otak,0.016
oven,0.008
over,0.008
pacar,0.008
padahal,0.016
pade,0.008
pakai,0.024
pakenya,0.008
paksa,0.016
pala,0.008
paling,0.016
palsu,0.008
pandang,0.008
pandegelang,0.008
pandeglang,0.008
panek,0.008
pangilan,0.008
pap,0.008
parhat,0.008
pasar,0.008
pasrah,0.008
pazti,0.008
pedas,0.032
pedesnya,0.008
pegawai,0.008
peka,0.008
pendem,0.008
penjara,0.008
penuh,0.008
peras,0.016
percaya,0.016
pergi,0.024
perlahan,0.016
pernah,0.032
perut,0.008
pesan,0.008
pesawat,0.008
pft,0.008
pikir,0.032
pilih,0.016
pinggang,0.008
pintar,0.008
pisang,0.008
plung,0.024
pokoke,0.008
pop,0.008
porsi,0.008
potong,0.008
pribadi,0.008
psikopat,0.008
pulang,0.016
pun,0.008
punya,0.056
pusing,0.008
putar,0.008
putih,0.008
qonita,0.008
rabu,0.024
rasa,0.08
rawat,0.008
renung,0.008
retweet,0.008
rindu,0.024
ruftop,0.008
rugi,0.016
rumah,0.032
sabar,0.008
sahabat,0.016
saja,0.144
sakit,0.04
sama,0.136
sampah,0.016
sampai,0.088
sana,0.032
satu,0.048
saudara,0.208
saya,0.281
sayang,0.008
scara,0.008
se,0.016
sebagai,0.008
seblak,0.008
sebuah,0.024
sedang,0.008
sedih,0.008
sekali,0.216
sekarang,0.048
sekarat,0.016
sekjur,0.008
sekolah,0.008
selalu,0.056
selasa,0.008
semangat,0.016
sembuh,0.016
semester,0.016
seminggu,0.008
semoga,0.016
semua,0.008
sen,0.008
senak,0.008
senang,0.008
sendiri,0.032
senyum,0.008
seperti,0.112
sepupu,0.008
serang,0.008
seret,0.008
serius,0.008
seru,0.008
si,0.024
sial,0.016
siapa,0.016
sih,0.072
sini,0.016
sipil,0.008
skr,0.008
sl,0.008
smbil,0.008
smter,0.008
sobat,0.008
sok,0.008
sore,0.008
sosial,0.008
soto,0.008
spongbop,0.008
stabil,0.008
suami,0.016
suara,0.008
suasana,0.016
subuh,0.024
sudah,0.16
suka,0.048
sukan,0.008
sulit,0.024
sumpah,0.016
super,0.008
susah,0.024
swet,0.008
syukur,0.016
tabrak,0.008
taburin,0.008
tahan,0.016
tahu,0.024
tahun,0.04
takut,0.032
tambahin,0.016
tangan,0.008
tapak,0.008
tapi,0.104
tarik,0.016
taruh,0.008
tawa,0.176
tebak,0.008
tekan,0.008
tekuk,0.008
telepon,0.008
telur,0.008
temenin,0.008
tempat,0.008
tenaga,0.024
tenang,0.016
tengil,0.008
ter,0.016
terbaik,0.008
terima,0.008
terimakasih,0.032
teringat,0.008
terjd,0.008
terus,0.064
testimoni,0.008
thn,0.008
tiap,0.032
tidak,0.465
tidur,0.032
tim,0.008
tinggal,0.008
titip,0.016
tonton,0.024
topi,0.008
torabika,0.008
tpa,0.008
tua,0.008
tugas,0.008
tuhan,0.016
tular,0.016
tumbuh,0.008
tunggu,0.04
tutup,0.016
tweet,0.024
twitter,0.016
uang,0.016
ubin,0.008
ucap,0.008
ucul,0.008
ujan,0.016
ujung,0.008
umur,0.024
unah,0.008
unggul,0.008
untuk,0.024
untung,0.016
urung,0.008
urus,0.008
usah,0.016
usir,0.008
vid,0.008
vida,0.008
video,0.008
wadoh,0.008
wahai,0.008
wajar,0.008
wakak,0.008
waktu,0.032
wanita,0.08
warna,0.008
wayan,0.016
wee,0.008
wei,0.016
whatsapp,0.008
wih,0.008
wkakak,0.008
wu,0.008
wujud,0.008
wujudin,0.008
wujut,0.008
ya,0.008
yakult,0.008
yang,0.128
yaudh,0.016
yoh,0.008
yoi,0.008
yoman,0.008
