term,weight
ingin,0.007
ini,0.045
inspicreator,0.007
intai,0.007
islan,0.007
isyana,0.007
itce,0.03
itu,0.119
iya,0.03
jadi,0.03
jahat,0.007
jajan,0.015
jalan,0.03
jam,0.022
jaring,0.022
jawa,0.007
jawab,0.015
jemursari,0.007
jenak,0.007
jepsen,0.007
jika,0.007
jl,0.007
joging,0.007
jompo,0.007
jupiter,0.007
jurus,0.015
juta,0.015
kabinet,0.007
kafe,0.007
kalau,0.007
kali,0.03
kampus,0.022
kan,0.007
kantor,0.007
kasih,0.007
kasus,0.015
katie,0.007
kebun,0.015
kejut,0.007
kelas,0.007
keluarga,0.007
kembali,0.007
ken,0.015
kena,0.022
kenal,0.007
kendala,0.007
kerja,0.007
kesal,0.007
keterusterangan,0.007
ketika,0.007
khairani,0.03
khilaf,0.007
khusus,0.007
kimia,0.007
kir,0.007
kira,0.007
kirim,0.007
kita,0.007
kito,0.007
klan,0.007
kluget,0.015
kober,0.015
koleris,0.007
kolesterol,0.007
kominfo,0.007
komp,0.015
kompetisi,0.007
komputer,0.03
kondangan,0.007
kondisi,0.015
kos,0.022
krawu,0.007
kristen,0.007
kukuh,0.007
kuliah,0.015
kuntoaji,0.007
kurang,0.007
la,0.007
labirin,0.007
laboratorium,0.007
lage,0.007
lagi,0.015
lain,0.045
laki,0.015
lalalala,0.007
lama,0.015
lambat,0.015
lancar,0.007
langit,0.007
langkah,0.007
langsung,0.007
lanjut,0.015
lantai,0.007
lapang,0.015
lapar,0.015
lapor,0.015
laptop,0.015
lari,0.007
lebih,0.03
lee,0.007
lemak,0.007
lengan,0.007
lenguh,0.007
lenovo,0.015
libur,0.022
lihat,0.045
lindung,0.007
link,0.007
listrik,0.022
lkm,0.007
lopez,0.007
lor,0.052
lovato,0.007
luar,0.007
lugri,0.007
lulus,0.007
lupa,0.007
mahasiswa,0.022
makan,0.015
mal,0.007
malam,0.045
malang,0.007
malu,0.007
mana,0.022
mandiri,0.007
mangan,0.007
manis,0.007
mantap,0.007
manusia,0.015
martabak,0.007
masalah,0.007
masih,0.007
masuk,0.015
maswanul,0.06
matkul,0.007
mau,0.015
maulid,0.007
may,0.007
mayrina,0.03
mbts,0.007
mcdonald,0.007
mcdonalds,0.007
medcheck,0.007
meghan,0.007
mel,0.007
mengahadapi,0.007
meningitis,0.007
menit,0.007
mentoring,0.007
merah,0.015
mes,0.007
meski,0.007
mewah,0.015
mfrozi,0.007
mie,0.022
milik,0.03
minta,0.015
minus,0.007
misi,0.007
mockingjay,0.015
mohon,0.022
mon,0.007
motif,0.015
muda,0.007
muhamadiyah,0.007
muhamdiyah,0.007
mula,0.007
mulai,0.015
mungkin,0.015
mungut,0.015
murah,0.007
murs,0.007
musibah,0.007
mustahil,0.007
nabi,0.007
nafawara,0.007
nafsu,0.007
nanda,0.015
nasi,0.015
nasional,0.007
nathan,0.007
negeri,0.067
neraka,0.015
ngademno,0.007
ngampus,0.007
ngangur,0.007
ngedate,0.015
ngene,0.007
ngerjakan,0.007
ngiyup,0.007
ngurus,0.007
nikah,0.015
nikmat,0.007
nongki,0.03
nora,0.007
nu,0.007
nuretro,0.007
nusa,0.007
nya,0.015
nyabe,0.015
nyala,0.022
nyambi,0.007
nyamuk,0.007
nyanyi,0.007
nyata,0.015
nyobak,0.007
oke,0.015
olahraga,0.022
oleh,0.104
oly,0.007
operasi,0.037
optumis,0.007
orang,0.022
otak,0.015
otm,0.015
pada,0.007
padam,0.022
pagi,0.015
pajama,0.007
pakai,0.007
palsu,0.007
panas,0.007
panggul,0.007
pantai,0.007
pasang,0.007
pascasarjana,0.007
pasuruan,0.007
patah,0.015
pecut,0.007
pemrograman,0.007
pens,0.097
pentol,0.007
penuh,0.03
per,0.022
perang,0.007
peras,0.007
percaya,0.015
perdana,0.007
pergi,0.015
peri,0.007
peristiwa,0.015
pernah,0.007
pertama,0.007
pesan,0.007
petro,0.007
petrokimia,0.03
pic,0.104
pihak,0.015
pijat,0.007
pikir,0.022
pilih,0.03
pin,0.007
pinggang,0.007
pita,0.007
pizza,0.007
pkek,0.007
plaza,0.015
pln,0.007
pm,0.007
pokcoins,0.03
pokmon,0.015
politeknik,0.075
poltek,0.015
pose,0.007
possible,0.007
potensi,0.007
pp,0.007
prestasi,0.007
pria,0.007
pribadi,0.007
program,0.022
promosi,0.007
psikotest,0.007
pt,0.03
ptn,0.007
puasa,0.015
puji,0.007
pukul,0.015
pun,0.007
puncak,0.007
punya,0.022
pura,0.015
pusat,0.015
putung,0.007
rae,0.007
rahang,0.007
rahasia,0.007
raja,0.007
rasa,0.007
rawat,0.022
rcti,0.007
recomend,0.007
recomended,0.007
resepsi,0.007
reservasi,0.007
resti,0.015
restoran,0.007
ricuh,0.007
rida,0.007
ridha,0.007
rindu,0.007
rkj,0.007
romokalisari,0.007
ronson,0.007
ros,0.007
rozi,0.015
rpl,0.007
rsi,0.007
rumah,0.022
saat,0.015
sahabat,0.015
saja,0.015
sakinah,0.015
sakit,0.015
salah,0.015
sama,0.037
sambal,0.007
sampai,0.067
sampek,0.007
samsung,0.015
sanggup,0.007
sangkal,0.007
santai,0.007
saran,0.007
sarasvati,0.007
satu,0.037
saudara,0.075
saya,0.306
sbm,0.007
sby,0.007
scorch,0.007
sebuah,0.037
sedang,0.015
segar,0.007
segera,0.015
sehat,0.015
sejak,0.007
sekali,0.022
sekarang,0.015
sela,0.015
selalu,0.007
selecta,0.007
semangat,0.037
semen,0.03
semester,0.007
semoga,0.015
sempat,0.015
sempetin,0.007
semua,0.045
senang,0.022
sendiri,0.007
seperti,0.015
serba,0.007
seri,0.007
seru,0.007
setan,0.015
setrong,0.007
shutdown,0.007
siap,0.007
siapa,0.007
sibuk,0.007
sihir,0.007
sini,0.015
sinjay,0.015
sistem,0.007
skateboard,0.007
skck,0.007
smartfren,0.015
smk,0.03
snowman,0.007
soal,0.007
solusi,0.007
sony,0.015
sor,0.007
sore,0.015
spaghetti,0.007
stadion,0.007
stickmoticons,0.007
studio,0.015
suara,0.03
sudah,0.007
suka,0.007
sukolilo,0.007
sumpah,0.007
sungguh,0.052
supermarket,0.007
surabaya,0.112
susah,0.007
susu,0.007
susun,0.007
syahputra,0.007
syukur,0.007
tadi,0.022
tahu,0.022
tahun,0.022
takbir,0.007
taman,0.015
tanda,0.022
tanggal,0.007
tanya,0.015
tapi,0.007
tarung,0.015
taubat,0.007
tawa,0.037
teater,0.022
tek,0.022
teknik,0.022
teknologi,0.007
telah,0.007
telepon,0.037
teman,0.045
temu,0.03
tengkorak,0.007
tepuk,0.007
terbaik,0.015
terima,0.015
terimakasih,0.03
terlalu,0.007
terong,0.015
tersebut,0.007
testing,0.007
tetap,0.015
ti,0.007
tiban,0.007
tidak,0.127
tidur,0.007
tikus,0.022
tim,0.015
timur,0.007
tinggi,0.007
tipu,0.007
tok,0.007
tol,0.015
tolak,0.007
tolong,0.007
tomorowland,0.007
tono,0.007
trainor,0.007
trawas,0.007
tri,0.03
trials,0.007
tugas,0.045
tuhan,0.007
tukang,0.007
tulang,0.015
tunda,0.007
tunggu,0.015
tunjung,0.007
turut,0.007
twitter,0.015
ucap,0.007
uhuy,0.015
ujian,0.007
ukm,0.007
umpn,0.007
unch,0.007
untuk,0.09
uptown,0.007
usaha,0.007
usus,0.007
utama,0.015
vicky,0.015
vila,0.007
virus,0.007
visual,0.015
vivo,0.015
voted,0.007
vpn,0.007
waktu,0.007
wanita,0.015
wasalam,0.007
wawancara,0.007
whatsapp,0.007
wisma,0.022
wisuda,0.007
xcx,0.007
xii,0.007
xxi,0.007
yag,0.007
yakin,0.007
yamene,0.007
yang,0.03
yani,0.015
zacko,0.015
zheila,0.03
zona,0.022
