term,weight
laju,0.008
laki,0.031
laku,0.008
lalai,0.008
lalu,0.016
lam,0.008
langkah,0.008
langsung,0.008
lanjut,0.023
laptop,0.008
laut,0.023
lawak,0.008
lebar,0.008
lebaran,0.031
lebih,0.016
ledak,0.008
lelah,0.031
lelucon,0.008
lewat,0.008
leyeh,0.016
libur,0.008
lihat,0.047
lin,0.008
lindungin,0.008
lingkung,0.008
ll,0.016
loh,0.008
lonjak,0.008
loreal,0.008
lupa,0.008
lusa,0.008
lvl,0.023
maaf,0.008
macam,0.008
maha,0.008
mahal,0.008
maher,0.008
main,0.008
makanya,0.008
makin,0.008
maksiat,0.008
malam,0.008
malas,0.023
malu,0.023
mamose,0.008
mana,0.008
mangats,0.008
manor,0.008
mantan,0.008
marah,0.008
masak,0.008
mash,0.008
masih,0.054
masuk,0.047
masy,0.008
masya,0.008
mata,0.016
matahari,0.016
mau,0.093
mbah,0.031
mblo,0.008
medan,0.008
media,0.008
memang,0.039
mengangap,0.008
menstruasi,0.008
mereka,0.008
merinding,0.016
midsomar,0.008
mie,0.008
milik,0.016
minggu,0.008
minta,0.008
misal,0.008
miskin,0.008
missed,0.008
mit,0.008
momo,0.008
motong,0.008
mulut,0.008
na,0.008
nabung,0.016
naik,0.008
nang,0.016
nduwe,0.008
negeri,0.008
nenek,0.023
nevermind,0.008
ngantuk,0.008
nge,0.016
ngebucin,0.008
ngerendang,0.008
ngerepotin,0.008
ngeribetin,0.008
ngetik,0.008
ngubrek,0.008
ngukuk,0.016
ngulang,0.008
nikmat,0.008
ntah,0.008
numpang,0.008
nya,0.062
nyala,0.031
nyonya,0.008
oke,0.008
omong,0.039
ony,0.008
operasi,0.008
oqe,0.008
orang,0.093
orgnya,0.008
otang,0.008
pada,0.016
padang,0.023
pagi,0.016
paham,0.008
pakai,0.008
pala,0.016
palembang,0.008
pancing,0.008
panjang,0.016
panutan,0.008
parah,0.008
pasang,0.016
pasien,0.008
pedas,0.008
peduli,0.008
pekerjaan,0.008
pempek,0.008
pena,0.039
penasaran,0.008
penting,0.008
penuh,0.016
perahu,0.008
perbarui,0.023
percaya,0.008
pergi,0.008
perlahan,0.008
perlu,0.008
pernah,0.023
perut,0.008
peta,0.008
pict,0.008
pikir,0.085
pindah,0.023
pinisirin,0.008
pintu,0.016
positif,0.008
potong,0.008
prg,0.008
prily,0.008
puasa,0.047
pubg,0.008
pukpuk,0.008
punya,0.039
pusing,0.016
puskes,0.008
putar,0.016
putri,0.031
raksasa,0.016
ramadhan,0.008
raquel,0.008
rasa,0.062
rebah,0.008
rem,0.008
rencana,0.008
rendang,0.054
renti,0.016
ribut,0.008
rindu,0.008
riuh,0.008
ros,0.008
rouge,0.008
rsud,0.008
rumah,0.047
rumit,0.016
saat,0.016
sabar,0.008
sabarin,0.008
sabtu,0.008
sadar,0.008
sahabat,0.008
sahur,0.016
saja,0.132
sakit,0.016
salah,0.016
sama,0.132
samlikum,0.008
sampai,0.023
sana,0.008
santai,0.016
sapa,0.008
sate,0.008
satu,0.016
saudara,0.07
saya,0.389
sayang,0.008
se,0.023
sebentar,0.016
sebuah,0.039
sedang,0.016
sedih,0.023
segera,0.008
sehat,0.016
sejati,0.008
sekali,0.078
sekarang,0.047
selalu,0.008
selamanya,0.008
selamat,0.016
selesai,0.054
semoga,0.008
sempurna,0.008
semua,0.031
sendiri,0.016
senyawa,0.008
seperti,0.023
sering,0.008
server,0.016
seseorang,0.016
si,0.008
sial,0.016
siap,0.008
siapa,0.016
sih,0.062
siksa,0.008
sims,0.008
sinar,0.008
singa,0.016
sini,0.023
sinyal,0.016
sirine,0.008
sistem,0.008
situasi,0.008
sosial,0.016
soto,0.008
spaghetti,0.008
srek,0.008
stok,0.008
suami,0.008
such,0.008
sudah,0.241
suka,0.016
sukarame,0.008
sungguh,0.008
suret,0.016
suruh,0.016
susah,0.008
syok,0.016
syukur,0.023
tabung,0.008
tadi,0.031
tae,0.008
tahan,0.008
tahu,0.062
tahun,0.062
takoyaki,0.008
takut,0.008
talking,0.008
tambah,0.023
tanda,0.008
tangan,0.008
tanggal,0.008
tanggung,0.008
tangis,0.008
tanya,0.023
tao,0.008
tapi,0.054
tarik,0.016
tawa,0.241
teammate,0.008
tebak,0.016
teh,0.016
teman,0.016
tempat,0.031
tempe,0.008
temu,0.031
tenan,0.008
tenang,0.016
tengah,0.008
tengkurep,0.008
tensi,0.008
tentang,0.008
ter,0.008
terus,0.062
tes,0.008
tetangga,0.016
tetap,0.008
tg,0.008
tiap,0.039
tiba,0.054
tidak,0.443
tidur,0.023
tim,0.008
tinggal,0.008
tinggi,0.008
tingkat,0.016
tobat,0.008
tol,0.016
tolong,0.016
tonton,0.07
tragis,0.008
tuan,0.008
tuang,0.008
tuhan,0.054
tuju,0.016
tulis,0.016
tulus,0.008
tumbuh,0.008
tunjuk,0.008
turun,0.016
tvone,0.008
uang,0.039
ucap,0.016
ulah,0.008
umur,0.008
unfaedah,0.008
untuk,0.062
untung,0.023
usah,0.008
username,0.008
utama,0.016
utek,0.008
uwais,0.008
uwut,0.008
video,0.023
vlog,0.008
wabah,0.008
wah,0.008
waktu,0.023
wanita,0.023
weldone,0.008
wiliam,0.008
wkakakak,0.008
wondering,0.008
wutu,0.008
ya,0.008
yang,0.256
