term,weight
em,0.026
emot,0.013
enak,0.013
enough,0.039
episode,0.013
exonya,0.013
fansnya,0.013
fitri,0.013
flip,0.013
flops,0.013
fokus,0.013
format,0.013
gadis,0.013
gandeng,0.013
ganti,0.026
gara,0.026
gatal,0.013
gaun,0.026
geli,0.013
gemerlap,0.013
gemesnya,0.013
gemuk,0.013
gera,0.013
gereja,0.013
geser,0.026
gila,0.013
gimanadong,0.013
gimanasi,0.013
gin,0.026
gladi,0.013
gulir,0.013
guna,0.013
habis,0.013
hadiah,0.013
haha,0.026
hahahahahahah,0.013
hai,0.026
hampir,0.013
hancur,0.013
hanya,0.026
hapus,0.013
hari,0.064
harmonis,0.013
harus,0.013
hasil,0.013
hati,0.013
hebat,0.013
hembus,0.013
hening,0.013
heran,0.013
hibur,0.064
hidup,0.039
hikmawaty,0.013
hilang,0.026
hilih,0.026
hindar,0.013
hirup,0.013
his,0.013
hormat,0.013
hubung,0.013
humoris,0.026
hun,0.039
hye,0.013
hyuk,0.026
hyun,0.013
ibadah,0.013
ibu,0.026
ide,0.013
idul,0.013
ih,0.013
ilmu,0.013
in,0.051
incomenya,0.013
ingin,0.077
ini,0.039
injek,0.013
instagram,0.013
istirahat,0.013
istri,0.026
itu,0.103
iya,0.116
jadi,0.167
jalan,0.026
jam,0.013
jarang,0.013
jari,0.013
jauh,0.013
jawab,0.013
jeni,0.013
jeong,0.026
jesmil,0.013
joget,0.013
jon,0.013
jong,0.013
juara,0.013
juga,0.051
jumat,0.013
justru,0.013
juta,0.013
kais,0.013
kakek,0.013
kaki,0.013
kaku,0.013
kalau,0.154
kali,0.013
kalian,0.026
kan,0.039
kandung,0.013
kantor,0.026
karena,0.013
karyawan,0.013
kasih,0.026
kasihan,0.013
kasur,0.013
kata,0.026
katanya,0.013
kayak,0.039
kebun,0.013
kelas,0.013
keluar,0.026
keluh,0.013
kemarin,0.026
kembali,0.013
ken,0.013
kena,0.039
kenapa,0.09
kenapasih,0.013
kencang,0.026
kepala,0.013
keras,0.013
keren,0.013
kerja,0.039
kesal,0.026
ketawa,0.013
ketemu,0.013
khawatir,0.013
ki,0.013
kita,0.013
klik,0.013
koh,0.013
koko,0.013
kondisi,0.013
konsep,0.013
konser,0.039
korea,0.013
koreya,0.026
kulit,0.013
kurang,0.013
kurus,0.013
kyo,0.013
lagu,0.039
lah,0.051
lain,0.013
laki,0.039
lalu,0.013
lan,0.013
lang,0.013
langkah,0.026
langsung,0.026
layak,0.026
layar,0.013
lebar,0.013
lebih,0.039
lee,0.013
lembut,0.013
lempar,0.013
leveraging,0.013
lewat,0.013
lhaik,0.013
lho,0.013
libur,0.013
lifenya,0.013
lihat,0.051
lindung,0.013
lingkunganya,0.013
lomba,0.013
luar,0.013
lubang,0.013
luvly,0.013
maafin,0.013
magang,0.013
maju,0.013
makanya,0.013
makna,0.013
maksud,0.026
malam,0.013
maleman,0.013
mana,0.013
manajemen,0.013
mangung,0.013
manis,0.013
manusia,0.026
marah,0.051
marketing,0.013
masuk,0.013
mati,0.013
mau,0.039
mayur,0.026
mega,0.013
mel,0.026
memang,0.064
mempelai,0.013
menang,0.013
mendak,0.013
mendengarkan,0.026
menit,0.013
merah,0.013
meter,0.013
mikrobiologi,0.013
mil,0.013
milik,0.039
milkteabening,0.013
minguku,0.013
mirip,0.013
misal,0.013
miskin,0.026
mobil,0.026
mohon,0.013
muda,0.026
muka,0.013
mulut,0.013
muncul,0.013
mungkin,0.026
murung,0.013
naik,0.013
nari,0.013
nasihat,0.013
nelpon,0.013
ngabisin,0.013
ngeracik,0.013
ngerobeknya,0.013
ngetwet,0.013
ninuninuninu,0.013
nita,0.013
nitul,0.013
nope,0.013
nuk,0.039
nur,0.013
nyanyi,0.013
nyata,0.013
oalah,0.013
oc,0.026
ofc,0.013
ojelas,0.013
oke,0.013
okedeh,0.013
oleh,0.013
oleng,0.026
omong,0.026
orang,0.026
overtime,0.013
pabos,0.013
padahal,0.026
padat,0.013
padir,0.013
pagi,0.013
pakai,0.09
paling,0.013
pamer,0.013
panjang,0.013
pansih,0.013
paradise,0.013
parah,0.013
pasang,0.013
peduli,0.013
pegang,0.013
penelitianya,0.013
pentol,0.013
penuh,0.026
percaya,0.013
periksa,0.039
perlu,0.013
pernah,0.013
pertama,0.013
pikir,0.026
pintu,0.013
pipi,0.013
pisah,0.013
pohon,0.013
poster,0.026
pria,0.039
pritilanya,0.013
prokprokprok,0.013
puja,0.026
punya,0.039
pura,0.013
purbalinga,0.013
putar,0.013
putih,0.013
radar,0.013
raja,0.013
ramah,0.013
ramai,0.013
ranking,0.013
rasa,0.013
rasyid,0.013
raya,0.026
rebah,0.013
resik,0.013
resolusi,0.013
retweet,0.013
revisi,0.013
rewatch,0.013
rezeki,0.013
ri,0.026
ris,0.013
rsud,0.013
ruang,0.013
saja,0.09
salah,0.051
salonpas,0.013
sama,0.09
sambat,0.013
sampah,0.013
sampai,0.051
samwan,0.013
sana,0.013
sarange,0.013
satu,0.026
saudara,0.116
saya,0.463
sayang,0.026
sebagai,0.013
sebuah,0.039
secondate,0.013
sedih,0.013
segera,0.013
segeran,0.013
sehunya,0.013
sekali,0.077
sekarang,0.039
sekian,0.013
selamat,0.026
sementara,0.013
seminggu,0.013
semoga,0.013
semua,0.026
semut,0.013
senang,0.013
sendiri,0.077
sengit,0.013
senin,0.013
sensasi,0.013
seperti,0.09
serba,0.013
serius,0.013
seru,0.013
seseorang,0.026
sesuai,0.013
setan,0.013
shitty,0.013
si,0.064
siapa,0.013
sibuk,0.013
sih,0.09
siklus,0.013
silah,0.013
sinar,0.013
sini,0.039
sked,0.013
skor,0.013
slept,0.013
soal,0.026
sobek,0.013
solutif,0.013
sounds,0.013
sprei,0.013
steril,0.013
stiker,0.013
suami,0.039
subtitle,0.013
sudah,0.064
suka,0.039
super,0.013
surga,0.013
susah,0.026
syok,0.013
tadi,0.013
tahan,0.013
tahu,0.064
tahun,0.039
tambah,0.013
tanah,0.013
tanam,0.013
tani,0.013
tanya,0.039
tapi,0.013
tawa,0.064
tawangmangu,0.013
tayang,0.013
tebus,0.013
teknik,0.013
teknologi,0.013
telah,0.013
telepon,0.013
teman,0.013
tempat,0.026
tempel,0.013
temu,0.026
tepat,0.013
ter,0.013
tergabut,0.013
terima,0.013
terimakasih,0.013
teringat,0.013
terus,0.064
tiati,0.013
tidak,0.424
tidur,0.026
tiga,0.013
tight,0.013
tiket,0.026
tim,0.013
tingar,0.013
tiru,0.013
tolong,0.013
tonton,0.051
topik,0.013
tos,0.013
tren,0.013
tripel,0.013
tuhan,0.026
tunggu,0.013
turnover,0.013
turun,0.013
tweets,0.013
twitter,0.013
tyda,0.026
uang,0.039
ucap,0.013
underrated,0.013
ungkap,0.013
unsocialized,0.013
untuk,0.051
untung,0.013
ups,0.013
usaha,0.039
usir,0.013
uw,0.013
vc,0.013
ve,0.013
video,0.013
vila,0.013
wah,0.026
waini,0.013
wajah,0.013
waktu,0.064
waku,0.013
wanita,0.039
webnya,0.013
woalah,0.013
woke,0.013
xa,0.013
ya,0.013
yak,0.013
yang,0.257
yogyakarta,0.013
youve,0.013
zombi,0.026
zomblo,0.013
