term,weight
politik,0.013
potong,0.026
provider,0.013
puasa,0.026
pula,0.026
punya,0.013
pusat,0.013
putus,0.039
raja,0.013
ramadhan,0.013
ramai,0.013
rapat,0.013
rapopo,0.013
rapuh,0.013
rasa,0.013
rayu,0.013
registrasi,0.013
reguler,0.026
resepsionis,0.013
responsif,0.026
ret,0.013
riau,0.013
risa,0.013
ros,0.026
rumah,0.013
rusuh,0.013
rw,0.039
saat,0.013
sadar,0.013
sadboy,0.013
saja,0.169
sakit,0.013
salah,0.026
salin,0.013
salur,0.013
sama,0.039
sampai,0.026
sana,0.013
santai,0.026
sarah,0.013
sary,0.026
satu,0.039
saudara,0.117
saya,0.3
sayang,0.013
sebentar,0.013
sedih,0.013
sehat,0.013
sekali,0.039
sekarang,0.013
seks,0.013
selalu,0.013
selamat,0.013
selidik,0.013
seminguan,0.013
semprot,0.013
senang,0.026
sendiri,0.052
sering,0.013
sesimple,0.013
sesuai,0.013
setan,0.026
sibuk,0.013
sih,0.078
siyap,0.013
sketsa,0.013
skor,0.013
skulah,0.013
soal,0.013
sory,0.013
su,0.026
suara,0.013
suatu,0.026
sudah,0.156
suhu,0.013
suka,0.013
sumbu,0.013
sumsum,0.013
syukur,0.013
syurga,0.013
tadi,0.026
tahu,0.104
tahun,0.026
takut,0.013
tampar,0.013
tampil,0.013
tanda,0.026
tangan,0.026
tanggap,0.013
tanya,0.013
tapi,0.026
tarik,0.013
tawa,0.143
tega,0.013
televisi,0.013
tempat,0.026
tenang,0.013
tengah,0.013
teriak,0.013
terimakasih,0.013
terlalu,0.013
terpikih,0.013
terus,0.039
tes,0.013
tetap,0.039
thamrin,0.013
tiap,0.013
tiba,0.026
tidak,0.521
tidur,0.065
tipikal,0.013
tipis,0.013
tns,0.013
tolong,0.013
tonton,0.052
topan,0.013
tragis,0.013
tuhan,0.052
tulang,0.013
tumben,0.013
tunggu,0.013
tunjuk,0.013
tuntas,0.013
turut,0.013
twitter,0.052
undang,0.078
untuk,0.013
usah,0.026
usaha,0.013
usut,0.013
utama,0.052
versi,0.013
wah,0.026
wani,0.013
wanita,0.026
wih,0.013
wja,0.013
wkokoko,0.013
xl,0.026
xtra,0.013
ya,0.039
yakin,0.013
yang,0.274
youtube,0.026
zholim,0.026
