term,weight
palsu,0.006
panas,0.006
pandang,0.011
panggang,0.006
panjaitan,0.006
pantas,0.006
pasang,0.006
pasirian,0.006
peduli,0.006
pena,0.006
pengaruh,0.006
penting,0.011
perang,0.006
percuma,0.006
periksa,0.017
perintah,0.006
perlu,0.011
pernah,0.044
perut,0.006
peta,0.011
pihak,0.006
pijak,0.006
pik,0.006
pikir,0.083
pip,0.011
pipis,0.011
pipit,0.006
plastik,0.006
platonic,0.017
pnjelasanya,0.006
polisi,0.006
polos,0.006
pondok,0.006
poo,0.006
pose,0.006
prasangka,0.006
pria,0.011
produktif,0.006
puding,0.006
puklek,0.006
punya,0.077
pura,0.006
purwakarta,0.006
putus,0.006
ra,0.006
rae,0.006
ragu,0.006
ramadhani,0.006
ramai,0.006
rampok,0.006
rasa,0.022
realize,0.006
rebah,0.006
receh,0.006
regrets,0.006
rek,0.006
rekan,0.006
relieved,0.006
rem,0.011
remaja,0.006
rene,0.006
rezim,0.006
rezy,0.006
rik,0.006
roni,0.006
rooftop,0.006
roti,0.011
rsu,0.006
rujuk,0.006
rumah,0.044
rumit,0.017
rupa,0.006
rusak,0.006
saat,0.039
sabtu,0.006
sadar,0.011
sahabat,0.006
saiki,0.006
saing,0.006
saja,0.16
sakit,0.039
sama,0.215
sambil,0.006
samean,0.006
sampah,0.006
sampai,0.055
sana,0.022
sangat,0.022
sangka,0.011
sarjana,0.006
satu,0.017
saudara,0.138
sawadikhap,0.006
saya,0.358
sayang,0.006
sayap,0.006
sebagai,0.006
sebar,0.006
sebentar,0.017
sebuah,0.028
sedih,0.022
segala,0.011
segar,0.006
sehat,0.006
sekali,0.127
sekar,0.006
sekarang,0.044
seksi,0.006
selalu,0.033
selamat,0.011
selera,0.006
selesai,0.011
selokambang,0.006
semangat,0.006
semoga,0.028
semprot,0.006
sempurna,0.011
semua,0.039
sendiri,0.055
sengang,0.006
sent,0.006
seperti,0.099
seri,0.006
sering,0.022
serta,0.006
sesal,0.011
sesuai,0.011
setuju,0.022
setyo,0.006
shaming,0.011
siang,0.006
siapa,0.044
sigap,0.006
sih,0.127
sik,0.006
sikap,0.006
sinar,0.006
sini,0.017
sisi,0.006
situ,0.006
smacam,0.006
smartphone,0.006
smean,0.006
soal,0.011
sok,0.006
somehow,0.006
sony,0.006
sore,0.006
sosial,0.022
stronger,0.006
suami,0.017
suamik,0.006
suatu,0.011
sudah,0.116
suhu,0.011
suka,0.017
sungguh,0.017
suruh,0.006
susah,0.006
susu,0.006
tadi,0.022
tahan,0.011
tahu,0.05
tahun,0.006
takut,0.039
tam,0.006
tambah,0.006
tampan,0.006
tanda,0.006
tangan,0.011
tanggap,0.006
tanpa,0.006
tapi,0.121
tarik,0.006
tawa,0.099
tebar,0.006
tekan,0.017
teknologi,0.006
telepon,0.006
telur,0.006
teman,0.061
tembak,0.006
tempat,0.006
temu,0.011
tenan,0.006
tepat,0.006
ter,0.006
terampil,0.006
terbaik,0.006
terima,0.006
terimakasih,0.011
terisngung,0.006
terlalu,0.017
terus,0.039
tes,0.033
tetap,0.011
tg,0.006
thailand,0.006
thitik,0.006
thoriq,0.006
tiap,0.011
tiba,0.011
tidak,0.447
tiga,0.006
timur,0.006
tinggal,0.006
tinggi,0.011
tiyang,0.006
toko,0.011
tolak,0.011
tolong,0.033
tonton,0.011
took,0.006
totalitas,0.006
trauma,0.006
tubuh,0.022
tugas,0.028
tuhan,0.061
tulunglah,0.006
tumbuh,0.006
tunggu,0.011
tunjuk,0.006
turun,0.011
turut,0.006
tutup,0.006
twetnya,0.006
twitlando,0.006
twitter,0.006
two,0.006
uang,0.05
ucap,0.006
uh,0.011
ulang,0.006
umat,0.006
umum,0.006
umur,0.011
ungu,0.006
untuk,0.066
usah,0.006
usaha,0.006
usia,0.011
utama,0.006
utek,0.006
via,0.006
video,0.006
vik,0.011
viral,0.017
virus,0.006
wahaha,0.006
wahahaha,0.011
wajar,0.006
wajib,0.011
waktu,0.039
walked,0.006
wanita,0.077
warga,0.006
waspada,0.006
wedi,0.011
wegah,0.006
whatsapp,0.022
wisatawan,0.006
wudhu,0.006
ya,0.028
yaeyalah,0.006
yah,0.017
yang,0.375
yopo,0.006
zizi,0.017
