term,weight
langsung,0.03
lanjut,0.01
lapang,0.01
latih,0.01
lawan,0.01
leadnya,0.01
lebaran,0.02
lebih,0.04
legowo,0.01
lekas,0.01
lelah,0.02
lengkap,0.01
libur,0.01
lihat,0.21
lindung,0.01
lingkar,0.01
lintas,0.01
loh,0.02
lupa,0.01
maaf,0.04
maci,0.1
mae,0.01
makas,0.04
makin,0.03
mal,0.01
malah,0.01
malam,0.01
malas,0.01
mana,0.01
manajemen,0.01
mangil,0.01
mantan,0.01
manusia,0.01
masinis,0.01
masuk,0.02
mata,0.02
mati,0.03
mau,0.06
megang,0.01
melek,0.01
memang,0.05
memberi,0.01
membership,0.01
memperkenalkan,0.01
menang,0.08
menu,0.01
merinding,0.01
mindblowing,0.01
minons,0.01
minta,0.01
mir,0.02
misahin,0.01
mohon,0.02
motivasi,0.01
muka,0.04
mulai,0.02
muncul,0.01
mundur,0.01
musim,0.01
naksir,0.01
nali,0.01
nang,0.04
netijen,0.01
ngantuk,0.01
ngaudit,0.01
ngebayangin,0.01
ngenes,0.01
ngistora,0.01
ngucek,0.01
ngumpul,0.01
nid,0.01
nikmat,0.01
normal,0.01
ntah,0.01
nya,0.01
nyala,0.02
nyamperin,0.01
nyanyi,0.01
nyata,0.01
oiya,0.02
omong,0.02
opa,0.01
orang,0.1
pacar,0.01
pada,0.01
padahal,0.03
pagi,0.01
pakai,0.05
paling,0.03
panas,0.02
panci,0.01
pangilan,0.01
pangungnya,0.01
panjang,0.01
pantas,0.01
panting,0.01
parah,0.01
pasrah,0.01
pecah,0.01
pelakor,0.01
perban,0.01
perfeksionis,0.01
pergi,0.02
permisi,0.01
pernah,0.01
pertama,0.02
pertandinganya,0.01
pikir,0.02
pimpin,0.01
pindah,0.01
pinggir,0.01
pita,0.01
pontang,0.01
posisi,0.01
potong,0.01
pramel,0.01
pulang,0.01
pulih,0.01
punya,0.02
purnawarman,0.01
pusing,0.03
putar,0.05
putus,0.03
qf,0.01
qi,0.02
rambut,0.01
rasa,0.01
rebah,0.01
retweet,0.11
ribut,0.01
rindu,0.01
ritme,0.01
rsud,0.05
rtnya,0.01
rumah,0.04
rusak,0.01
ryu,0.01
sabar,0.04
saja,0.11
sakit,0.01
salah,0.03
saling,0.02
sam,0.02
sama,0.08
sambil,0.01
sampai,0.1
sana,0.01
sangat,0.03
sanggup,0.02
sangkal,0.01
saudara,0.11
saya,0.23
sayang,0.03
seb,0.02
sebar,0.01
sebentar,0.01
sedang,0.01
sedih,0.06
segala,0.01
sehat,0.02
seignorant,0.01
sejak,0.01
sekali,0.29
sekarang,0.03
sekian,0.01
sekre,0.01
selalu,0.05
semangat,0.03
sembuh,0.01
sembunyi,0.01
seminggu,0.03
semoga,0.1
semosional,0.01
sempat,0.01
sempurna,0.01
semua,0.03
senang,0.01
sendiri,0.01
sengaja,0.01
senin,0.01
seo,0.01
seok,0.01
seperti,0.12
seragam,0.01
sering,0.01
seru,0.02
sesak,0.01
sesat,0.01
setuju,0.01
sf,0.01
shel,0.01
sholat,0.01
si,0.03
siap,0.02
siapa,0.03
sibuk,0.01
sih,0.04
siksa,0.01
silvi,0.01
sistem,0.01
soal,0.03
sobat,0.03
sok,0.02
soldout,0.01
spby,0.01
streaming,0.01
suami,0.01
sub,0.01
sudah,0.35
suka,0.01
sukses,0.01
sulit,0.02
sumpah,0.02
supel,0.01
suruh,0.01
susah,0.01
syukur,0.02
tabah,0.01
tabrak,0.01
tae,0.01
taehyung,0.01
taehyungie,0.01
tahu,0.1
takut,0.08
taman,0.02
tambah,0.02
tangan,0.01
tangerang,0.02
tangis,0.01
tapi,0.18
tawa,0.11
tebak,0.01
telepon,0.01
teman,0.06
tempat,0.02
temu,0.01
teori,0.01
terbaper,0.01
terima,0.02
terimakasih,0.01
terus,0.07
tetap,0.01
thre,0.01
tiap,0.04
tidak,0.39
tidur,0.02
ting,0.01
tinggal,0.03
titik,0.01
tonton,0.16
tugas,0.04
tuhan,0.06
tumpang,0.01
tunggu,0.03
turun,0.01
tweet,0.01
twitter,0.01
udang,0.01
uji,0.01
ujian,0.01
uki,0.01
ulah,0.01
uri,0.01
utama,0.02
uti,0.02
vagabond,0.01
video,0.04
vito,0.01
wanita,0.04
warna,0.02
weverse,0.01
whatsapp,0.01
wiliam,0.01
ya,0.01
yang,0.2
yi,0.01
yon,0.01
youngk,0.02
ys,0.01
yuri,0.01
