term,weight
margo,0.013
marmut,0.013
masa,0.04
masuk,0.013
mata,0.013
mau,0.146
mcd,0.013
medan,0.04
meja,0.04
memang,0.067
menang,0.013
meni,0.013
menikah,0.013
menit,0.013
merah,0.013
miesadab,0.013
mimpi,0.013
minosep,0.027
mirip,0.04
miskin,0.013
mobelejen,0.013
mobil,0.04
modker,0.013
motong,0.013
mouthwash,0.013
mrt,0.013
muda,0.013
muk,0.013
muka,0.027
mukena,0.013
mulia,0.013
mungil,0.013
mungkin,0.053
muntah,0.013
mutek,0.013
nah,0.027
naik,0.013
naini,0.013
nairobi,0.013
nama,0.013
nas,0.013
nasi,0.013
nasib,0.013
nastar,0.013
ne,0.04
neraka,0.013
ngambil,0.013
nge,0.013
ngegas,0.013
niat,0.027
nik,0.013
nilai,0.013
ns,0.013
nuklir,0.013
nya,0.239
nyamperin,0.013
nyata,0.04
nyetak,0.013
nyi,0.013
obrol,0.013
oiya,0.013
oke,0.013
orang,0.067
otomatis,0.013
padahal,0.013
pagi,0.027
pakai,0.027
panggil,0.013
pantas,0.013
papel,0.013
parkir,0.013
peduli,0.013
pendam,0.013
penjara,0.013
penuh,0.013
perbarui,0.013
pergi,0.013
periokin,0.013
pertama,0.013
pertamina,0.013
pikir,0.027
pindah,0.013
pis,0.013
pitak,0.013
playbook,0.013
pol,0.013
pola,0.013
pos,0.013
posisi,0.013
positif,0.04
potosud,0.013
pria,0.013
pribadi,0.013
pukpuk,0.013
punya,0.027
putar,0.013
rajiv,0.013
rakus,0.013
ramal,0.013
rambut,0.013
ramen,0.013
renang,0.013
rencana,0.027
ribu,0.027
rik,0.027
rindu,0.013
rises,0.013
roket,0.013
roro,0.013
rumah,0.027
rupa,0.013
rusa,0.013
rute,0.013
saat,0.027
sadis,0.013
saja,0.067
sakit,0.013
salah,0.013
salman,0.013
sama,0.013
sampai,0.067
sangking,0.013
satu,0.027
saudara,0.08
sawah,0.013
saya,0.186
sayang,0.013
sebentar,0.027
sejuk,0.027
sekali,0.027
sekarang,0.013
seliwer,0.013
semangat,0.053
seminggu,0.013
semingit,0.013
semoga,0.013
sempat,0.027
semua,0.053
semut,0.013
seperti,0.013
sepi,0.013
serapah,0.013
server,0.013
sesat,0.013
si,0.04
siaga,0.013
sial,0.027
siapa,0.013
sih,0.04
sini,0.013
sinyal,0.013
sokong,0.013
sore,0.013
spanyol,0.013
spesies,0.013
spoiler,0.013
suasana,0.013
sudah,0.106
sultan,0.013
sumber,0.013
sumpah,0.013
surga,0.013
suruh,0.013
tahu,0.067
tahun,0.013
tamvan,0.013
tangga,0.013
tante,0.013
tanya,0.013
tapi,0.027
tawa,0.625
tee,0.013
tegas,0.013
tekan,0.013
teman,0.027
tengah,0.027
tentang,0.013
tentara,0.013
tepat,0.013
ter,0.04
terap,0.013
terus,0.013
tes,0.013
tetes,0.013
thal,0.013
tiada,0.013
tiap,0.013
tidak,0.306
timur,0.013
tinggal,0.013
tipu,0.013
titip,0.027
tjakep,0.013
tombol,0.013
tonton,0.053
trial,0.013
tua,0.013
tukang,0.013
tulis,0.013
tunggu,0.027
turun,0.013
turut,0.013
twitter,0.013
ubah,0.013
ucap,0.013
uji,0.027
uju,0.04
undur,0.013
ungkap,0.013
ungsi,0.013
untuk,0.013
untung,0.027
utama,0.027
vagabond,0.013
vaksin,0.013
versi,0.013
virus,0.013
wado,0.013
wadu,0.013
wah,0.013
waitress,0.013
wanita,0.027
warga,0.027
warpas,0.013
webinar,0.013
wgwg,0.08
wgwgw,0.013
wgwgwg,0.027
wishlistnya,0.013
wjwkwk,0.013
wkwkwkwkwkwk,0.013
wkwm,0.013
wlwk,0.013
ya,0.013
yah,0.04
yak,0.013
yang,0.239
zona,0.013
