term,weight
ganti,0.006
gantung,0.012
gara,0.006
garis,0.012
gas,0.006
gemini,0.006
gepok,0.006
gerbang,0.006
ghibahin,0.006
gin,0.031
gitar,0.006
goreng,0.006
gosip,0.012
gotta,0.018
gr,0.006
grup,0.006
gugur,0.006
gunungpati,0.006
guru,0.006
habis,0.031
hadap,0.012
haha,0.006
hai,0.031
hak,0.006
halunya,0.006
halus,0.006
halusinasi,0.006
hangat,0.006
hansol,0.012
hantam,0.006
hanya,0.018
hapal,0.006
harap,0.006
hari,0.086
harus,0.024
hasil,0.012
hasmboh,0.006
hasrat,0.006
hati,0.012
hayati,0.012
heboh,0.006
hibah,0.006
hidayat,0.006
hidung,0.006
hidup,0.037
hijriah,0.006
hilang,0.006
himpun,0.006
hormat,0.006
humoris,0.006
huruf,0.006
ibadah,0.012
ibu,0.043
ic,0.006
ide,0.006
idul,0.006
ikan,0.012
ikut,0.018
ilmu,0.018
ilustrasi,0.006
ily,0.006
imunity,0.006
in,0.006
individu,0.006
indonesia,0.012
ini,0.079
instagram,0.018
inti,0.012
intropeksi,0.006
iri,0.018
isbat,0.006
isi,0.012
isn,0.006
istimewa,0.006
itu,0.067
iya,0.043
jabat,0.018
jadi,0.183
jaga,0.012
jahe,0.006
jajan,0.012
jakarta,0.012
jala,0.006
jalan,0.043
jam,0.006
jaman,0.006
jamin,0.012
jang,0.006
janga,0.006
janji,0.012
jarak,0.006
jari,0.006
jauh,0.006
jawab,0.018
jenis,0.006
jepret,0.012
jeruk,0.012
jinten,0.006
jual,0.006
judul,0.006
juga,0.012
jumat,0.006
jumlah,0.006
junki,0.006
juta,0.006
kabeh,0.006
kadang,0.012
kagum,0.006
kaji,0.006
kaki,0.006
kalah,0.006
kalau,0.122
kali,0.049
kalian,0.012
kalimasada,0.006
kampanye,0.006
kampus,0.006
kan,0.031
kanon,0.006
kapal,0.006
kardus,0.006
karena,0.018
kartonyono,0.012
karya,0.006
kasi,0.018
kata,0.037
kawan,0.006
kawasan,0.006
kayak,0.037
ke,0.006
kedap,0.006
kejer,0.006
kelakar,0.006
kelakuanya,0.006
kelas,0.006
keluar,0.012
kemanusian,0.006
kemarin,0.012
kembali,0.012
kemudian,0.012
ken,0.018
kena,0.116
kenapa,0.043
keras,0.024
kerja,0.012
kesal,0.012
ketangkep,0.006
ketawa,0.006
ketemu,0.006
ketimbang,0.006
ketumbar,0.006
keuwuwuan,0.006
khamis,0.006
kila,0.006
kira,0.037
kiri,0.006
kita,0.018
kiyoshi,0.006
kntnk,0.006
koh,0.006
kompor,0.006
konser,0.006
konservasi,0.006
konsisten,0.006
konspirasi,0.012
konten,0.006
korea,0.006
korupsi,0.006
kosnya,0.006
kotak,0.006
kouta,0.006
kreatif,0.006
kreatip,0.006
kritis,0.006
kromo,0.012
kuas,0.012
kuasa,0.006
kucing,0.006
kul,0.006
kuliah,0.012
kulit,0.006
kunci,0.006
kunyit,0.006
kuping,0.006
kurang,0.018
kursi,0.006
labil,0.012
lada,0.006
lagi,0.018
lagu,0.037
lah,0.061
lahir,0.006
lailatulqadr,0.012
lain,0.012
laki,0.061
laku,0.018
lalu,0.018
lama,0.012
lampau,0.006
lancar,0.006
langsung,0.037
lanjur,0.006
laptop,0.006
lari,0.012
lebaran,0.043
lebih,0.079
lee,0.012
lelap,0.006
lelucon,0.012
lengkuas,0.006
lewat,0.012
lihat,0.055
limpah,0.006
lipat,0.006
lirik,0.006
liter,0.012
loh,0.006
lokasi,0.006
luar,0.012
lucu,0.006
lupa,0.012
maaf,0.006
macam,0.006
maha,0.006
mahkota,0.006
mai,0.006
maju,0.006
makdeg,0.006
makin,0.018
maklum,0.006
makul,0.006
mal,0.006
malah,0.037
malam,0.049
malas,0.006
malu,0.012
manis,0.006
mantap,0.012
manusia,0.018
marah,0.006
marketing,0.006
masa,0.006
masang,0.006
masih,0.018
masing,0.012
masuk,0.024
mata,0.018
matematika,0.006
mati,0.018
matur,0.006
mau,0.122
mayan,0.006
mbatin,0.006
media,0.006
medot,0.012
mei,0.037
memang,0.079
memposting,0.006
mendengarkan,0.037
mendes,0.006
menit,0.012
mentions,0.012
menu,0.006
merem,0.006
merosot,0.006
mesem,0.006
meski,0.006
mikirnya,0.012
milad,0.006
milik,0.037
minat,0.006
minggu,0.024
minho,0.006
minimal,0.006
minta,0.006
minum,0.012
mirip,0.012
misal,0.006
misi,0.006
misteri,0.006
mlndmnsr,0.006
mohon,0.012
moral,0.006
mubarak,0.006
muda,0.006
mudah,0.006
muka,0.012
mulai,0.018
mulut,0.006
mundur,0.006
mungkin,0.018
murotal,0.006
muslim,0.006
mvnya,0.006
naboknya,0.006
nabung,0.018
naik,0.012
nama,0.024
nambahin,0.006
nang,0.006
napas,0.006
nara,0.006
nasi,0.006
nasib,0.006
nes,0.006
ngawi,0.012
nge,0.012
ngechatnya,0.006
ngecrop,0.006
ngejudge,0.006
ngelakuin,0.006
ngelist,0.006
ngeprintnya,0.012
ngerepotin,0.006
ngirit,0.006
ngitung,0.006
ngucapinya,0.006
ngumpul,0.006
nikmat,0.006
nilai,0.006
ninu,0.018
ninuninu,0.006
nok,0.006
normal,0.012
novitahaida,0.006
nuansa,0.006
nuwun,0.006
nya,0.031
nyala,0.012
nyanyi,0.018
nyata,0.049
nyenyak,0.006
nyetel,0.006
nyimak,0.006
nyimpen,0.006
obat,0.006
obrol,0.018
oke,0.006
oknum,0.006
omong,0.049
onlinenya,0.006
optimis,0.006
orang,0.122
otak,0.018
pada,0.006
padahal,0.018
pagi,0.012
paham,0.031
pakai,0.073
pala,0.006
palang,0.006
paman,0.012
panas,0.006
pandemi,0.006
panen,0.012
panutan,0.006
para,0.006
paragraf,0.006
parenting,0.006
pasang,0.006
patah,0.006
peduli,0.006
peluang,0.006
peng,0.006
pengal,0.006
pengaruh,0.006
pengirim,0.006
penting,0.012
penyet,0.006
peras,0.012
perbelanjan,0.006
percaya,0.006
pergi,0.012
peristiwa,0.012
perlu,0.012
pernah,0.043
pernyatan,0.006
pertama,0.006
perum,0.006
pesan,0.012
peta,0.012
piano,0.006
pihak,0.012
pikir,0.061
pilih,0.012
pinalti,0.006
pindah,0.006
pintar,0.006
pintu,0.012
pipi,0.006
pis,0.006
piss,0.006
planet,0.006
plin,0.006
po,0.006
podcast,0.006
pokok,0.006
pokoke,0.006
pria,0.006
produk,0.012
puasa,0.006
pukul,0.006
puluh,0.006
punya,0.006
pusat,0.006
putra,0.006
puyuh,0.006
rabu,0.012
raja,0.006
ralat,0.006
ramadan,0.006
ramadhan,0.006
ramai,0.018
ran,0.006
ras,0.006
rasa,0.067
rating,0.006
ratus,0.006
rawat,0.006
raya,0.012
realitas,0.006
rectjeh,0.006
rekening,0.006
rencana,0.006
rendah,0.006
retweet,0.018
retweets,0.006
ribu,0.006
ribut,0.006
rindang,0.006
rindu,0.024
risiko,0.006
rizki,0.006
roy,0.006
rumah,0.012
runding,0.006
rupa,0.006
saat,0.006
sabar,0.006
saeroyi,0.012
sahur,0.006
saja,0.165
saking,0.018
saksi,0.012
salah,0.024
saldo,0.006
sama,0.104
sambal,0.012
sampai,0.024
sana,0.012
sangar,0.006
sangat,0.012
sangka,0.012
sapa,0.006
sate,0.006
satu,0.061
saudara,0.104
saya,0.22
sayang,0.006
scenenya,0.012
sebar,0.006
sebuah,0.012
sebut,0.012
sedih,0.006
segala,0.006
sego,0.006
sehat,0.012
sekali,0.134
sekarang,0.012
selalu,0.018
selamat,0.012
selasa,0.006
selesai,0.012
selingkuhanya,0.006
selurah,0.006
semangat,0.006
semarang,0.006
semester,0.006
seminggu,0.006
semoga,0.043
sempat,0.006
semua,0.043
senang,0.012
sendiri,0.031
sendu,0.006
sengaja,0.006
seperti,0.061
serah,0.006
serentak,0.006
sering,0.031
setal,0.006
shawn,0.006
si,0.012
siap,0.012
siapa,0.024
sibuk,0.012
sidang,0.006
sih,0.11
sikecilmarmut,0.006
silakan,0.006
singkat,0.006
sisi,0.006
situ,0.012
skripsi,0.006
soal,0.031
sobat,0.006
sombong,0.006
sopan,0.006
sore,0.006
specialkan,0.006
ss,0.012
stiker,0.012
stories,0.012
strategis,0.006
studio,0.006
suasana,0.006
suatu,0.006
sudah,0.128
suka,0.012
sungguh,0.018
surga,0.006
sutradara,0.006
syawal,0.006
syok,0.006
syukur,0.147
tad,0.018
tadi,0.006
tahan,0.012
tahu,0.067
tahun,0.024
takut,0.012
taman,0.006
tambah,0.037
tambahin,0.006
tanggal,0.006
tanpa,0.006
tanya,0.006
tapi,0.037
target,0.006
taruh,0.006
tawa,0.299
tebar,0.006
teh,0.006
tek,0.006
telah,0.006
telat,0.006
telepon,0.006
teman,0.006
tembang,0.012
tempat,0.012
template,0.006
temu,0.006
temulawak,0.006
tengah,0.006
terhinga,0.012
teri,0.006
terima,0.012
terimakasih,0.012
terlalu,0.012
terus,0.012
tetangga,0.006
tetap,0.049
tiada,0.006
tiap,0.018
tiba,0.061
tidak,0.513
tidur,0.018
tiga,0.012
tim,0.006
tindak,0.006
tinggal,0.024
tingkah,0.006
tipe,0.006
tolak,0.006
tonton,0.049
total,0.006
transtv,0.006
tren,0.006
tsana,0.006
tuhan,0.006
tul,0.006
tulis,0.006
tumben,0.006
tumpah,0.006
tunda,0.006
tunggu,0.024
turun,0.012
turut,0.012
tweet,0.012
twitter,0.018
uang,0.037
uap,0.006
ukm,0.006
ukur,0.006
umat,0.006
umbar,0.006
umur,0.006
unduh,0.006
unes,0.006
untuk,0.055
untuku,0.006
untung,0.006
uri,0.006
usah,0.018
usaha,0.018
usung,0.006
usus,0.006
utama,0.024
var,0.006
versi,0.006
via,0.012
video,0.006
vip,0.012
virus,0.006
wah,0.006
waikiki,0.006
wajah,0.006
waktu,0.024
wakwk,0.006
wal,0.006
wanita,0.037
warung,0.006
waspada,0.006
wedang,0.006
whatsapp,0.031
wib,0.006
wisuda,0.006
wkawk,0.012
ya,0.018
yah,0.031
yakin,0.012
yang,0.11
yiseo,0.012
yogyakarta,0.006
zombie,0.006
