term,weight
kita,0.031
kitperut,0.01
kiyowo,0.01
klan,0.01
klean,0.01
knitting,0.01
komersil,0.01
komunikasi,0.021
kopi,0.01
kuat,0.031
kuliner,0.01
kulit,0.01
kunci,0.01
kurang,0.01
kutuk,0.01
kyut,0.01
labil,0.01
lagi,0.041
lah,0.01
lahir,0.01
lahya,0.01
lain,0.01
laki,0.093
lalu,0.01
lama,0.031
lamalama,0.01
lambung,0.01
langit,0.01
langsung,0.021
lanjut,0.021
lari,0.01
lebih,0.021
leveling,0.01
lewat,0.021
lha,0.01
liar,0.01
lihat,0.062
lingkar,0.051
loh,0.01
loveyou,0.01
lucuk,0.01
lulu,0.01
lunya,0.021
lupa,0.01
mahamin,0.01
mahir,0.01
makin,0.01
mal,0.031
malam,0.01
malu,0.01
mampir,0.01
mana,0.01
mandi,0.01
mangat,0.01
manis,0.01
marah,0.01
martabak,0.021
masalah,0.031
masker,0.01
masuk,0.041
masya,0.021
matahari,0.01
mau,0.113
mauk,0.01
maw,0.01
melar,0.01
memang,0.062
menang,0.062
menara,0.01
mendoan,0.01
menit,0.021
mereka,0.01
mie,0.01
mil,0.01
mila,0.031
minum,0.01
mirip,0.01
misor,0.01
mobil,0.01
mubazir,0.01
mubong,0.01
mudah,0.01
muka,0.021
mulai,0.021
mungkin,0.01
murka,0.01
musim,0.021
nad,0.01
nah,0.01
naik,0.01
nana,0.01
naro,0.01
ndut,0.021
nenek,0.01
neraka,0.01
ng,0.01
ngacak,0.01
ngadu,0.021
ngahahaha,0.01
ngantuk,0.01
ngapusin,0.01
ngatur,0.01
ngefel,0.01
ngefray,0.01
ngejaga,0.021
ngejar,0.01
ngelist,0.01
ngeset,0.01
ngobrolnya,0.01
nia,0.021
nonaktif,0.01
nonaktifin,0.01
nt,0.021
nya,0.01
nyambung,0.01
nyamperin,0.01
nyata,0.021
nyerah,0.01
oalah,0.01
obad,0.01
obat,0.01
oke,0.031
omong,0.021
ongkir,0.01
ooh,0.01
opung,0.01
orang,0.072
orangtua,0.01
ovj,0.01
pacar,0.021
padahal,0.031
paduqa,0.01
pagi,0.01
paham,0.01
pakai,0.051
paling,0.021
panjang,0.01
pantai,0.01
pantau,0.01
paporitku,0.01
pasti,0.01
pegang,0.021
peluk,0.01
peluru,0.01
pencitran,0.01
pengirim,0.021
pergi,0.031
periksa,0.01
perintah,0.01
perlu,0.031
pernah,0.041
persegi,0.021
perut,0.021
pesan,0.01
peyek,0.01
pi,0.01
piara,0.01
pihak,0.01
pikir,0.031
piring,0.01
pkj,0.021
pletuk,0.021
pohon,0.01
polos,0.01
presiden,0.01
pribadi,0.01
psikiater,0.01
psikolog,0.01
psikologi,0.021
punya,0.031
pusing,0.021
putar,0.01
rajut,0.01
rambah,0.01
rangin,0.01
rapat,0.01
rasa,0.051
rawat,0.01
rebah,0.021
rem,0.021
remah,0.01
rencana,0.01
renti,0.01
revi,0.01
rezeki,0.021
robek,0.01
roti,0.01
routinenya,0.01
rumah,0.021
rumit,0.01
saat,0.01
sabar,0.021
sabtu,0.01
sabuk,0.01
saja,0.144
sakit,0.01
salah,0.021
salam,0.01
saling,0.01
sama,0.175
sampai,0.031
sapesi,0.01
saripohatjinya,0.01
saske,0.01
sate,0.01
saudara,0.268
saweranya,0.01
saya,0.278
sbm,0.01
se,0.01
sebuah,0.01
sedikit,0.01
segar,0.01
sehat,0.051
sekali,0.123
sekarang,0.021
seks,0.021
sel,0.01
selamat,0.021
semacem,0.01
semangat,0.01
sembarang,0.01
semoga,0.041
sempat,0.01
semua,0.021
sendiri,0.01
sepeda,0.01
seperti,0.072
seret,0.01
sesal,0.01
sesuai,0.021
shopee,0.01
si,0.01
siang,0.01
siap,0.021
siapa,0.031
sih,0.051
silaturahim,0.01
singetku,0.01
sisa,0.01
situ,0.01
slot,0.01
snowman,0.01
snya,0.01
soal,0.01
soe,0.01
solat,0.01
solo,0.01
sosis,0.01
stabilo,0.01
suara,0.01
sudah,0.206
suka,0.072
sukses,0.01
sulit,0.01
sungguh,0.041
suruh,0.01
susah,0.021
syukur,0.031
tablet,0.01
tadi,0.031
tahu,0.031
tahun,0.041
takut,0.031
tamat,0.021
tambah,0.01
tampan,0.01
tanda,0.01
tanding,0.01
tangan,0.01
tangis,0.01
tanya,0.01
tapi,0.113
taraweh,0.01
tauk,0.01
tawa,0.34
tdnya,0.01
teduh,0.01
telur,0.01
teman,0.093
tempat,0.01
tempe,0.01
tengah,0.01
terang,0.01
terimakasih,0.082
terimakasyi,0.01
terus,0.072
tetap,0.01
tiada,0.01
tiap,0.01
tiba,0.041
tidak,0.391
tidur,0.031
tim,0.01
tinggal,0.031
tingkat,0.01
tips,0.01
tipsnya,0.01
tk,0.01
tobat,0.01
tonton,0.041
topik,0.01
tq,0.01
transfer,0.01
trasnfernya,0.01
trial,0.01
tugas,0.01
tuhan,0.031
tulis,0.01
tunggu,0.031
tuntut,0.01
twetnya,0.01
twiternya,0.01
twitter,0.021
tyada,0.01
tydak,0.01
uang,0.01
uchiha,0.01
udahin,0.01
ulan,0.01
unggah,0.01
unggul,0.01
untuk,0.01
upstroke,0.01
urek,0.01
usah,0.031
ust,0.01
usus,0.021
utama,0.01
uw,0.01
versi,0.01
vienta,0.01
wajar,0.01
wakakaka,0.01
wanita,0.041
waras,0.01
warna,0.01
whatsapp,0.01
widih,0.01
wishlist,0.01
wkt,0.01
wou,0.01
yang,0.278
yeay,0.01
yerihan,0.01
yoi,0.01
