term,weight
dunia,0.022
dupak,0.007
edan,0.007
ego,0.029
eh,0.014
enak,0.029
enggan,0.014
entuk,0.007
eon,0.007
fakgurl,0.007
fans,0.007
feedback,0.007
fokus,0.014
fotbar,0.014
gadis,0.007
gagal,0.007
gas,0.007
gasak,0.007
gemeteran,0.007
gin,0.007
gmtg,0.007
guemes,0.007
gulu,0.007
gumoh,0.007
gumuy,0.007
gusti,0.007
habis,0.022
hadap,0.014
hai,0.014
hakim,0.007
hallow,0.007
hamidun,0.014
hancur,0.029
hanya,0.014
harap,0.022
hari,0.036
harus,0.007
hati,0.029
hayow,0.007
hebat,0.007
hehehehehe,0.007
heheu,0.007
hidup,0.014
hilang,0.014
hiya,0.007
ho,0.014
hubung,0.014
ibu,0.014
ikat,0.022
ikhlas,0.007
ikut,0.014
indah,0.007
indomilk,0.007
ingat,0.014
ingin,0.022
ini,0.036
iqra,0.007
iri,0.007
islam,0.007
istirahat,0.014
itu,0.014
iya,0.007
izin,0.014
jadi,0.079
jaga,0.007
jalan,0.05
janji,0.007
jari,0.029
jas,0.007
jauh,0.05
jawab,0.022
jelas,0.007
jelek,0.007
jenis,0.007
jiwa,0.014
juang,0.014
juga,0.022
juli,0.007
kaki,0.007
kalau,0.108
kali,0.029
kalian,0.007
kalimat,0.007
kampus,0.014
kan,0.05
kapan,0.036
karena,0.022
kasur,0.007
kata,0.014
kecewa,0.029
ked,0.007
kelelawar,0.007
keluarga,0.014
kemari,0.007
kembali,0.007
kembang,0.022
kembar,0.007
ken,0.036
kenal,0.007
kenapa,0.072
kendali,0.007
kentut,0.007
kepala,0.007
kepedesan,0.007
keras,0.029
kering,0.007
kerja,0.007
kes,0.007
kesana,0.007
kesangaren,0.014
kesiap,0.014
ketawa,0.007
ketemu,0.007
ketik,0.007
ketika,0.014
ketinggalan,0.007
khawatir,0.007
kilav,0.007
kira,0.007
kita,0.014
kmnya,0.007
komitmen,0.007
komunikasi,0.007
konser,0.007
kontak,0.007
kresek,0.007
kuat,0.014
kuliah,0.007
kurang,0.014
kw,0.007
kwintil,0.007
kyubiku,0.007
laboratorium,0.007
lagi,0.036
lah,0.007
lain,0.014
laki,0.043
lakulu,0.007
lala,0.007
lalu,0.014
laluin,0.007
lama,0.007
lamar,0.007
lancar,0.014
langsung,0.007
lantai,0.007
laptop,0.007
latih,0.007
laut,0.007
lawan,0.007
lebih,0.043
lekas,0.007
lelah,0.007
lemah,0.022
lewat,0.014
licik,0.007
lihat,0.057
lindung,0.014
lingkar,0.014
luar,0.007
luka,0.043
lulus,0.007
luna,0.007
lupa,0.029
lv,0.007
maaf,0.014
malah,0.036
malu,0.022
mampu,0.007
mana,0.007
mantan,0.007
manusia,0.007
marah,0.007
maret,0.007
masa,0.007
masih,0.007
masing,0.014
masuk,0.007
mata,0.022
mau,0.129
mbyak,0.007
megah,0.007
mela,0.014
memang,0.022
menikah,0.029
menyembuhkanya,0.014
mepet,0.007
milad,0.007
milihnya,0.007
milik,0.007
minta,0.036
minum,0.007
misal,0.007
mon,0.014
motor,0.014
mudah,0.022
muhamadiyah,0.007
mulai,0.022
mulut,0.007
mungkin,0.007
mutualan,0.007
nama,0.022
nang,0.022
nanti,0.007
ndekemi,0.007
neraka,0.007
nerima,0.007
netijen,0.007
nganu,0.007
ngebahas,0.007
ngehayal,0.014
ngejelekin,0.007
ngekos,0.007
ngetik,0.036
ngetwit,0.007
ngobrol,0.022
nikahin,0.007
nila,0.036
nilai,0.007
nina,0.007
nol,0.007
nu,0.007
nyanyi,0.022
nyata,0.065
nyungsep,0.007
obrol,0.014
oi,0.007
oiyaya,0.007
oke,0.014
onlenku,0.007
online,0.007
opa,0.007
orang,0.115
otd,0.007
pacar,0.007
padahal,0.036
pakai,0.05
paksa,0.029
paku,0.007
paling,0.022
palung,0.007
pamer,0.007
panggil,0.014
panitia,0.007
pap,0.007
parsel,0.007
pasang,0.014
peka,0.014
pekat,0.007
peluk,0.014
pemikiranya,0.007
penasaran,0.007
penting,0.022
penuh,0.029
peras,0.057
percaya,0.014
pergi,0.036
perlu,0.029
permata,0.007
pernah,0.007
peta,0.022
pikir,0.05
pintar,0.007
piring,0.007
pis,0.007
ples,0.007
po,0.007
pokok,0.022
prasangka,0.007
pria,0.014
psi,0.007
puasa,0.007
pulang,0.007
punya,0.014
pusing,0.007
qaqa,0.007
qunut,0.007
racun,0.007
rahasia,0.007
ramah,0.007
rapi,0.007
rasa,0.079
realistis,0.007
rebah,0.014
rejekinya,0.007
rekam,0.007
ren,0.007
resah,0.014
rian,0.007
rindu,0.036
risty,0.007
rubah,0.007
rumah,0.029
rumit,0.014
rumitin,0.007
rumus,0.007
saat,0.036
sadar,0.036
saja,0.079
saking,0.007
sakit,0.029
salah,0.057
salam,0.007
sama,0.136
sampai,0.036
satu,0.014
saudara,0.158
saya,0.438
sayang,0.036
se,0.007
sedang,0.029
sederhana,0.007
sedih,0.036
segala,0.022
sehat,0.007
sekali,0.101
selalu,0.043
selamat,0.014
seluruh,0.007
sembah,0.007
sembuh,0.022
semesta,0.007
semoga,0.036
semprotulation,0.007
semua,0.014
senang,0.007
sendiri,0.151
seperti,0.029
sering,0.014
serius,0.007
sesal,0.007
sesuai,0.007
sesuatu,0.007
seta,0.007
setan,0.007
shimmering,0.007
sholat,0.007
si,0.036
siang,0.007
siap,0.022
siapa,0.007
sibuk,0.014
sidang,0.007
sih,0.007
simpan,0.014
simpul,0.007
sinar,0.007
sindir,0.014
sini,0.029
situ,0.007
skilku,0.007
sombong,0.007
stiker,0.007
stok,0.007
strawberry,0.007
subuh,0.007
sudah,0.05
suka,0.043
sukses,0.007
sulit,0.007
suruh,0.007
susah,0.007
susu,0.022
syok,0.007
tahan,0.022
tahu,0.029
tahun,0.022
takut,0.029
tambah,0.022
tampan,0.014
tampar,0.007
tanam,0.007
tanda,0.014
tanggung,0.007
tangis,0.022
tanya,0.014
tapi,0.072
tawa,0.23
tebak,0.007
tebu,0.014
tega,0.007
teh,0.007
tekan,0.014
telah,0.007
teman,0.022
tempat,0.007
temu,0.022
tenang,0.014
tengorokan,0.007
tentara,0.022
teori,0.007
tepat,0.007
ter,0.007
terhura,0.007
terima,0.014
terimakasih,0.05
teringat,0.007
terkadang,0.007
terlalu,0.05
terpangil,0.007
tertingal,0.007
terus,0.043
tetap,0.05
tetapi,0.007
threadnya,0.007
tiap,0.022
tiba,0.029
tidak,0.424
tingalin,0.007
tinggal,0.007
tinggi,0.007
tingki,0.007
tipis,0.007
tips,0.007
toilet,0.007
tugas,0.007
tuhan,0.014
tunggal,0.007
tuntas,0.014
tuntun,0.007
tutup,0.007
twitter,0.014
uang,0.022
ubah,0.007
ukur,0.007
ulang,0.014
ultang,0.014
untuk,0.014
untuku,0.007
urip,0.014
usaha,0.043
utama,0.014
vibrasi,0.014
video,0.007
volume,0.007
wajah,0.007
wajar,0.022
walaupun,0.014
wanita,0.043
waras,0.007
whatsapp,0.007
wingki,0.007
wkwkwkwj,0.007
wkwkwkwkwkwk,0.014
wkwkwkwkwkwkwkwk,0.007
ya,0.029
yakin,0.014
yang,0.373
yoshe,0.007
