term,weight
tagih,0.016
tahu,0.095
tahun,0.016
tai,0.016
taman,0.016
tampan,0.016
tanduk,0.016
tangan,0.016
tangio,0.016
tangis,0.048
tanya,0.032
tapi,0.016
tarung,0.016
tawa,0.19
te,0.016
televisi,0.016
telkomsel,0.016
teman,0.016
temenan,0.016
tempat,0.032
tempelin,0.016
temu,0.032
tenaga,0.016
terlalu,0.016
terus,0.048
thun,0.016
tiba,0.016
tidak,0.444
tidk,0.016
tidur,0.016
tiktok,0.016
tikus,0.016
tinggal,0.032
tlpn,0.032
tobat,0.032
tomat,0.016
tonton,0.048
transfer,0.016
tua,0.016
tuek,0.016
tuhan,0.016
tumpah,0.032
turu,0.016
uang,0.016
uber,0.032
udan,0.016
ujar,0.016
uji,0.016
ukhti,0.016
ukur,0.016
unameku,0.016
untuk,0.016
untukmuh,0.016
ustadchen,0.016
vincent,0.016
virgo,0.032
wak,0.048
walang,0.016
wang,0.016
wanita,0.111
wedi,0.016
wings,0.016
woco,0.016
wok,0.032
ya,0.016
yang,0.079
yaopo,0.016
yawes,0.016
yayang,0.016
yogyakarta,0.016
yoh,0.016
yol,0.016
yuhu,0.016
zheyenk,0.016
