term,weight
kan,0.007
kana,0.007
kanak,0.042
kandang,0.007
kapan,0.007
kapasitas,0.007
kapok,0.007
karakter,0.007
karantina,0.014
kartu,0.007
karyawan,0.007
kasih,0.021
kata,0.021
katak,0.007
kate,0.021
kawan,0.007
kayak,0.078
ke,0.007
keburu,0.007
kecap,0.007
kecil,0.035
kejut,0.014
kelakuanya,0.007
kelam,0.007
kelamin,0.007
kelas,0.007
keliling,0.007
kelinci,0.014
kelly,0.007
keluar,0.021
keluarga,0.014
kemampuanya,0.007
kemarin,0.014
kemas,0.007
kembali,0.007
kemudian,0.014
ken,0.042
kena,0.014
kenal,0.007
kenapa,0.021
kendur,0.007
kentang,0.014
kepincut,0.007
keras,0.007
keren,0.021
kerja,0.021
kerjasama,0.007
kerucut,0.007
kesan,0.007
ketimbang,0.014
kfc,0.007
khianat,0.007
kids,0.021
kiko,0.007
kim,0.014
kinosaurus,0.007
kira,0.028
kiri,0.014
kirim,0.014
kirmizi,0.007
kisah,0.014
kita,0.028
kj,0.021
klimaks,0.014
knives,0.007
kocan,0.007
koki,0.007
kolosal,0.007
komedi,0.007
komik,0.007
kompas,0.042
kompascom,0.007
kompilasi,0.007
kompres,0.007
konon,0.007
konser,0.021
konspirasi,0.007
konten,0.007
konyol,0.007
koran,0.007
korea,0.007
kosong,0.007
kotak,0.007
kredit,0.007
kristen,0.007
kristyan,0.007
kritik,0.007
ksatria,0.007
ktp,0.007
kuasa,0.014
kucing,0.014
kue,0.007
kuis,0.014
kuliah,0.014
kupas,0.014
kurang,0.035
kuras,0.007
kursi,0.014
kutip,0.007
kutuk,0.007
la,0.042
lagi,0.007
lahir,0.007
lain,0.021
laku,0.021
lalu,0.028
lama,0.014
lambat,0.007
langit,0.007
langsung,0.021
lanjut,0.014
lari,0.028
laris,0.007
lawak,0.007
lawan,0.007
layak,0.007
layan,0.014
lebaran,0.007
lebih,0.141
lebur,0.007
lembut,0.007
lempar,0.014
lentera,0.007
lepas,0.007
lestari,0.007
leta,0.007
lezat,0.014
lho,0.014
libat,0.007
lihat,0.035
lili,0.007
lipat,0.007
liput,0.007
loakin,0.007
logis,0.014
lokasi,0.007
loket,0.014
lolipop,0.007
london,0.007
lsf,0.014
luar,0.021
luas,0.007
luc,0.007
lumayan,0.014
lupa,0.028
lusa,0.007
lyodra,0.007
maaf,0.007
macam,0.021
made,0.007
mahasiswa,0.007
mahasiswi,0.007
main,0.021
maisha,0.007
maishakana,0.007
majalah,0.092
maju,0.007
makananya,0.014
makanya,0.007
makin,0.028
making,0.007
maklum,0.007
maksud,0.007
malah,0.042
malam,0.007
malas,0.014
mana,0.035
mandi,0.007
mangsa,0.007
mantan,0.007
mantap,0.021
mantel,0.007
mantra,0.007
maret,0.007
margarine,0.021
marini,0.007
mariposa,0.021
marketnya,0.007
marlina,0.007
marquez,0.007
masa,0.035
masak,0.007
masakan,0.007
masalah,0.021
masih,0.035
masing,0.014
maskot,0.007
masuk,0.028
mata,0.007
matahari,0.007
materi,0.007
mati,0.014
mau,0.07
maupun,0.014
mbah,0.007
mcd,0.007
mclaire,0.007
md,0.007
media,0.014
megah,0.007
mei,0.021
meikarta,0.021
mekah,0.014
mekanik,0.007
melisa,0.021
memaksakanya,0.007
memang,0.021
membedakanya,0.007
menang,0.014
mendengarkan,0.007
menemukanya,0.007
meng,0.007
mengangu,0.007
mengunakanya,0.007
mengurui,0.007
menontonya,0.007
menteri,0.007
menung,0.007
merana,0.007
mereka,0.014
merk,0.007
mesin,0.007
mesti,0.007
mexico,0.007
midsomar,0.007
mie,0.028
milea,0.007
milik,0.014
minggu,0.021
mini,0.014
minimal,0.007
minum,0.007
minus,0.007
mirip,0.014
misan,0.007
misni,0.014
mnc,0.021
mnctv,0.014
modal,0.014
mode,0.007
model,0.042
modifikasi,0.007
modul,0.007
monday,0.007
motor,0.014
movies,0.021
mua,0.007
muak,0.007
muda,0.007
mudik,0.014
muka,0.007
mukjizat,0.007
mulai,0.014
multimedia,0.007
mundur,0.014
murah,0.007
musik,0.021
musikal,0.007
na,0.007
naga,0.007
naik,0.007
nama,0.049
nambahin,0.007
nanti,0.007
nasi,0.007
natasha,0.007
nathan,0.007
naura,0.028
nayanginya,0.007
ndgj,0.007
nekat,0.007
neo,0.007
neona,0.007
neraka,0.007
nerbitin,0.007
netflix,0.021
newest,0.007
ney,0.007
ngantuk,0.007
ngebahas,0.007
ngebecandain,0.014
ngelihat,0.007
ngerusak,0.007
ngikut,0.007
nic,0.007
nicole,0.007
nielsen,0.007
nikmat,0.021
nindraswari,0.007
nirmala,0.021
nobar,0.014
non,0.007
nona,0.007
nuansa,0.007
nulisnya,0.007
nya,0.106
nyanyi,0.035
nyaru,0.007
nyata,0.049
nyenyak,0.007
nyerempet,0.007
nyi,0.014
oke,0.007
oki,0.021
ola,0.007
olahraga,0.007
oles,0.007
oma,0.007
omong,0.049
oncom,0.007
online,0.007
onsu,0.007
opera,0.007
opini,0.007
oposisi,0.007
opsi,0.007
orang,0.12
orangtuaku,0.007
orangtuanya,0.007
originals,0.007
otoy,0.007
outta,0.007
overprotektif,0.007
pacar,0.014
pacifier,0.014
padahal,0.021
padu,0.007
pak,0.014
pakai,0.078
paksa,0.007
paling,0.021
palmia,0.021
palsu,0.007
pamer,0.007
pandang,0.007
pangeran,0.007
panggung,0.014
pangungnya,0.007
panjang,0.007
pantai,0.007
pantang,0.007
pantas,0.007
panti,0.007
papar,0.007
para,0.007
parah,0.007
parisa,0.007
parkir,0.007
parsons,0.007
paruh,0.007
pasang,0.007
pasar,0.007
pasti,0.007
pasutri,0.007
pc,0.007
pcm,0.007
pel,0.007
pelan,0.007
pelus,0.014
pembangunanya,0.007
penting,0.007
penuh,0.035
peran,0.035
perang,0.007
perbarui,0.014
perbelanjan,0.007
percaya,0.014
perdana,0.007
pergi,0.028
periksa,0.021
perintah,0.007
perlu,0.007
permen,0.007
pernah,0.035
personil,0.007
pertama,0.007
perwira,0.007
pesan,0.007
pesat,0.007
pesawat,0.007
photos,0.007
photoscape,0.007
photoshop,0.007
photoshot,0.007
picion,0.014
pictures,0.021
pihak,0.007
pikir,0.014
pilih,0.014
pindah,0.035
pinggir,0.007
pintu,0.007
pita,0.007
planet,0.007
planetarium,0.007
plutonium,0.007
pocong,0.007
polisi,0.035
politik,0.014
polux,0.007
popcorn,0.014
porsi,0.007
pos,0.014
poster,0.021
potong,0.035
premiere,0.007
premis,0.007
prestasi,0.014
pria,0.007
pribadi,0.007
privasi,0.007
pro,0.007
professionals,0.007
promosi,0.007
ps,0.007
psb,0.007
pst,0.007
ptj,0.014
puas,0.007
publik,0.007
pula,0.014
pulang,0.014
punya,0.014
puput,0.007
pusat,0.007
pustaka,0.007
putar,0.056
putih,0.007
pv,0.007
qolbu,0.007
quenb,0.007
quick,0.007
rada,0.063
ragu,0.007
rainagumay,0.007
ramadan,0.007
rasa,0.049
rasi,0.007
rata,0.021
rather,0.007
rating,0.007
realistis,0.007
rekening,0.007
religi,0.014
remaja,0.007
remin,0.007
rencana,0.028
renung,0.007
replyanya,0.007
resmi,0.021
resolusi,0.007
revisi,0.007
riah,0.007
ribu,0.007
ridwan,0.007
rilis,0.014
rindu,0.014
riska,0.007
riverdale,0.014
robertson,0.021
roh,0.007
rohani,0.007
rom,0.007
romansa,0.007
romantis,0.014
romawi,0.014
ros,0.007
roswel,0.007
ruang,0.014
rubah,0.007
ruben,0.007
rumah,0.035
rumus,0.014
rundung,0.007
rupa,0.007
rusak,0.021
rusia,0.007
saat,0.078
saban,0.007
sabun,0.007
sahur,0.014
saja,0.056
saksi,0.007
sakti,0.007
salah,0.035
saldo,0.007
sama,0.141
samarinda,0.014
sampai,0.31
samping,0.014
sana,0.021
sandrina,0.007
sang,0.007
sanitizer,0.007
saos,0.007
sarung,0.007
sasono,0.007
satin,0.007
satu,0.049
saudara,0.028
saya,0.218
sayang,0.035
schal,0.007
scre,0.007
sebagai,0.007
sebut,0.014
sedang,0.007
sedia,0.007
sedih,0.007
sedikit,0.007
seekers,0.007
segar,0.014
segrande,0.007
sejak,0.014
sekali,0.049
sekaligus,0.014
sekalipun,0.007
sekarang,0.035
sekolah,0.021
sekuens,0.007
sekutu,0.007
selalu,0.007
selamat,0.014
selesai,0.021
selidik,0.014
seluk,0.007
semangat,0.014
sembunyi,0.007
semesta,0.007
semoga,0.028
sempat,0.028
semua,0.056
senak,0.007
senang,0.007
sendiri,0.014
senjata,0.007
sensor,0.014
sensoranya,0.007
seperti,0.007
seragam,0.014
serama,0.007
serampang,0.007
serial,0.021
sering,0.042
serius,0.007
seru,0.007
sesuai,0.021
setan,0.021
setia,0.007
setuju,0.007
sewa,0.007
sherina,0.007
shopee,0.007
shuttlecock,0.007
si,0.007
siang,0.007
siap,0.007
siapa,0.028
siberia,0.007
sif,0.007
sih,0.12
silakan,0.007
sinar,0.007
sinetron,0.014
sini,0.014
sisa,0.014
siti,0.007
situ,0.014
situs,0.014
soal,0.028
sobat,0.007
sokong,0.007
solely,0.007
solo,0.007
sony,0.007
sop,0.007
sophie,0.021
sore,0.007
sosial,0.007
sosok,0.007
spesial,0.007
spirirual,0.007
spongebob,0.007
ss,0.007
starla,0.007
stefi,0.007
stories,0.007
streaming,0.007
suami,0.007
suara,0.007
subtil,0.007
sudah,0.056
sudut,0.007
suka,0.021
sukses,0.021
sulit,0.014
sultan,0.007
sumbu,0.014
sunda,0.014
super,0.007
superstar,0.007
surat,0.007
surga,0.014
suwer,0.014
swedia,0.007
swiping,0.007
switins,0.028
syahira,0.007
syarif,0.007
syuting,0.007
tahu,0.028
tahun,0.021
tak,0.007
taman,0.021
tambah,0.021
tampil,0.007
tanah,0.021
tanam,0.007
tanda,0.014
tandain,0.007
tangan,0.014
tangkap,0.014
tani,0.021
tanya,0.014
tapi,0.014
tara,0.007
taraf,0.014
target,0.007
tarik,0.021
tarkam,0.007
tayang,0.028
tayangin,0.007
teatercahaya,0.007
tebak,0.007
tebal,0.014
tegang,0.007
tegas,0.007
televisi,0.07
telur,0.007
teman,0.028
tembus,0.007
tempat,0.035
temu,0.007
tenang,0.007
tenebelie,0.007
tengah,0.028
tentara,0.007
tentu,0.007
terbaik,0.007
terbit,0.007
terima,0.007
terimakasih,0.007
terlalu,0.028
terobos,0.007
teror,0.007
teroris,0.007
terus,0.042
terusin,0.007
tetap,0.035
thailand,0.007
thomas,0.007
thurman,0.007
tiap,0.014
tiba,0.014
tidak,0.359
tidur,0.007
tiket,0.007
timeframenya,0.007
timur,0.007
tindak,0.021
tinggal,0.014
tingkat,0.007
tips,0.007
titip,0.007
tix,0.007
toko,0.021
tokoh,0.014
tomorowland,0.007
tonton,0.155
tootsies,0.007
toped,0.007
topik,0.014
tradisional,0.007
trans,0.014
transaksi,0.014
tribun,0.014
tua,0.007
tualang,0.014
tuan,0.007
tugas,0.014
tuhan,0.007
tul,0.007
tulis,0.007
tunggu,0.021
tunjuk,0.021
turns,0.007
turun,0.021
turut,0.007
tvn,0.007
tween,0.007
tweet,0.007
twitter,0.014
uang,0.021
ubah,0.021
ukraina,0.007
ultang,0.007
uma,0.007
umur,0.007
undang,0.007
unfaedah,0.007
ungu,0.007
universitas,0.007
unjuk,0.007
untuk,0.056
untung,0.007
upin,0.007
urus,0.007
usaha,0.014
usia,0.007
utama,0.042
variatif,0.007
versi,0.028
videocal,0.007
vidio,0.007
vieslav,0.007
virus,0.007
visinema,0.007
vocer,0.007
vod,0.007
wah,0.007
wakil,0.007
waktu,0.035
walikota,0.028
wanita,0.007
waris,0.007
warna,0.007
wb,0.007
web,0.014
weinstein,0.007
wib,0.014
wiraswasta,0.007
wml,0.007
wonderland,0.021
wujud,0.007
xxi,0.007
xy,0.021
ya,0.007
yaelah,0.007
yahya,0.007
yakin,0.021
yang,0.092
yoriko,0.035
yunanda,0.007
zamanya,0.007
zamora,0.007
ziarah,0.007
zwitins,0.007
