term,weight
muara,0.007
muas,0.007
muda,0.037
mudah,0.022
mudik,0.007
mulai,0.052
mulus,0.007
mulut,0.007
mumpung,0.007
munchen,0.03
muncul,0.03
mungil,0.007
mungkin,0.03
murah,0.007
murphy,0.007
musdhalifah,0.007
musim,0.067
mustahil,0.015
mz,0.007
nada,0.007
nafas,0.015
nah,0.015
nama,0.03
nangor,0.007
nasabah,0.007
nasional,0.007
naskah,0.015
natal,0.007
nations,0.007
negara,0.007
negatif,0.022
nembus,0.007
nendang,0.007
netral,0.015
ngaku,0.007
ngambek,0.007
ngaruhnya,0.007
ngefans,0.007
ngerayain,0.007
ngetwit,0.007
ngotot,0.007
nias,0.015
nobar,0.015
notabene,0.007
nuansa,0.015
numpang,0.007
nusantara,0.007
nya,0.052
nyala,0.022
nyaman,0.007
nyanyi,0.015
nyaris,0.007
nyata,0.06
oasis,0.007
obat,0.015
odd,0.007
oke,0.015
okok,0.007
olah,0.015
oleh,0.007
omong,0.015
online,0.015
ooh,0.007
opa,0.007
opini,0.007
orang,0.171
otak,0.015
pacar,0.007
pada,0.015
padahal,0.022
pagi,0.007
paham,0.007
pakai,0.03
paksan,0.007
paling,0.045
panas,0.022
panggil,0.007
panitia,0.007
panjang,0.007
panuci,0.007
papan,0.007
paragraf,0.007
parah,0.007
pasang,0.022
pasti,0.015
pasuk,0.007
patah,0.015
payah,0.007
pegang,0.022
pemaknan,0.007
pena,0.007
penalti,0.022
pendek,0.007
pendekatan,0.015
pengalan,0.007
penuh,0.015
pepe,0.007
per,0.007
peran,0.007
percaya,0.007
performa,0.007
pergi,0.007
perhati,0.007
perilaku,0.007
perintah,0.007
perlahan,0.015
perlu,0.037
pernah,0.067
pernyatan,0.007
peron,0.007
pers,0.007
pertama,0.052
pesan,0.007
philip,0.007
pihak,0.007
pihaku,0.007
pikir,0.089
pimpin,0.052
pion,0.007
piyama,0.007
po,0.007
positif,0.015
premium,0.007
pribadi,0.007
proses,0.007
protes,0.007
ps,0.015
psb,0.007
puas,0.007
puji,0.007
pukpuk,0.007
puma,0.007
pumpkins,0.007
pun,0.007
punya,0.022
pupuk,0.007
pusing,0.015
putar,0.022
putih,0.007
putus,0.015
radar,0.007
raja,0.007
rajin,0.007
raksasa,0.007
rakyat,0.022
rambut,0.007
rangkai,0.007
rapat,0.007
rasa,0.03
ratu,0.007
reaksi,0.007
reisa,0.007
rekrut,0.007
remah,0.007
renung,0.015
restart,0.015
ribu,0.007
ricky,0.007
rindu,0.022
robertson,0.007
roh,0.007
rokok,0.007
roma,0.022
roney,0.007
rowling,0.007
ruangkeluarga,0.007
rumah,0.022
rumit,0.015
rumput,0.007
rundung,0.007
rupa,0.007
rutin,0.007
sa,0.022
saat,0.037
sabar,0.007
sadar,0.022
sadio,0.007
sahabat,0.007
saiki,0.007
saja,0.119
sakit,0.007
salah,0.037
saling,0.007
sama,0.149
sampai,0.022
sana,0.007
sancho,0.007
sandi,0.007
sang,0.022
sangat,0.022
sangka,0.007
sangkut,0.007
sapardi,0.007
saran,0.015
sarkasme,0.007
satu,0.082
saudara,0.03
saya,0.365
sayang,0.007
sba,0.007
scary,0.015
scr,0.007
se,0.007
sebagai,0.015
sebuah,0.127
sebut,0.045
sedang,0.022
sedikit,0.03
segala,0.007
segar,0.015
segera,0.015
sehat,0.007
sejak,0.007
sekali,0.022
sekaligus,0.007
sekarang,0.03
sekian,0.007
selalu,0.007
selamat,0.052
selesai,0.022
semat,0.007
sembah,0.007
sembari,0.007
semifinal,0.015
seminggu,0.015
semoga,0.052
sempat,0.022
semprot,0.007
semua,0.06
semut,0.007
senang,0.022
sendiri,0.06
sengaja,0.015
seperti,0.089
serba,0.007
seri,0.007
serinf,0.007
sering,0.007
serius,0.007
seru,0.015
sesal,0.007
seseorang,0.022
sesuai,0.007
sesuatu,0.007
setuju,0.015
si,0.045
siang,0.007
siapa,0.03
sifat,0.015
sih,0.127
sikm,0.007
siluman,0.007
simpang,0.015
sinar,0.007
singkat,0.007
sini,0.007
situ,0.015
siur,0.007
skema,0.007
skenario,0.007
skuad,0.022
smanya,0.007
smashing,0.007
soal,0.015
sobat,0.007
solmat,0.007
solmet,0.007
sombong,0.007
somenone,0.007
sosial,0.007
sosok,0.015
soul,0.007
soulmate,0.007
spesial,0.007
spesialis,0.007
spesifik,0.007
sprite,0.007
stabil,0.015
stadion,0.007
steven,0.007
stiker,0.022
strange,0.007
strategi,0.007
striker,0.007
suara,0.007
sudah,0.119
suka,0.03
sukses,0.015
sulit,0.022
sunda,0.007
sunderland,0.007
sungguh,0.03
suruh,0.007
susah,0.015
syedih,0.007
syok,0.007
tadi,0.007
tahan,0.037
tahu,0.045
tahun,0.06
tailah,0.007
tak,0.007
takut,0.007
tamat,0.007
tame,0.007
tanda,0.03
tandane,0.007
tandang,0.007
tangan,0.015
tanggal,0.007
tanggap,0.007
tanpa,0.022
tantang,0.007
tapi,0.067
target,0.007
tarik,0.037
tawa,0.03
tawar,0.007
tekan,0.007
telah,0.03
telepon,0.015
teman,0.052
tembakau,0.007
tempat,0.015
temu,0.03
tengah,0.015
tentang,0.007
tentu,0.022
terap,0.007
terbaik,0.015
terima,0.037
terlalu,0.015
tersebut,0.022
tertawa,0.015
terus,0.022
tetap,0.067
tetiba,0.015
tg,0.007
thrones,0.007
through,0.015
tiada,0.015
tiap,0.037
tiba,0.007
tidak,0.283
tidur,0.045
tim,0.007
timnas,0.015
timo,0.007
tindak,0.007
tinggal,0.022
tinggi,0.015
together,0.007
tokoh,0.015
tolong,0.022
tomasi,0.007
tonton,0.03
toples,0.007
tores,0.007
tos,0.007
tosan,0.007
toti,0.015
towards,0.007
tragedi,0.007
tragis,0.007
transisi,0.007
tried,0.007
trio,0.007
tubuh,0.015
tuhan,0.007
tukar,0.007
tulis,0.037
tunggu,0.022
tuntas,0.007
turnamen,0.015
turun,0.022
tutup,0.007
tweak,0.007
two,0.007
uang,0.007
ubah,0.007
ucap,0.015
ucl,0.052
ucup,0.007
uji,0.007
ujian,0.007
ujicoba,0.007
ujung,0.007
ultang,0.007
umur,0.007
undur,0.007
ungkap,0.007
ungkit,0.007
unik,0.007
unjuk,0.007
unpad,0.022
untuk,0.171
untung,0.007
upil,0.007
urus,0.007
utama,0.074
vakum,0.007
ve,0.007
verba,0.007
wah,0.03
wajah,0.007
wajib,0.007
waktu,0.052
walau,0.007
wanita,0.007
wanti,0.007
waras,0.022
warga,0.007
wasap,0.015
wasit,0.007
wektu,0.007
werner,0.03
wesing,0.007
whatsap,0.007
wih,0.007
woah,0.007
woho,0.007
wounded,0.007
ya,0.007
yaitu,0.007
yang,0.06
yawla,0.007
yoih,0.007
yup,0.007
zebina,0.007
zeus,0.007
zlatan,0.007
